t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.00,0.000,83.3
0.039,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.02,0.000,84.4
0.111,-0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.002,11.87,0.000,76.1
0.203,-0.0000,0.0000,0.0000,0.0000,0.0000,0.179,-0.002,11.65,0.000,63.9
0.229,0.0023,0.0000,0.0023,0.0000,0.0000,0.180,-0.002,11.74,0.000,68.9
0.325,0.0103,0.0000,0.0103,0.0000,0.0000,0.180,-0.002,11.74,0.000,68.9
0.357,0.0162,0.0000,0.0162,0.0000,0.0000,0.180,-0.002,11.73,0.000,68.3
0.408,0.0222,0.0000,0.0222,0.0000,0.0000,0.180,-0.002,11.76,0.000,70.0
0.434,0.0320,0.0001,0.0320,0.0000,0.0001,0.180,-0.004,11.78,0.000,71.1
0.438,0.0394,0.0001,0.0394,0.0000,0.0001,0.180,-0.004,11.78,0.000,71.1
0.498,0.0463,0.0001,0.0463,0.0000,0.0001,0.180,-0.004,11.76,0.000,70.0
0.544,0.0572,0.0001,0.0572,0.0000,0.0001,0.180,-0.004,11.78,0.000,71.1
0.583,0.0642,0.0001,0.0642,0.0000,0.0001,0.180,-0.004,11.76,0.000,70.0
0.637,0.0749,0.0002,0.0749,0.0000,0.0002,0.180,-0.004,11.74,0.000,68.9
0.681,0.0822,0.0002,0.0822,0.0000,0.0002,0.180,-0.004,11.78,0.000,71.1
0.741,0.0896,0.0002,0.0896,0.0000,0.0002,0.180,-0.004,11.74,0.000,68.9
0.810,0.1006,0.0002,0.1006,0.0000,0.0002,0.180,-0.004,11.78,0.000,71.1
0.818,0.1077,0.0002,0.1077,0.0000,0.0002,0.180,-0.004,11.78,0.000,71.1
0.913,0.1153,0.0002,0.1153,0.0000,0.0002,0.180,-0.005,11.80,0.000,72.2
0.927,0.1262,0.0003,0.1262,0.0000,0.0003,0.180,-0.005,11.76,0.000,70.0
1.030,0.1334,0.0003,0.1334,0.0000,0.0003,0.180,-0.005,11.78,0.000,71.1
1.031,0.1409,0.0003,0.1409,0.0000,0.0003,0.180,-0.005,11.78,0.000,71.1
1.091,0.1516,0.0003,0.1516,0.0000,0.0003,0.180,-0.005,11.74,0.000,68.9
1.129,0.1588,0.0003,0.1588,0.0000,0.0003,0.180,-0.005,11.78,0.000,71.1
1.189,0.1662,0.0004,0.1662,0.0000,0.0004,0.180,-0.005,11.76,0.000,70.0
1.231,0.1769,0.0004,0.1769,0.0000,0.0004,0.180,-0.004,11.76,0.000,70.0
1.303,0.1841,0.0004,0.1841,0.0000,0.0004,0.180,-0.003,11.78,0.000,71.1
1.329,0.1916,0.0004,0.1916,0.0000,0.0004,0.180,-0.003,11.78,0.000,71.1
1.370,0.2022,0.0004,0.2022,0.0000,0.0004,0.180,-0.002,11.74,0.000,68.9
1.417,0.2094,0.0004,0.2094,0.0000,0.0004,0.180,-0.003,11.78,0.000,71.1
1.510,0.2167,0.0004,0.2167,0.0000,0.0004,0.180,-0.003,11.78,0.000,71.1
1.529,0.2274,0.0004,0.2274,0.0000,0.0004,0.180,-0.003,11.78,0.000,71.1
1.585,0.2347,0.0004,0.2347,0.0000,0.0004,0.180,-0.004,11.78,0.000,71.1
1.627,0.2418,0.0004,0.2418,0.0000,0.0004,0.180,-0.005,11.78,0.000,71.1
1.680,0.2525,0.0005,0.2525,0.0000,0.0005,0.180,-0.005,11.78,0.000,71.1
1.722,0.2598,0.0005,0.2598,0.0000,0.0005,0.180,-0.005,11.78,0.000,71.1
1.794,0.2669,0.0005,0.2669,0.0000,0.0005,0.180,-0.006,11.76,0.000,70.0
1.840,0.2778,0.0005,0.2778,0.0000,0.0005,0.180,-0.005,11.78,0.000,71.1
1.892,0.2851,0.0005,0.2851,0.0000,0.0005,0.180,-0.004,11.78,0.000,71.1
1.944,0.2923,0.0005,0.2923,0.0000,0.0005,0.180,-0.004,11.76,0.000,70.0
2.004,0.3032,0.0005,0.3032,0.0000,0.0005,0.180,-0.003,11.78,0.000,71.1
2.019,0.3107,0.0005,0.3107,0.0000,0.0005,0.180,-0.003,11.78,0.000,71.1
2.092,0.3179,0.0005,0.3179,0.0000,0.0005,0.180,-0.004,11.74,0.000,68.9
2.167,0.3289,0.0005,0.3289,0.0000,0.0005,0.180,-0.004,11.78,0.000,71.1
2.180,0.3364,0.0006,0.3364,0.0000,0.0006,0.180,-0.005,11.78,0.000,71.1
2.231,0.3435,0.0006,0.3435,0.0000,0.0006,0.180,-0.005,11.76,0.000,70.0
2.281,0.3545,0.0006,0.3545,0.0000,0.0006,0.180,-0.004,11.78,0.000,71.1
2.320,0.3618,0.0006,0.3618,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
2.379,0.3690,0.0006,0.3690,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
2.420,0.3797,0.0006,0.3797,0.0000,0.0006,0.180,-0.003,11.78,0.000,71.1
2.511,0.3871,0.0006,0.3871,0.0000,0.0006,0.180,-0.003,11.76,0.000,70.0
2.558,0.3942,0.0006,0.3942,0.0000,0.0006,0.180,-0.002,11.78,0.000,71.1
2.580,0.4047,0.0006,0.4047,0.0000,0.0006,0.180,-0.002,11.78,0.000,71.1
2.651,0.4119,0.0006,0.4119,0.0000,0.0006,0.180,-0.002,11.74,0.000,68.9
2.708,0.4227,0.0006,0.4227,0.0000,0.0006,0.180,-0.003,11.78,0.000,71.1
2.728,0.4300,0.0006,0.4300,0.0000,0.0006,0.180,-0.003,11.76,0.000,70.0
2.789,0.4367,0.0006,0.4367,0.0000,0.0006,0.180,-0.003,11.73,0.000,68.3
2.818,0.4475,0.0006,0.4475,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
2.877,0.4548,0.0006,0.4548,0.0000,0.0006,0.180,-0.005,11.76,0.000,70.0
2.926,0.4617,0.0006,0.4617,0.0000,0.0006,0.180,-0.005,11.74,0.000,68.9
3.005,0.4726,0.0006,0.4726,0.0000,0.0006,0.180,-0.005,11.78,0.000,71.1
3.018,0.4799,0.0006,0.4799,0.0000,0.0006,0.180,-0.004,11.78,0.000,71.1
3.074,0.4870,0.0006,0.4870,0.0000,0.0006,0.180,-0.004,11.74,0.000,68.9
3.120,0.4980,0.0006,0.4980,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
3.190,0.5054,0.0006,0.5054,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
3.222,0.5126,0.0006,0.5126,0.0000,0.0006,0.180,-0.004,11.74,0.000,68.9
3.275,0.5235,0.0007,0.5235,0.0000,0.0007,0.180,-0.004,11.78,0.000,71.1
3.336,0.5310,0.0007,0.5310,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
3.372,0.5382,0.0007,0.5382,0.0000,0.0007,0.180,-0.005,11.76,0.000,70.0
3.417,0.5491,0.0007,0.5491,0.0000,0.0007,0.180,-0.005,11.76,0.000,70.0
3.506,0.5562,0.0007,0.5562,0.0000,0.0007,0.180,-0.004,11.74,0.000,68.9
3.519,0.5669,0.0007,0.5669,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
3.569,0.5742,0.0007,0.5742,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
3.627,0.5815,0.0007,0.5815,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
3.680,0.5922,0.0007,0.5922,0.0000,0.0007,0.180,-0.003,11.76,0.000,70.0
3.721,0.5994,0.0007,0.5994,0.0000,0.0007,0.180,-0.002,11.78,0.000,71.1
3.775,0.6068,0.0007,0.6068,0.0000,0.0007,0.180,-0.002,11.73,0.000,68.3
3.820,0.6175,0.0007,0.6175,0.0000,0.0007,0.180,-0.001,11.76,0.000,70.0
3.890,0.6248,0.0007,0.6248,0.0000,0.0007,0.180,-0.002,11.78,0.000,71.1
3.922,0.6320,0.0007,0.6320,0.0000,0.0007,0.180,-0.003,11.74,0.000,68.9
3.999,0.6427,0.0007,0.6427,0.0000,0.0007,0.180,-0.003,11.78,0.000,71.1
4.020,0.6499,0.0007,0.6499,0.0000,0.0007,0.180,-0.003,11.78,0.000,71.1
4.076,0.6571,0.0007,0.6571,0.0000,0.0007,0.180,-0.003,11.74,0.000,68.9
4.115,0.6678,0.0007,0.6678,0.0000,0.0007,0.180,-0.003,11.78,0.000,71.1
4.181,0.6751,0.0007,0.6751,0.0000,0.0007,0.180,-0.003,11.78,0.000,71.1
4.224,0.6822,0.0007,0.6822,0.0000,0.0007,0.180,-0.002,11.74,0.000,68.9
4.268,0.6931,0.0007,0.6931,0.0000,0.0007,0.180,-0.002,11.78,0.000,71.1
4.324,0.7003,0.0007,0.7003,0.0000,0.0007,0.180,-0.002,11.78,0.000,71.1
4.380,0.7076,0.0006,0.7076,0.0000,0.0006,0.180,-0.001,11.74,0.000,68.9
4.417,0.7185,0.0006,0.7185,0.0000,0.0006,0.180,-0.001,11.78,0.000,71.1
4.503,0.7259,0.0006,0.7259,0.0000,0.0006,0.180,-0.001,11.76,0.000,70.0
4.523,0.7331,0.0006,0.7331,0.0000,0.0006,0.180,-0.001,11.76,0.000,70.0
4.569,0.7442,0.0006,0.7442,0.0000,0.0006,0.180,-0.001,11.76,0.000,70.0
4.617,0.7514,0.0006,0.7514,0.0000,0.0006,0.180,-0.001,11.76,0.000,70.0
4.672,0.7587,0.0006,0.7587,0.0000,0.0006,0.180,-0.001,11.74,0.000,68.9
4.730,0.7696,0.0006,0.7696,0.0000,0.0006,0.180,-0.001,11.78,0.000,71.1
4.783,0.7769,0.0006,0.7769,0.0000,0.0006,0.180,-0.000,11.76,0.000,70.0
4.823,0.7878,0.0005,0.7878,0.0000,0.0005,0.180,-0.000,11.76,0.000,70.0
4.871,0.7949,0.0005,0.7949,0.0000,0.0005,0.180,0.000,11.76,0.000,70.0
4.925,0.8022,0.0005,0.8022,0.0000,0.0005,0.180,0.001,11.76,0.000,70.0
5.005,0.8130,0.0005,0.8130,0.0000,0.0005,0.180,0.001,11.76,0.000,70.0
5.029,0.8202,0.0005,0.8202,0.0000,0.0005,0.180,0.001,11.76,0.000,70.0
5.080,0.8274,0.0005,0.8274,0.0000,0.0005,0.180,0.001,11.76,0.000,70.0
5.115,0.8382,0.0004,0.8382,0.0000,0.0004,0.180,0.000,11.78,0.000,71.1
5.178,0.8450,0.0004,0.8450,0.0000,0.0004,0.180,0.000,11.78,0.000,71.1
5.221,0.8522,0.0004,0.8522,0.0000,0.0004,0.180,-0.000,11.76,0.000,70.0
5.272,0.8629,0.0004,0.8629,0.0000,0.0004,0.180,-0.001,11.78,0.000,71.1
5.316,0.8702,0.0004,0.8702,0.0000,0.0004,0.180,-0.001,11.78,0.000,71.1
5.378,0.8772,0.0004,0.8772,0.0000,0.0004,0.180,-0.001,11.76,0.000,70.0
5.430,0.8880,0.0004,0.8880,0.0000,0.0004,0.180,-0.001,11.78,0.000,71.1
5.511,0.8954,0.0004,0.8954,0.0000,0.0004,0.180,-0.001,11.74,0.000,68.9
5.523,0.9025,0.0004,0.9025,0.0000,0.0004,0.180,-0.001,11.74,0.000,68.9
