t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.004,12.00,0.000,83.3
0.012,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.004,11.98,0.000,82.2
0.060,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.004,11.78,0.000,71.1
0.121,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.005,11.65,0.000,63.9
0.172,0.0050,0.0000,0.0050,0.0000,0.0000,0.179,-0.007,11.73,0.000,68.3
0.221,0.0107,0.0001,0.0107,0.0000,0.0001,0.180,-0.010,11.76,0.000,70.0
0.263,0.0172,0.0001,0.0172,0.0000,0.0001,0.180,-0.010,11.74,0.000,68.9
0.314,0.0275,0.0002,0.0275,0.0000,0.0002,0.180,-0.011,11.78,0.000,71.1
0.358,0.0349,0.0002,0.0349,0.0000,0.0002,0.180,-0.010,11.76,0.000,70.0
0.414,0.0420,0.0002,0.0420,0.0000,0.0002,0.180,-0.010,11.76,0.000,70.0
0.490,0.0528,0.0003,0.0528,0.0000,0.0003,0.180,-0.008,11.76,0.000,70.0
0.523,0.0603,0.0003,0.0603,0.0000,0.0003,0.180,-0.008,11.76,0.000,70.0
0.563,0.0710,0.0004,0.0710,0.0000,0.0004,0.180,-0.009,11.78,0.000,71.1
0.665,0.0782,0.0004,0.0782,0.0000,0.0004,0.180,-0.009,11.74,0.000,68.9
0.668,0.0855,0.0005,0.0855,0.0000,0.0005,0.180,-0.009,11.74,0.000,68.9
0.718,0.0962,0.0005,0.0962,0.0000,0.0005,0.180,-0.011,11.78,0.000,71.1
0.758,0.1033,0.0006,0.1033,0.0000,0.0006,0.180,-0.011,11.78,0.000,71.1
0.822,0.1105,0.0006,0.1105,0.0000,0.0006,0.180,-0.013,11.74,0.000,68.9
0.866,0.1212,0.0007,0.1212,0.0000,0.0007,0.180,-0.013,11.78,0.000,71.1
0.944,0.1285,0.0007,0.1285,0.0000,0.0007,0.180,-0.013,11.78,0.000,71.1
1.005,0.1357,0.0008,0.1357,0.0000,0.0008,0.180,-0.013,11.76,0.000,70.0
1.026,0.1465,0.0008,0.1465,0.0000,0.0008,0.180,-0.013,11.78,0.000,71.1
1.085,0.1539,0.0009,0.1539,0.0000,0.0009,0.180,-0.012,11.78,0.000,71.1
1.119,0.1612,0.0009,0.1612,0.0000,0.0009,0.180,-0.011,11.74,0.000,68.9
1.162,0.1722,0.0009,0.1722,0.0000,0.0009,0.180,-0.011,11.80,0.000,72.2
1.224,0.1798,0.0010,0.1798,0.0000,0.0010,0.180,-0.011,11.78,0.000,71.1
1.267,0.1869,0.0010,0.1869,0.0000,0.0010,0.180,-0.009,11.76,0.000,70.0
1.334,0.1979,0.0010,0.1979,0.0000,0.0010,0.180,-0.009,11.78,0.000,71.1
1.363,0.2053,0.0010,0.2053,0.0000,0.0010,0.180,-0.009,11.80,0.000,72.2
1.418,0.2124,0.0010,0.2124,0.0000,0.0010,0.180,-0.008,11.76,0.000,70.0
1.500,0.2233,0.0011,0.2233,0.0000,0.0011,0.180,-0.007,11.76,0.000,70.0
1.521,0.2307,0.0011,0.2307,0.0000,0.0011,0.180,-0.007,11.76,0.000,70.0
1.568,0.2377,0.0011,0.2377,0.0000,0.0011,0.180,-0.007,11.76,0.000,70.0
1.612,0.2485,0.0011,0.2485,0.0000,0.0011,0.180,-0.005,11.78,0.000,71.1
1.660,0.2559,0.0011,0.2559,0.0000,0.0011,0.180,-0.005,11.76,0.000,70.0
1.716,0.2629,0.0011,0.2629,0.0000,0.0011,0.180,-0.005,11.78,0.000,71.1
1.759,0.2738,0.0011,0.2738,0.0000,0.0011,0.180,-0.005,11.78,0.000,71.1
1.818,0.2812,0.0011,0.2812,0.0000,0.0011,0.180,-0.006,11.76,0.000,70.0
1.868,0.2882,0.0011,0.2882,0.0000,0.0011,0.180,-0.006,11.76,0.000,70.0
1.923,0.2990,0.0011,0.2990,0.0000,0.0011,0.180,-0.007,11.78,0.000,71.1
2.002,0.3063,0.0011,0.3063,0.0000,0.0011,0.180,-0.008,11.78,0.000,71.1
2.015,0.3133,0.0011,0.3133,0.0000,0.0011,0.180,-0.008,11.78,0.000,71.1
2.063,0.3241,0.0012,0.3241,0.0000,0.0012,0.180,-0.008,11.78,0.000,71.1
2.118,0.3313,0.0012,0.3313,0.0000,0.0012,0.180,-0.008,11.76,0.000,70.0
2.163,0.3385,0.0012,0.3385,0.0000,0.0012,0.180,-0.008,11.80,0.000,72.2
2.224,0.3494,0.0012,0.3494,0.0000,0.0012,0.180,-0.008,11.80,0.000,72.2
2.272,0.3566,0.0012,0.3566,0.0000,0.0012,0.180,-0.008,11.76,0.000,70.0
2.315,0.3676,0.0012,0.3676,0.0000,0.0012,0.180,-0.008,11.82,0.000,73.3
2.358,0.3749,0.0012,0.3749,0.0000,0.0012,0.180,-0.008,11.80,0.000,72.2
2.422,0.3822,0.0013,0.3822,0.0000,0.0013,0.180,-0.009,11.74,0.000,68.9
2.502,0.3931,0.0013,0.3931,0.0000,0.0013,0.180,-0.010,11.80,0.000,72.2
2.511,0.4007,0.0013,0.4007,0.0000,0.0013,0.180,-0.010,11.80,0.000,72.2
2.572,0.4079,0.0013,0.4079,0.0000,0.0013,0.180,-0.009,11.76,0.000,70.0
2.623,0.4186,0.0013,0.4186,0.0000,0.0013,0.180,-0.009,11.80,0.000,72.2
2.658,0.4261,0.0013,0.4261,0.0000,0.0013,0.180,-0.009,11.76,0.000,70.0
2.718,0.4332,0.0014,0.4332,0.0000,0.0014,0.180,-0.009,11.76,0.000,70.0
2.764,0.4439,0.0014,0.4439,0.0000,0.0014,0.180,-0.008,11.80,0.000,72.2
2.834,0.4513,0.0014,0.4513,0.0000,0.0014,0.180,-0.008,11.78,0.000,71.1
2.868,0.4584,0.0014,0.4584,0.0000,0.0014,0.180,-0.007,11.76,0.000,70.0
2.914,0.4693,0.0014,0.4693,0.0000,0.0014,0.180,-0.007,11.80,0.000,72.2
3.002,0.4767,0.0014,0.4767,0.0000,0.0014,0.180,-0.008,11.78,0.000,71.1
3.017,0.4837,0.0014,0.4837,0.0000,0.0014,0.180,-0.008,11.78,0.000,71.1
3.071,0.4945,0.0014,0.4945,0.0000,0.0014,0.180,-0.008,11.78,0.000,71.1
3.121,0.5019,0.0014,0.5019,0.0000,0.0014,0.180,-0.009,11.76,0.000,70.0
3.166,0.5089,0.0014,0.5089,0.0000,0.0014,0.180,-0.010,11.78,0.000,71.1
3.211,0.5197,0.0015,0.5197,0.0000,0.0015,0.180,-0.010,11.78,0.000,71.1
3.268,0.5269,0.0015,0.5269,0.0000,0.0015,0.180,-0.011,11.76,0.000,70.0
3.323,0.5340,0.0015,0.5340,0.0000,0.0015,0.180,-0.010,11.78,0.000,71.1
3.362,0.5448,0.0015,0.5448,0.0000,0.0015,0.180,-0.010,11.80,0.000,72.2
3.418,0.5520,0.0015,0.5520,0.0000,0.0015,0.180,-0.010,11.76,0.000,70.0
3.493,0.5593,0.0015,0.5593,0.0000,0.0015,0.180,-0.008,11.80,0.000,72.2
3.511,0.5703,0.0015,0.5703,0.0000,0.0015,0.180,-0.008,11.80,0.000,72.2
3.559,0.5776,0.0015,0.5776,0.0000,0.0015,0.180,-0.008,11.76,0.000,70.0
3.617,0.5849,0.0015,0.5849,0.0000,0.0015,0.180,-0.007,11.82,0.000,73.3
3.674,0.5960,0.0015,0.5960,0.0000,0.0015,0.180,-0.007,11.82,0.000,73.3
3.718,0.6034,0.0015,0.6034,0.0000,0.0015,0.180,-0.007,11.76,0.000,70.0
3.763,0.6106,0.0015,0.6106,0.0000,0.0015,0.180,-0.007,11.76,0.000,70.0
3.813,0.6216,0.0015,0.6216,0.0000,0.0015,0.180,-0.007,11.80,0.000,72.2
3.857,0.6288,0.0015,0.6288,0.0000,0.0015,0.180,-0.006,11.74,0.000,68.9
3.914,0.6361,0.0015,0.6361,0.0000,0.0015,0.180,-0.006,11.78,0.000,71.1
3.958,0.6469,0.0015,0.6469,0.0000,0.0015,0.180,-0.006,11.80,0.000,72.2
4.020,0.6540,0.0015,0.6540,0.0000,0.0015,0.180,-0.005,11.74,0.000,68.9
4.061,0.6648,0.0015,0.6648,0.0000,0.0015,0.180,-0.004,11.80,0.000,72.2
4.109,0.6722,0.0015,0.6722,0.0000,0.0015,0.180,-0.004,11.78,0.000,71.1
4.169,0.6793,0.0015,0.6793,0.0000,0.0015,0.180,-0.003,11.76,0.000,70.0
4.213,0.6901,0.0014,0.6901,0.0000,0.0014,0.180,-0.003,11.80,0.000,72.2
4.258,0.6974,0.0014,0.6974,0.0000,0.0014,0.180,-0.003,11.80,0.000,72.2
4.323,0.7044,0.0014,0.7044,0.0000,0.0014,0.180,-0.003,11.76,0.000,70.0
4.367,0.7152,0.0014,0.7152,0.0000,0.0014,0.180,-0.004,11.80,0.000,72.2
4.422,0.7226,0.0014,0.7226,0.0000,0.0014,0.180,-0.004,11.78,0.000,71.1
4.497,0.7295,0.0014,0.7295,0.0000,0.0014,0.180,-0.005,11.78,0.000,71.1
4.514,0.7404,0.0013,0.7404,0.0000,0.0013,0.180,-0.005,11.80,0.000,72.2
4.558,0.7475,0.0013,0.7475,0.0000,0.0013,0.180,-0.004,11.76,0.000,70.0
4.620,0.7546,0.0013,0.7546,0.0000,0.0013,0.180,-0.004,11.78,0.000,71.1
4.659,0.7655,0.0013,0.7655,0.0000,0.0013,0.180,-0.004,11.78,0.000,71.1
4.728,0.7729,0.0013,0.7729,0.0000,0.0013,0.180,-0.004,11.76,0.000,70.0
4.762,0.7801,0.0013,0.7801,0.0000,0.0013,0.180,-0.004,11.80,0.000,72.2
4.813,0.7911,0.0013,0.7911,0.0000,0.0013,0.180,-0.004,11.80,0.000,72.2
4.863,0.7985,0.0013,0.7985,0.0000,0.0013,0.180,-0.004,11.76,0.000,70.0
4.917,0.8058,0.0013,0.8058,0.0000,0.0013,0.180,-0.004,11.82,0.000,73.3
4.956,0.8168,0.0013,0.8168,0.0000,0.0013,0.180,-0.004,11.82,0.000,73.3
5.029,0.8241,0.0013,0.8241,0.0000,0.0013,0.180,-0.004,11.76,0.000,70.0
5.073,0.8344,0.0013,0.8344,0.0000,0.0013,0.180,-0.004,11.80,0.000,72.2
5.110,0.8418,0.0012,0.8418,0.0000,0.0012,0.180,-0.004,11.80,0.000,72.2
5.166,0.8490,0.0012,0.8490,0.0000,0.0012,0.180,-0.004,11.74,0.000,68.9
5.214,0.8597,0.0012,0.8597,0.0000,0.0012,0.180,-0.003,11.80,0.000,72.2
5.266,0.8670,0.0012,0.8670,0.0000,0.0012,0.180,-0.002,11.78,0.000,71.1
5.318,0.8742,0.0012,0.8742,0.0000,0.0012,0.180,-0.002,11.76,0.000,70.0
5.359,0.8850,0.0011,0.8850,0.0000,0.0011,0.180,-0.002,11.80,0.000,72.2
5.424,0.8924,0.0011,0.8924,0.0000,0.0011,0.180,-0.001,11.78,0.000,71.1
5.503,0.8994,0.0011,0.8994,0.0000,0.0011,0.180,-0.000,11.76,0.000,70.0
5.512,0.9102,0.0011,0.9102,0.0000,0.0011,0.180,-0.000,11.80,0.000,72.2
