t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.031,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.087,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.406,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.406,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.407,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.407,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.408,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.408,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.040,0.000,85.550
0.435,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.020,0.000,84.440
0.501,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.002,11.780,0.000,71.110
0.533,0.0005,-0.0000,0.0005,0.0000,0.0000,0.173,-0.002,11.740,0.000,68.880
0.583,0.0074,-0.0000,0.0074,0.0000,0.0000,0.179,0.004,11.780,0.000,71.110
0.651,0.0137,-0.0001,0.0137,0.0000,0.0001,0.180,0.007,11.820,0.000,73.330
0.691,0.0244,-0.0002,0.0244,0.0000,0.0002,0.180,0.007,11.840,0.000,74.440
0.730,0.0316,-0.0002,0.0316,0.0000,0.0002,0.180,0.007,11.820,0.000,73.330
0.792,0.0389,-0.0003,0.0389,0.0000,0.0003,0.180,0.008,11.820,0.000,73.330
0.833,0.0497,-0.0004,0.0497,0.0000,0.0004,0.180,0.008,11.820,0.000,73.330
0.882,0.0568,-0.0005,0.0568,0.0000,0.0005,0.180,0.008,11.840,0.000,74.440
0.938,0.0641,-0.0006,0.0641,0.0000,0.0006,0.180,0.008,11.820,0.000,73.330
0.989,0.0749,-0.0007,0.0749,0.0000,0.0007,0.180,0.008,11.820,0.000,73.330
1.027,0.0820,-0.0007,0.0820,0.0000,0.0007,0.180,0.008,11.840,0.000,74.440
1.088,0.0891,-0.0008,0.0891,0.0000,0.0008,0.180,0.008,11.820,0.000,73.330
1.131,0.0999,-0.0009,0.0999,0.0000,0.0009,0.180,0.008,11.820,0.000,73.330
1.244,0.1072,-0.0010,0.1072,0.0000,0.0010,0.180,0.008,11.840,0.000,74.440
1.246,0.1143,-0.0010,0.1143,0.0000,0.0010,0.180,0.008,11.840,0.000,74.440
1.285,0.1252,-0.0011,0.1252,0.0000,0.0011,0.180,0.008,11.820,0.000,73.330
1.329,0.1324,-0.0012,0.1324,0.0000,0.0012,0.180,0.008,11.820,0.000,73.330
1.390,0.1396,-0.0013,0.1396,0.0000,0.0013,0.180,0.010,11.820,0.000,73.330
1.429,0.1505,-0.0014,0.1505,0.0000,0.0014,0.180,0.010,11.820,0.000,73.330
