t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.178,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.015,11.890,0.000,77.220
0.195,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.009,11.890,0.000,77.220
0.196,0.0007,0.0000,0.0007,0.0000,0.0000,0.180,0.055,11.800,0.000,72.220
0.238,0.0060,-0.0000,0.0060,0.0000,0.0000,0.179,0.267,11.890,0.000,77.220
0.257,0.0163,-0.0001,0.0163,0.0000,0.0001,0.179,0.098,11.890,0.000,77.220
0.291,0.0240,-0.0002,0.0240,0.0000,0.0002,0.179,0.033,11.840,0.000,74.440
0.341,0.0311,-0.0003,0.0311,0.0000,0.0003,0.179,0.036,11.870,0.000,76.110
0.394,0.0386,-0.0003,0.0386,0.0000,0.0003,0.179,0.042,11.870,0.000,76.110
0.436,0.0497,-0.0005,0.0497,0.0000,0.0005,0.179,0.012,11.840,0.000,74.440
0.481,0.0568,-0.0005,0.0568,0.0000,0.0005,0.179,0.039,11.890,0.000,77.220
0.541,0.0643,-0.0006,0.0643,0.0000,0.0006,0.179,0.036,11.890,0.000,77.220
0.591,0.0751,-0.0007,0.0751,0.0000,0.0007,0.179,0.032,11.850,0.000,75.000
0.640,0.0823,-0.0007,0.0823,0.0000,0.0007,0.179,0.028,11.870,0.000,76.110
0.687,0.0893,-0.0008,0.0893,0.0000,0.0008,0.179,-0.051,11.870,0.000,76.110
0.746,0.1000,-0.0008,0.1000,0.0000,0.0008,0.180,-0.025,11.840,0.000,74.440
0.792,0.1074,-0.0009,0.1074,0.0000,0.0009,0.180,0.016,11.870,0.000,76.110
0.846,0.1148,-0.0009,0.1148,0.0000,0.0009,0.179,0.062,11.870,0.000,76.110
0.926,0.1255,-0.0010,0.1255,0.0000,0.0010,0.179,0.009,11.850,0.000,75.000
0.954,0.1330,-0.0010,0.1330,0.0000,0.0010,0.179,0.021,11.870,0.000,76.110
0.988,0.1402,-0.0010,0.1402,0.0000,0.0010,0.179,-0.027,11.870,0.000,76.110
1.047,0.1509,-0.0011,0.1509,0.0000,0.0011,0.180,-0.018,11.850,0.000,75.000
1.094,0.1579,-0.0011,0.1579,0.0000,0.0011,0.180,0.014,11.870,0.000,76.110
1.157,0.1688,-0.0011,0.1688,0.0000,0.0011,0.180,-0.032,11.850,0.000,75.000
1.207,0.1758,-0.0011,0.1758,0.0000,0.0011,0.180,-0.009,11.870,0.000,76.110
1.347,0.1832,-0.0011,0.1832,0.0000,0.0011,0.180,-0.021,11.850,0.000,75.000
1.351,0.1941,-0.0011,0.1941,0.0000,0.0011,0.180,-0.021,11.850,0.000,75.000
1.387,0.2009,-0.0011,0.2009,0.0000,0.0011,0.180,-0.020,11.870,0.000,76.110
1.413,0.2084,-0.0010,0.2084,0.0000,0.0010,0.180,-0.003,11.870,0.000,76.110
1.484,0.2195,-0.0010,0.2195,0.0000,0.0010,0.180,-0.004,11.850,0.000,75.000
1.515,0.2267,-0.0010,0.2267,0.0000,0.0010,0.180,0.001,11.850,0.000,75.000
