t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,0.000,11.98,0.000,82.2
0.033,0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,0.000,11.97,0.000,81.7
0.077,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.80,0.000,72.2
0.123,0.0005,0.0000,0.0005,0.0000,0.0000,0.173,-0.000,11.63,0.000,62.8
0.189,0.0046,0.0000,0.0046,0.0000,0.0000,0.179,-0.002,11.73,0.000,68.3
0.237,0.0137,0.0000,0.0137,0.0000,0.0000,0.180,-0.004,11.76,0.000,70.0
0.274,0.0208,0.0001,0.0208,0.0000,0.0001,0.180,-0.005,11.74,0.000,68.9
0.338,0.0281,0.0001,0.0281,0.0000,0.0001,0.180,-0.005,11.76,0.000,70.0
0.383,0.0390,0.0001,0.0390,0.0000,0.0001,0.180,-0.005,11.76,0.000,70.0
0.423,0.0463,0.0001,0.0463,0.0000,0.0001,0.180,-0.008,11.76,0.000,70.0
0.491,0.0536,0.0002,0.0536,0.0000,0.0002,0.180,-0.009,11.78,0.000,71.1
0.528,0.0645,0.0003,0.0645,0.0000,0.0003,0.180,-0.009,11.76,0.000,70.0
0.573,0.0717,0.0003,0.0717,0.0000,0.0003,0.180,-0.012,11.74,0.000,68.9
0.640,0.0790,0.0004,0.0790,0.0000,0.0004,0.180,-0.013,11.76,0.000,70.0
0.681,0.0899,0.0004,0.0899,0.0000,0.0004,0.180,-0.013,11.74,0.000,68.9
0.734,0.0970,0.0005,0.0970,0.0000,0.0005,0.180,-0.014,11.74,0.000,68.9
0.782,0.1044,0.0005,0.1044,0.0000,0.0005,0.180,-0.012,11.78,0.000,71.1
0.828,0.1153,0.0006,0.1153,0.0000,0.0006,0.180,-0.012,11.74,0.000,68.9
0.884,0.1224,0.0006,0.1224,0.0000,0.0006,0.180,-0.011,11.74,0.000,68.9
0.939,0.1298,0.0006,0.1298,0.0000,0.0006,0.180,-0.009,11.74,0.000,68.9
1.007,0.1407,0.0007,0.1407,0.0000,0.0007,0.180,-0.007,11.76,0.000,70.0
1.040,0.1480,0.0007,0.1480,0.0000,0.0007,0.180,-0.007,11.74,0.000,68.9
1.101,0.1589,0.0007,0.1589,0.0000,0.0007,0.180,-0.005,11.76,0.000,70.0
1.126,0.1662,0.0007,0.1662,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
1.171,0.1734,0.0007,0.1734,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
1.233,0.1806,0.0007,0.1806,0.0000,0.0007,0.180,-0.004,11.76,0.000,70.0
1.312,0.1913,0.0007,0.1913,0.0000,0.0007,0.180,-0.002,11.78,0.000,71.1
1.335,0.1986,0.0007,0.1986,0.0000,0.0007,0.180,-0.002,11.78,0.000,71.1
1.379,0.2058,0.0007,0.2058,0.0000,0.0007,0.180,-0.002,11.76,0.000,70.0
1.433,0.2163,0.0007,0.2163,0.0000,0.0007,0.180,-0.002,11.76,0.000,70.0
1.502,0.2234,0.0006,0.2234,0.0000,0.0006,0.180,-0.002,11.76,0.000,70.0
1.574,0.2307,0.0006,0.2307,0.0000,0.0006,0.180,-0.002,11.76,0.000,70.0
