t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.002,12.00,0.000,83.3
0.043,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.002,12.02,0.000,84.4
0.088,0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.002,11.73,0.000,68.3
0.148,0.0005,0.0000,0.0005,0.0000,0.0000,0.179,-0.004,11.71,0.000,67.2
0.187,0.0073,0.0000,0.0073,0.0000,0.0000,0.179,-0.004,11.76,0.000,70.0
0.255,0.0138,0.0000,0.0138,0.0000,0.0000,0.180,-0.004,11.80,0.000,72.2
0.298,0.0210,0.0001,0.0210,0.0000,0.0001,0.180,-0.004,11.80,0.000,72.2
0.341,0.0319,0.0001,0.0319,0.0000,0.0001,0.180,-0.004,11.78,0.000,71.1
0.388,0.0392,0.0001,0.0392,0.0000,0.0001,0.180,-0.003,11.80,0.000,72.2
0.453,0.0465,0.0001,0.0465,0.0000,0.0001,0.180,-0.003,11.80,0.000,72.2
0.488,0.0574,0.0001,0.0574,0.0000,0.0001,0.180,-0.001,11.78,0.000,71.1
0.548,0.0646,0.0001,0.0646,0.0000,0.0001,0.180,-0.001,11.80,0.000,72.2
0.598,0.0718,0.0001,0.0718,0.0000,0.0001,0.180,-0.001,11.80,0.000,72.2
0.664,0.0826,0.0001,0.0826,0.0000,0.0001,0.180,-0.000,11.78,0.000,71.1
0.688,0.0898,0.0001,0.0898,0.0000,0.0001,0.180,-0.000,11.78,0.000,71.1
0.748,0.0970,0.0001,0.0970,0.0000,0.0001,0.180,0.000,11.80,0.000,72.2
0.788,0.1078,0.0001,0.1078,0.0000,0.0001,0.180,0.000,11.80,0.000,72.2
0.851,0.1151,0.0001,0.1151,0.0000,0.0001,0.180,0.000,11.80,0.000,72.2
0.895,0.1225,0.0001,0.1225,0.0000,0.0001,0.180,0.000,11.80,0.000,72.2
0.944,0.1334,0.0001,0.1334,0.0000,0.0001,0.180,-0.001,11.80,0.000,72.2
1.006,0.1408,0.0001,0.1408,0.0000,0.0001,0.180,-0.001,11.80,0.000,72.2
1.045,0.1481,0.0001,0.1481,0.0000,0.0001,0.180,-0.002,11.80,0.000,72.2
1.087,0.1590,0.0001,0.1590,0.0000,0.0001,0.180,-0.002,11.80,0.000,72.2
1.153,0.1662,0.0001,0.1662,0.0000,0.0001,0.180,-0.003,11.80,0.000,72.2
1.193,0.1735,0.0001,0.1735,0.0000,0.0001,0.180,-0.004,11.80,0.000,72.2
1.235,0.1842,0.0002,0.1842,0.0000,0.0002,0.180,-0.004,11.82,0.000,73.3
1.293,0.1914,0.0002,0.1914,0.0000,0.0002,0.180,-0.003,11.80,0.000,72.2
1.346,0.1985,0.0002,0.1985,0.0000,0.0002,0.180,-0.004,11.78,0.000,71.1
1.386,0.2093,0.0002,0.2093,0.0000,0.0002,0.180,-0.004,11.82,0.000,73.3
1.450,0.2165,0.0002,0.2165,0.0000,0.0002,0.180,-0.004,11.80,0.000,72.2
1.500,0.2239,0.0002,0.2239,0.0000,0.0002,0.180,-0.004,11.80,0.000,72.2
1.539,0.2348,0.0002,0.2348,0.0000,0.0002,0.180,-0.002,11.80,0.000,72.2
1.590,0.2420,0.0002,0.2420,0.0000,0.0002,0.180,-0.002,11.82,0.000,73.3
1.643,0.2493,0.0002,0.2493,0.0000,0.0002,0.180,-0.002,11.80,0.000,72.2
1.693,0.2603,0.0002,0.2603,0.0000,0.0002,0.180,-0.000,11.80,0.000,72.2
1.749,0.2675,0.0002,0.2675,0.0000,0.0002,0.180,0.001,11.80,0.000,72.2
1.794,0.2784,0.0002,0.2784,0.0000,0.0002,0.180,0.001,11.80,0.000,72.2
1.853,0.2856,0.0002,0.2856,0.0000,0.0002,0.180,0.001,11.78,0.000,71.1
1.898,0.2923,0.0002,0.2923,0.0000,0.0002,0.180,0.002,11.78,0.000,71.1
1.941,0.3031,0.0002,0.3031,0.0000,0.0002,0.180,0.002,11.78,0.000,71.1
2.002,0.3103,0.0002,0.3103,0.0000,0.0002,0.180,0.003,11.78,0.000,71.1
2.045,0.3176,0.0001,0.3176,0.0000,0.0001,0.180,0.003,11.78,0.000,71.1
2.088,0.3285,0.0001,0.3285,0.0000,0.0001,0.180,0.003,11.80,0.000,72.2
2.150,0.3358,0.0001,0.3358,0.0000,0.0001,0.180,0.003,11.78,0.000,71.1
2.203,0.3432,0.0001,0.3432,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
2.283,0.3542,0.0001,0.3542,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
2.290,0.3615,0.0001,0.3615,0.0000,0.0001,0.180,0.002,11.80,0.000,72.2
2.345,0.3687,0.0001,0.3687,0.0000,0.0001,0.180,0.001,11.78,0.000,71.1
2.389,0.3795,0.0001,0.3795,0.0000,0.0001,0.180,0.000,11.78,0.000,71.1
2.448,0.3868,0.0001,0.3868,0.0000,0.0001,0.180,0.000,11.78,0.000,71.1
2.502,0.3939,0.0001,0.3939,0.0000,0.0001,0.180,0.000,11.78,0.000,71.1
2.551,0.4047,0.0001,0.4047,0.0000,0.0001,0.180,0.001,11.82,0.000,73.3
2.591,0.4119,0.0001,0.4119,0.0000,0.0001,0.180,0.001,11.78,0.000,71.1
2.645,0.4190,0.0000,0.4190,0.0000,0.0000,0.180,0.001,11.80,0.000,72.2
2.693,0.4299,0.0000,0.4299,0.0000,0.0000,0.180,0.001,11.80,0.000,72.2
2.747,0.4372,0.0000,0.4372,0.0000,0.0000,0.180,0.002,11.80,0.000,72.2
2.792,0.4445,0.0000,0.4445,0.0000,0.0000,0.180,0.002,11.80,0.000,72.2
2.840,0.4554,-0.0000,0.4554,0.0000,0.0000,0.180,0.003,11.80,0.000,72.2
2.904,0.4627,-0.0000,0.4627,0.0000,0.0000,0.180,0.004,11.80,0.000,72.2
2.943,0.4735,-0.0001,0.4735,0.0000,0.0001,0.180,0.005,11.80,0.000,72.2
3.002,0.4808,-0.0001,0.4808,0.0000,0.0001,0.180,0.005,11.80,0.000,72.2
3.051,0.4880,-0.0001,0.4880,0.0000,0.0001,0.180,0.006,11.80,0.000,72.2
3.092,0.4988,-0.0002,0.4988,0.0000,0.0002,0.180,0.008,11.80,0.000,72.2
3.184,0.5060,-0.0002,0.5060,0.0000,0.0002,0.180,0.008,11.82,0.000,73.3
3.202,0.5132,-0.0002,0.5132,0.0000,0.0002,0.180,0.008,11.80,0.000,72.2
3.253,0.5241,-0.0003,0.5241,0.0000,0.0003,0.180,0.009,11.82,0.000,73.3
3.291,0.5314,-0.0003,0.5314,0.0000,0.0003,0.180,0.009,11.82,0.000,73.3
3.348,0.5387,-0.0004,0.5387,0.0000,0.0004,0.180,0.009,11.80,0.000,72.2
3.393,0.5497,-0.0004,0.5497,0.0000,0.0004,0.180,0.009,11.80,0.000,72.2
3.440,0.5570,-0.0004,0.5570,0.0000,0.0004,0.180,0.009,11.82,0.000,73.3
3.496,0.5643,-0.0005,0.5643,0.0000,0.0005,0.180,0.008,11.80,0.000,72.2
3.542,0.5752,-0.0005,0.5752,0.0000,0.0005,0.180,0.008,11.80,0.000,72.2
3.587,0.5824,-0.0005,0.5824,0.0000,0.0005,0.180,0.008,11.80,0.000,72.2
3.647,0.5896,-0.0006,0.5896,0.0000,0.0006,0.180,0.008,11.80,0.000,72.2
3.692,0.6004,-0.0006,0.6004,0.0000,0.0006,0.180,0.008,11.82,0.000,73.3
3.751,0.6076,-0.0006,0.6076,0.0000,0.0006,0.180,0.008,11.80,0.000,72.2
3.795,0.6147,-0.0007,0.6147,0.0000,0.0007,0.180,0.009,11.80,0.000,72.2
3.841,0.6254,-0.0007,0.6254,0.0000,0.0007,0.180,0.009,11.80,0.000,72.2
3.898,0.6326,-0.0007,0.6326,0.0000,0.0007,0.180,0.010,11.80,0.000,72.2
3.953,0.6400,-0.0008,0.6400,0.0000,0.0008,0.180,0.011,11.80,0.000,72.2
3.989,0.6509,-0.0008,0.6509,0.0000,0.0008,0.180,0.013,11.82,0.000,73.3
4.054,0.6582,-0.0009,0.6582,0.0000,0.0009,0.180,0.014,11.80,0.000,72.2
4.093,0.6655,-0.0009,0.6655,0.0000,0.0009,0.180,0.014,11.80,0.000,72.2
4.140,0.6764,-0.0010,0.6764,0.0000,0.0010,0.180,0.015,11.82,0.000,73.3
4.192,0.6836,-0.0010,0.6836,0.0000,0.0010,0.180,0.015,11.80,0.000,72.2
4.251,0.6908,-0.0011,0.6908,0.0000,0.0011,0.180,0.015,11.80,0.000,72.2
4.289,0.7016,-0.0012,0.7016,0.0000,0.0012,0.180,0.016,11.82,0.000,73.3
4.346,0.7088,-0.0012,0.7088,0.0000,0.0012,0.180,0.017,11.82,0.000,73.3
4.392,0.7161,-0.0013,0.7161,0.0000,0.0013,0.180,0.017,11.80,0.000,72.2
4.444,0.7269,-0.0013,0.7269,0.0000,0.0013,0.180,0.017,11.82,0.000,73.3
4.496,0.7342,-0.0014,0.7342,0.0000,0.0014,0.180,0.016,11.80,0.000,72.2
4.544,0.7415,-0.0014,0.7415,0.0000,0.0014,0.180,0.014,11.78,0.000,71.1
4.590,0.7525,-0.0015,0.7525,0.0000,0.0015,0.180,0.014,11.82,0.000,73.3
4.653,0.7599,-0.0015,0.7599,0.0000,0.0015,0.180,0.013,11.80,0.000,72.2
4.691,0.7672,-0.0015,0.7672,0.0000,0.0015,0.180,0.011,11.80,0.000,72.2
4.741,0.7782,-0.0015,0.7782,0.0000,0.0015,0.180,0.011,11.82,0.000,73.3
4.830,0.7854,-0.0015,0.7854,0.0000,0.0015,0.180,0.009,11.78,0.000,71.1
4.846,0.7961,-0.0016,0.7961,0.0000,0.0016,0.180,0.009,11.78,0.000,71.1
4.885,0.8035,-0.0016,0.8035,0.0000,0.0016,0.180,0.009,11.82,0.000,73.3
4.950,0.8105,-0.0016,0.8105,0.0000,0.0016,0.180,0.008,11.80,0.000,72.2
