t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,0.0000,0.0000,0.0000,0.0000,0.153,-0.007,12.02,0.000,84.4
0.003,0.0000,0.0000,0.0000,0.0000,0.0000,0.153,-0.007,12.02,0.000,84.4
0.066,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.87,0.000,76.1
0.113,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.69,0.000,66.1
0.169,0.0058,0.0000,0.0058,0.0000,0.0000,0.180,-0.071,11.80,0.000,72.2
0.213,0.0127,0.0001,0.0127,0.0000,0.0001,0.180,-0.015,11.78,0.000,71.1
0.264,0.0199,0.0001,0.0199,0.0000,0.0001,0.180,-0.015,11.78,0.000,71.1
0.307,0.0309,0.0002,0.0309,0.0000,0.0002,0.180,-0.016,11.82,0.000,73.3
0.368,0.0384,0.0002,0.0384,0.0000,0.0002,0.180,-0.026,11.80,0.000,72.2
0.410,0.0459,0.0003,0.0459,0.0000,0.0003,0.180,-0.014,11.78,0.000,71.1
0.455,0.0575,0.0003,0.0575,0.0000,0.0003,0.180,-0.017,11.84,0.000,74.4
0.509,0.0653,0.0004,0.0653,0.0000,0.0004,0.180,-0.016,11.78,0.000,71.1
0.559,0.0724,0.0004,0.0724,0.0000,0.0004,0.180,-0.007,11.82,0.000,73.3
0.606,0.0839,0.0005,0.0839,0.0000,0.0005,0.180,-0.009,11.82,0.000,73.3
0.706,0.0918,0.0005,0.0918,0.0000,0.0005,0.180,-0.002,11.80,0.000,72.2
0.712,0.0992,0.0005,0.0992,0.0000,0.0005,0.180,-0.002,11.80,0.000,72.2
0.767,0.1109,0.0006,0.1109,0.0000,0.0006,0.180,-0.009,11.80,0.000,72.2
0.813,0.1189,0.0006,0.1189,0.0000,0.0006,0.180,-0.010,11.80,0.000,72.2
0.857,0.1265,0.0006,0.1265,0.0000,0.0006,0.180,-0.009,11.78,0.000,71.1
0.905,0.1380,0.0006,0.1380,0.0000,0.0006,0.180,-0.009,11.80,0.000,72.2
1.006,0.1460,0.0006,0.1460,0.0000,0.0006,0.180,-0.010,11.78,0.000,71.1
1.008,0.1538,0.0006,0.1538,0.0000,0.0006,0.180,-0.010,11.78,0.000,71.1
1.055,0.1653,0.0007,0.1653,0.0000,0.0007,0.180,-0.011,11.78,0.000,71.1
1.113,0.1731,0.0007,0.1731,0.0000,0.0007,0.180,-0.011,11.82,0.000,73.3
1.163,0.1810,0.0007,0.1810,0.0000,0.0007,0.180,-0.009,11.82,0.000,73.3
1.203,0.1924,0.0007,0.1924,0.0000,0.0007,0.180,-0.006,11.78,0.000,71.1
1.283,0.2002,0.0007,0.2002,0.0000,0.0007,0.180,-0.006,11.82,0.000,73.3
1.307,0.2076,0.0007,0.2076,0.0000,0.0007,0.180,-0.002,11.82,0.000,73.3
1.353,0.2190,0.0006,0.2190,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
1.413,0.2266,0.0006,0.2266,0.0000,0.0006,0.180,-0.005,11.82,0.000,73.3
1.497,0.2382,0.0006,0.2382,0.0000,0.0006,0.180,-0.005,11.76,0.000,70.0
1.499,0.2458,0.0006,0.2458,0.0000,0.0006,0.180,-0.020,11.76,0.000,70.0
1.563,0.2534,0.0006,0.2534,0.0000,0.0006,0.180,-0.006,11.82,0.000,73.3
1.609,0.2645,0.0006,0.2645,0.0000,0.0006,0.180,-0.010,11.80,0.000,72.2
1.668,0.2723,0.0006,0.2723,0.0000,0.0006,0.180,-0.005,11.78,0.000,71.1
1.708,0.2798,0.0006,0.2798,0.0000,0.0006,0.180,0.008,11.82,0.000,73.3
1.755,0.2911,0.0006,0.2911,0.0000,0.0006,0.180,-0.005,11.80,0.000,72.2
1.813,0.2989,0.0006,0.2989,0.0000,0.0006,0.180,-0.003,11.80,0.000,72.2
1.859,0.3064,0.0006,0.3064,0.0000,0.0006,0.180,0.015,11.80,0.000,72.2
1.904,0.3177,0.0006,0.3177,0.0000,0.0006,0.180,0.000,11.82,0.000,73.3
1.998,0.3256,0.0005,0.3256,0.0000,0.0005,0.180,0.002,11.78,0.000,71.1
2.006,0.3332,0.0005,0.3332,0.0000,0.0005,0.180,0.003,11.78,0.000,71.1
2.055,0.3448,0.0005,0.3448,0.0000,0.0005,0.180,0.002,11.82,0.000,73.3
2.110,0.3528,0.0005,0.3528,0.0000,0.0005,0.180,-0.006,11.82,0.000,73.3
2.178,0.3604,0.0004,0.3604,0.0000,0.0004,0.180,0.003,11.76,0.000,70.0
2.203,0.3716,0.0004,0.3716,0.0000,0.0004,0.180,0.002,11.78,0.000,71.1
2.267,0.3792,0.0004,0.3792,0.0000,0.0004,0.180,0.015,11.82,0.000,73.3
2.308,0.3909,0.0003,0.3909,0.0000,0.0003,0.180,0.007,11.76,0.000,70.0
2.364,0.3984,0.0003,0.3984,0.0000,0.0003,0.180,0.005,11.76,0.000,70.0
2.413,0.4062,0.0003,0.4062,0.0000,0.0003,0.180,0.005,11.84,0.000,74.4
2.453,0.4178,0.0002,0.4178,0.0000,0.0002,0.180,0.008,11.76,0.000,70.0
2.499,0.4249,0.0002,0.4249,0.0000,0.0002,0.180,0.008,11.78,0.000,71.1
2.560,0.4327,0.0002,0.4327,0.0000,0.0002,0.180,0.002,11.82,0.000,73.3
2.603,0.4443,0.0001,0.4443,0.0000,0.0001,0.180,0.007,11.76,0.000,70.0
2.666,0.4518,0.0001,0.4518,0.0000,0.0001,0.180,0.006,11.74,0.000,68.9
2.708,0.4594,0.0001,0.4594,0.0000,0.0001,0.180,0.002,11.82,0.000,73.3
2.756,0.4711,0.0001,0.4711,0.0000,0.0001,0.180,0.002,11.78,0.000,71.1
2.798,0.4787,0.0000,0.4787,0.0000,0.0000,0.180,0.002,11.76,0.000,70.0
2.863,0.4863,0.0000,0.4863,0.0000,0.0000,0.180,0.004,11.82,0.000,73.3
2.903,0.4980,-0.0000,0.4980,0.0000,0.0000,0.180,0.005,11.80,0.000,72.2
2.994,0.5054,-0.0000,0.5054,0.0000,0.0000,0.180,0.006,11.80,0.000,72.2
3.006,0.5130,-0.0001,0.5130,0.0000,0.0001,0.180,0.024,11.80,0.000,72.2
3.052,0.5245,-0.0001,0.5245,0.0000,0.0001,0.180,0.010,11.82,0.000,73.3
3.113,0.5325,-0.0001,0.5325,0.0000,0.0001,0.180,0.010,11.78,0.000,71.1
3.173,0.5436,-0.0002,0.5436,0.0000,0.0002,0.180,0.010,11.82,0.000,73.3
3.198,0.5513,-0.0002,0.5513,0.0000,0.0002,0.180,0.003,11.80,0.000,72.2
3.256,0.5593,-0.0002,0.5593,0.0000,0.0002,0.180,0.009,11.82,0.000,73.3
3.305,0.5704,-0.0003,0.5704,0.0000,0.0003,0.180,0.007,11.78,0.000,71.1
3.363,0.5780,-0.0003,0.5780,0.0000,0.0003,0.180,0.008,11.84,0.000,74.4
3.409,0.5860,-0.0003,0.5860,0.0000,0.0003,0.180,0.019,11.84,0.000,74.4
3.456,0.5976,-0.0003,0.5976,0.0000,0.0003,0.180,0.010,11.76,0.000,70.0
3.511,0.6051,-0.0004,0.6051,0.0000,0.0004,0.180,0.010,11.82,0.000,73.3
3.563,0.6130,-0.0004,0.6130,0.0000,0.0004,0.180,0.011,11.82,0.000,73.3
3.605,0.6245,-0.0004,0.6245,0.0000,0.0004,0.180,0.011,11.78,0.000,71.1
3.663,0.6321,-0.0004,0.6321,0.0000,0.0004,0.180,0.011,11.82,0.000,73.3
3.709,0.6397,-0.0005,0.6397,0.0000,0.0005,0.180,-0.002,11.82,0.000,73.3
3.756,0.6513,-0.0005,0.6513,0.0000,0.0005,0.180,0.008,11.80,0.000,72.2
3.799,0.6589,-0.0005,0.6589,0.0000,0.0005,0.180,-0.006,11.80,0.000,72.2
3.863,0.6666,-0.0005,0.6666,0.0000,0.0005,0.180,0.005,11.82,0.000,73.3
3.920,0.6781,-0.0005,0.6781,0.0000,0.0005,0.180,0.003,11.80,0.000,72.2
3.993,0.6856,-0.0005,0.6856,0.0000,0.0005,0.180,0.003,11.78,0.000,71.1
4.022,0.6934,-0.0005,0.6934,0.0000,0.0005,0.180,0.002,11.80,0.000,72.2
4.088,0.7049,-0.0005,0.7049,0.0000,0.0005,0.180,0.008,11.80,0.000,72.2
4.144,0.7127,-0.0005,0.7127,0.0000,0.0005,0.180,0.003,11.78,0.000,71.1
4.184,0.7202,-0.0005,0.7202,0.0000,0.0005,0.180,0.004,11.80,0.000,72.2
4.297,0.7318,-0.0005,0.7318,0.0000,0.0005,0.180,0.010,11.78,0.000,71.1
4.304,0.7397,-0.0005,0.7397,0.0000,0.0005,0.180,0.010,11.80,0.000,72.2
4.308,0.7473,-0.0005,0.7473,0.0000,0.0005,0.180,0.005,11.80,0.000,72.2
4.369,0.7585,-0.0005,0.7585,0.0000,0.0005,0.180,-0.000,11.82,0.000,73.3
4.413,0.7664,-0.0005,0.7664,0.0000,0.0005,0.180,0.004,11.80,0.000,72.2
4.457,0.7741,-0.0005,0.7741,0.0000,0.0005,0.180,-0.003,11.78,0.000,71.1
4.499,0.7858,-0.0005,0.7858,0.0000,0.0005,0.180,-0.001,11.82,0.000,73.3
4.567,0.7936,-0.0005,0.7936,0.0000,0.0005,0.180,0.006,11.82,0.000,73.3
4.607,0.8052,-0.0005,0.8052,0.0000,0.0005,0.180,0.010,11.76,0.000,70.0
4.653,0.8128,-0.0005,0.8128,0.0000,0.0005,0.180,0.003,11.78,0.000,71.1
4.713,0.8206,-0.0005,0.8206,0.0000,0.0005,0.180,0.002,11.82,0.000,73.3
4.763,0.8283,-0.0005,0.8283,0.0000,0.0005,0.180,0.004,11.78,0.000,71.1
4.803,0.8397,-0.0005,0.8397,0.0000,0.0005,0.180,0.005,11.80,0.000,72.2
4.863,0.8474,-0.0005,0.8474,0.0000,0.0005,0.180,0.004,11.82,0.000,73.3
4.906,0.8551,-0.0005,0.8551,0.0000,0.0005,0.180,0.004,11.78,0.000,71.1
4.954,0.8665,-0.0005,0.8665,0.0000,0.0005,0.180,0.002,11.78,0.000,71.1
5.002,0.8742,-0.0004,0.8742,0.0000,0.0004,0.180,-0.000,11.84,0.000,74.4
5.066,0.8820,-0.0004,0.8820,0.0000,0.0004,0.180,-0.002,11.78,0.000,71.1
5.098,0.8933,-0.0004,0.8933,0.0000,0.0004,0.180,-0.007,11.78,0.000,71.1
5.163,0.9010,-0.0004,0.9010,0.0000,0.0004,0.180,-0.003,11.82,0.000,73.3
5.213,0.9123,-0.0004,0.9123,0.0000,0.0004,0.180,-0.003,11.78,0.000,71.1
5.263,0.9199,-0.0003,0.9199,0.0000,0.0003,0.180,-0.003,11.76,0.000,70.0
5.309,0.9276,-0.0003,0.9276,0.0000,0.0003,0.180,0.008,11.80,0.000,72.2
5.369,0.9389,-0.0003,0.9389,0.0000,0.0003,0.180,0.001,11.80,0.000,72.2
5.413,0.9467,-0.0003,0.9467,0.0000,0.0003,0.180,-0.001,11.76,0.000,70.0
5.459,0.9543,-0.0003,0.9543,0.0000,0.0003,0.180,-0.001,11.80,0.000,72.2
5.501,0.9661,-0.0003,0.9661,0.0000,0.0003,0.180,-0.001,11.82,0.000,73.3
5.565,0.9740,-0.0003,0.9740,0.0000,0.0003,0.180,-0.001,11.80,0.000,72.2
5.609,0.9815,-0.0003,0.9815,0.0000,0.0003,0.180,0.004,11.80,0.000,72.2
5.654,0.9933,-0.0002,0.9933,0.0000,0.0002,0.180,-0.001,11.82,0.000,73.3
5.712,1.0008,-0.0002,1.0008,0.0000,0.0002,0.180,-0.000,11.80,0.000,72.2
5.756,1.0119,-0.0002,1.0119,0.0000,0.0002,0.180,0.006,11.78,0.000,71.1
5.817,1.0196,-0.0002,1.0196,0.0000,0.0002,0.180,0.009,11.80,0.000,72.2
5.862,1.0274,-0.0002,1.0274,0.0000,0.0002,0.180,0.002,11.82,0.000,73.3
5.926,1.0385,-0.0003,1.0385,0.0000,0.0003,0.180,0.010,11.78,0.000,71.1
5.995,1.0460,-0.0003,1.0460,0.0000,0.0003,0.180,0.006,11.80,0.000,72.2
6.012,1.0538,-0.0003,1.0538,0.0000,0.0003,0.180,0.005,11.80,0.000,72.2
6.091,1.0654,-0.0003,1.0654,0.0000,0.0003,0.180,0.005,11.76,0.000,70.0
6.114,1.0729,-0.0003,1.0729,0.0000,0.0003,0.180,0.004,11.78,0.000,71.1
6.163,1.0807,-0.0003,1.0807,0.0000,0.0003,0.180,0.004,11.80,0.000,72.2
6.206,1.0923,-0.0003,1.0923,0.0000,0.0003,0.180,0.001,11.82,0.000,73.3
6.263,1.0998,-0.0003,1.0998,0.0000,0.0003,0.180,0.003,11.78,0.000,71.1
6.313,1.1076,-0.0003,1.1076,0.0000,0.0003,0.180,0.002,11.84,0.000,74.4
6.373,1.1192,-0.0003,1.1192,0.0000,0.0003,0.180,0.004,11.82,0.000,73.3
6.403,1.1268,-0.0003,1.1268,0.0000,0.0003,0.180,0.004,11.78,0.000,71.1
6.507,1.1346,-0.0003,1.1346,0.0000,0.0003,0.180,0.005,11.80,0.000,72.2
6.508,1.1462,-0.0003,1.1462,0.0000,0.0003,0.180,0.024,11.80,0.000,72.2
6.564,1.1540,-0.0004,1.1540,0.0000,0.0004,0.180,0.008,11.78,0.000,71.1
6.613,1.1617,-0.0004,1.1617,0.0000,0.0004,0.180,0.010,11.80,0.000,72.2
6.673,1.1733,-0.0004,1.1733,0.0000,0.0004,0.180,0.009,11.82,0.000,73.3
6.703,1.1812,-0.0004,1.1812,0.0000,0.0004,0.180,0.007,11.82,0.000,73.3
6.763,1.1888,-0.0004,1.1888,0.0000,0.0004,0.180,0.007,11.80,0.000,72.2
