t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.047,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.000,0.000,83.330
0.109,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.690,0.000,66.110
0.146,0.0007,-0.0000,0.0007,0.0000,0.0000,0.180,0.004,11.710,0.000,67.220
0.208,0.0061,-0.0000,0.0061,0.0000,0.0000,0.180,0.004,11.760,0.000,70.000
0.253,0.0131,-0.0001,0.0131,0.0000,0.0001,0.180,0.015,11.800,0.000,72.220
0.298,0.0245,-0.0003,0.0245,0.0000,0.0003,0.180,0.027,11.840,0.000,74.440
0.353,0.0322,-0.0005,0.0322,0.0000,0.0005,0.180,0.027,11.780,0.000,71.110
0.403,0.0400,-0.0006,0.0400,0.0000,0.0006,0.180,0.027,11.820,0.000,73.330
0.453,0.0517,-0.0008,0.0517,0.0000,0.0008,0.180,0.027,11.840,0.000,74.440
0.507,0.0595,-0.0009,0.0595,0.0000,0.0009,0.180,0.027,11.780,0.000,71.110
0.554,0.0671,-0.0010,0.0671,0.0000,0.0010,0.180,0.026,11.800,0.000,72.220
0.610,0.0787,-0.0011,0.0787,0.0000,0.0011,0.180,0.024,11.840,0.000,74.440
0.647,0.0864,-0.0012,0.0864,0.0000,0.0012,0.180,0.023,11.780,0.000,71.110
0.702,0.0939,-0.0013,0.0939,0.0000,0.0013,0.180,0.023,11.780,0.000,71.110
0.748,0.1054,-0.0014,0.1054,0.0000,0.0014,0.180,0.021,11.840,0.000,74.440
0.810,0.1130,-0.0015,0.1130,0.0000,0.0015,0.180,0.021,11.840,0.000,74.440
0.851,0.1243,-0.0016,0.1243,0.0000,0.0016,0.180,0.021,11.800,0.000,72.220
0.914,0.1320,-0.0016,0.1320,0.0000,0.0016,0.180,0.020,11.840,0.000,74.440
0.963,0.1397,-0.0017,0.1397,0.0000,0.0017,0.180,0.020,11.840,0.000,74.440
1.003,0.1512,-0.0018,0.1512,0.0000,0.0018,0.180,0.019,11.820,0.000,73.330
1.047,0.1590,-0.0018,0.1590,0.0000,0.0018,0.180,0.020,11.840,0.000,74.440
1.111,0.1668,-0.0019,0.1668,0.0000,0.0019,0.180,0.020,11.840,0.000,74.440
1.154,0.1784,-0.0019,0.1784,0.0000,0.0019,0.180,0.020,11.820,0.000,73.330
1.212,0.1859,-0.0020,0.1859,0.0000,0.0020,0.180,0.020,11.840,0.000,74.440
1.256,0.1936,-0.0020,0.1936,0.0000,0.0020,0.180,0.020,11.850,0.000,75.000
1.299,0.2050,-0.0021,0.2050,0.0000,0.0021,0.180,0.020,11.820,0.000,73.330
1.345,0.2126,-0.0021,0.2126,0.0000,0.0021,0.180,0.020,11.820,0.000,73.330
1.406,0.2203,-0.0022,0.2203,0.0000,0.0022,0.180,0.020,11.840,0.000,74.440
1.447,0.2317,-0.0022,0.2317,0.0000,0.0022,0.180,0.018,11.840,0.000,74.440
1.511,0.2394,-0.0022,0.2394,0.0000,0.0022,0.180,0.018,11.840,0.000,74.440
1.553,0.2471,-0.0023,0.2471,0.0000,0.0023,0.180,0.017,11.820,0.000,73.330
1.599,0.2588,-0.0023,0.2588,0.0000,0.0023,0.180,0.015,11.840,0.000,74.440
1.645,0.2667,-0.0023,0.2667,0.0000,0.0023,0.180,0.015,11.840,0.000,74.440
1.704,0.2744,-0.0023,0.2744,0.0000,0.0023,0.180,0.015,11.840,0.000,74.440
1.745,0.2858,-0.0023,0.2858,0.0000,0.0023,0.180,0.013,11.820,0.000,73.330
1.807,0.2935,-0.0023,0.2935,0.0000,0.0023,0.180,0.013,11.840,0.000,74.440
1.853,0.3012,-0.0023,0.3012,0.0000,0.0023,0.180,0.013,11.820,0.000,73.330
1.900,0.3125,-0.0023,0.3125,0.0000,0.0023,0.180,0.013,11.820,0.000,73.330
1.950,0.3201,-0.0023,0.3201,0.0000,0.0023,0.180,0.012,11.840,0.000,74.440
2.003,0.3278,-0.0023,0.3278,0.0000,0.0023,0.180,0.013,11.840,0.000,74.440
2.047,0.3392,-0.0023,0.3392,0.0000,0.0023,0.180,0.011,11.840,0.000,74.440
2.109,0.3468,-0.0023,0.3468,0.0000,0.0023,0.180,0.011,11.840,0.000,74.440
2.149,0.3546,-0.0023,0.3546,0.0000,0.0023,0.180,0.012,11.840,0.000,74.440
2.196,0.3662,-0.0023,0.3662,0.0000,0.0023,0.180,0.012,11.820,0.000,73.330
2.245,0.3738,-0.0022,0.3738,0.0000,0.0022,0.180,0.013,11.840,0.000,74.440
2.305,0.3816,-0.0023,0.3816,0.0000,0.0023,0.180,0.013,11.840,0.000,74.440
2.347,0.3931,-0.0023,0.3931,0.0000,0.0023,0.180,0.013,11.840,0.000,74.440
2.407,0.4006,-0.0023,0.4006,0.0000,0.0023,0.180,0.013,11.820,0.000,73.330
2.449,0.4121,-0.0023,0.4121,0.0000,0.0023,0.180,0.014,11.840,0.000,74.440
2.511,0.4197,-0.0023,0.4197,0.0000,0.0023,0.180,0.014,11.820,0.000,73.330
2.554,0.4273,-0.0023,0.4273,0.0000,0.0023,0.180,0.013,11.840,0.000,74.440
2.604,0.4388,-0.0023,0.4388,0.0000,0.0023,0.180,0.013,11.820,0.000,73.330
2.648,0.4467,-0.0023,0.4467,0.0000,0.0023,0.180,0.011,11.850,0.000,75.000
2.707,0.4543,-0.0022,0.4543,0.0000,0.0022,0.180,0.011,11.840,0.000,74.440
2.755,0.4659,-0.0022,0.4659,0.0000,0.0022,0.180,0.010,11.820,0.000,73.330
2.810,0.4738,-0.0022,0.4738,0.0000,0.0022,0.180,0.009,11.850,0.000,75.000
2.855,0.4816,-0.0022,0.4816,0.0000,0.0022,0.180,0.008,11.850,0.000,75.000
2.899,0.4930,-0.0021,0.4930,0.0000,0.0021,0.180,0.007,11.800,0.000,72.220
3.020,0.5007,-0.0021,0.5007,0.0000,0.0021,0.180,0.007,11.840,0.000,74.440
3.020,0.5084,-0.0021,0.5084,0.0000,0.0021,0.180,0.007,11.840,0.000,74.440
3.048,0.5197,-0.0020,0.5197,0.0000,0.0020,0.180,0.008,11.800,0.000,72.220
3.109,0.5272,-0.0020,0.5272,0.0000,0.0020,0.180,0.008,11.850,0.000,75.000
3.153,0.5350,-0.0020,0.5350,0.0000,0.0020,0.180,0.008,11.850,0.000,75.000
3.197,0.5464,-0.0020,0.5464,0.0000,0.0020,0.180,0.009,11.800,0.000,72.220
3.258,0.5540,-0.0020,0.5540,0.0000,0.0020,0.180,0.009,11.850,0.000,75.000
3.304,0.5618,-0.0020,0.5618,0.0000,0.0020,0.180,0.010,11.850,0.000,75.000
3.350,0.5733,-0.0020,0.5733,0.0000,0.0020,0.180,0.010,11.820,0.000,73.330
3.406,0.5809,-0.0020,0.5809,0.0000,0.0020,0.180,0.011,11.840,0.000,74.440
3.451,0.5888,-0.0020,0.5888,0.0000,0.0020,0.180,0.012,11.840,0.000,74.440
3.507,0.6003,-0.0020,0.6003,0.0000,0.0020,0.180,0.013,11.840,0.000,74.440
3.546,0.6078,-0.0020,0.6078,0.0000,0.0020,0.180,0.013,11.820,0.000,73.330
3.604,0.6156,-0.0020,0.6156,0.0000,0.0020,0.180,0.013,11.840,0.000,74.440
3.647,0.6269,-0.0020,0.6269,0.0000,0.0020,0.180,0.013,11.850,0.000,75.000
