t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.040,0.000,85.550
0.003,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.040,0.000,85.550
0.051,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.890,0.000,77.220
0.058,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.890,0.000,77.220
0.111,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.760,0.000,70.000
0.151,0.0061,0.0000,0.0061,0.0000,0.0000,0.180,-0.000,11.850,0.000,75.000
0.211,0.0134,0.0001,0.0134,0.0000,0.0001,0.180,-0.001,11.850,0.000,75.000
0.256,0.0212,0.0001,0.0212,0.0000,0.0001,0.180,-0.001,11.850,0.000,75.000
0.304,0.0328,0.0002,0.0328,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.351,0.0402,0.0002,0.0402,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.408,0.0478,0.0002,0.0478,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.490,0.0595,0.0002,0.0595,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.514,0.0671,0.0003,0.0671,0.0000,0.0003,0.180,-0.001,11.850,0.000,75.000
0.555,0.0747,0.0003,0.0747,0.0000,0.0003,0.180,-0.001,11.850,0.000,75.000
0.603,0.0863,0.0003,0.0863,0.0000,0.0003,0.180,-0.001,11.850,0.000,75.000
0.659,0.0940,0.0004,0.0940,0.0000,0.0004,0.180,-0.001,11.850,0.000,75.000
0.709,0.1017,0.0004,0.1017,0.0000,0.0004,0.180,-0.001,11.850,0.000,75.000
0.751,0.1131,0.0004,0.1131,0.0000,0.0004,0.180,-0.001,11.870,0.000,76.110
0.809,0.1207,0.0005,0.1207,0.0000,0.0005,0.180,-0.001,11.850,0.000,75.000
0.856,0.1283,0.0005,0.1283,0.0000,0.0005,0.180,-0.001,11.870,0.000,76.110
0.905,0.1396,0.0006,0.1396,0.0000,0.0006,0.180,-0.001,11.850,0.000,75.000
0.991,0.1473,0.0006,0.1473,0.0000,0.0006,0.180,-0.001,11.850,0.000,75.000
1.014,0.1549,0.0007,0.1549,0.0000,0.0007,0.180,-0.001,11.850,0.000,75.000
1.054,0.1664,0.0007,0.1664,0.0000,0.0007,0.180,-0.001,11.870,0.000,76.110
1.109,0.1743,0.0008,0.1743,0.0000,0.0008,0.180,-0.002,11.870,0.000,76.110
1.158,0.1821,0.0008,0.1821,0.0000,0.0008,0.180,-0.002,11.840,0.000,74.440
1.200,0.1938,0.0009,0.1938,0.0000,0.0009,0.180,-0.002,11.870,0.000,76.110
1.275,0.2016,0.0009,0.2016,0.0000,0.0009,0.180,-0.001,11.850,0.000,75.000
1.308,0.2132,0.0010,0.2132,0.0000,0.0010,0.180,-0.001,11.850,0.000,75.000
1.352,0.2209,0.0010,0.2209,0.0000,0.0010,0.180,-0.001,11.850,0.000,75.000
1.413,0.2287,0.0011,0.2287,0.0000,0.0011,0.180,-0.001,11.850,0.000,75.000
1.491,0.2401,0.0011,0.2401,0.0000,0.0011,0.180,-0.001,11.870,0.000,76.110
1.530,0.2478,0.0011,0.2478,0.0000,0.0011,0.180,-0.001,11.870,0.000,76.110
1.563,0.2554,0.0011,0.2554,0.0000,0.0011,0.180,-0.000,11.870,0.000,76.110
1.607,0.2668,0.0011,0.2668,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
1.652,0.2746,0.0011,0.2746,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
1.712,0.2823,0.0011,0.2823,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
1.754,0.2938,0.0011,0.2938,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
1.813,0.3015,0.0011,0.3015,0.0000,0.0011,0.180,-0.000,11.870,0.000,76.110
1.863,0.3091,0.0011,0.3091,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
1.905,0.3205,0.0011,0.3205,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
1.991,0.3282,0.0011,0.3282,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
2.014,0.3357,0.0011,0.3357,0.0000,0.0011,0.180,-0.000,11.850,0.000,75.000
2.052,0.3471,0.0012,0.3471,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.112,0.3547,0.0012,0.3547,0.0000,0.0012,0.180,-0.001,11.850,0.000,75.000
2.155,0.3623,0.0012,0.3623,0.0000,0.0012,0.180,-0.001,11.850,0.000,75.000
2.202,0.3739,0.0012,0.3739,0.0000,0.0012,0.180,-0.001,11.850,0.000,75.000
2.252,0.3816,0.0012,0.3816,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.306,0.3894,0.0012,0.3894,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.353,0.4011,0.0012,0.4011,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.410,0.4089,0.0012,0.4089,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.491,0.4168,0.0012,0.4168,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.517,0.4283,0.0012,0.4283,0.0000,0.0012,0.180,-0.000,11.850,0.000,75.000
2.569,0.4360,0.0012,0.4360,0.0000,0.0012,0.180,0.000,11.850,0.000,75.000
2.609,0.4436,0.0012,0.4436,0.0000,0.0012,0.180,0.000,11.850,0.000,75.000
2.651,0.4550,0.0012,0.4550,0.0000,0.0012,0.180,0.000,11.850,0.000,75.000
2.710,0.4627,0.0011,0.4627,0.0000,0.0011,0.180,0.001,11.870,0.000,76.110
2.758,0.4703,0.0011,0.4703,0.0000,0.0011,0.180,0.001,11.870,0.000,76.110
2.798,0.4818,0.0011,0.4818,0.0000,0.0011,0.180,0.001,11.850,0.000,75.000
2.849,0.4895,0.0010,0.4895,0.0000,0.0010,0.180,0.001,11.850,0.000,75.000
2.909,0.4972,0.0010,0.4972,0.0000,0.0010,0.180,0.001,11.850,0.000,75.000
2.992,0.5088,0.0010,0.5088,0.0000,0.0010,0.180,0.001,11.850,0.000,75.000
3.016,0.5164,0.0009,0.5164,0.0000,0.0009,0.180,0.001,11.870,0.000,76.110
3.056,0.5278,0.0009,0.5278,0.0000,0.0009,0.180,0.001,11.850,0.000,75.000
3.117,0.5354,0.0009,0.5354,0.0000,0.0009,0.180,0.001,11.850,0.000,75.000
3.161,0.5430,0.0009,0.5430,0.0000,0.0009,0.180,0.001,11.850,0.000,75.000
3.207,0.5543,0.0008,0.5543,0.0000,0.0008,0.180,0.001,11.850,0.000,75.000
3.250,0.5619,0.0008,0.5619,0.0000,0.0008,0.180,0.001,11.840,0.000,74.440
3.312,0.5696,0.0008,0.5696,0.0000,0.0008,0.180,0.001,11.850,0.000,75.000
3.354,0.5811,0.0008,0.5811,0.0000,0.0008,0.180,0.001,11.870,0.000,76.110
3.502,0.5888,0.0007,0.5888,0.0000,0.0007,0.180,0.001,11.850,0.000,75.000
3.504,0.5966,0.0007,0.5966,0.0000,0.0007,0.180,0.001,11.850,0.000,75.000
3.506,0.6084,0.0007,0.6084,0.0000,0.0007,0.180,0.001,11.850,0.000,75.000
3.554,0.6162,0.0007,0.6162,0.0000,0.0007,0.180,0.001,11.850,0.000,75.000
3.610,0.6240,0.0007,0.6240,0.0000,0.0007,0.180,0.001,11.850,0.000,75.000
3.654,0.6355,0.0006,0.6355,0.0000,0.0006,0.180,0.001,11.850,0.000,75.000
3.711,0.6432,0.0006,0.6432,0.0000,0.0006,0.180,0.001,11.850,0.000,75.000
3.757,0.6508,0.0005,0.6508,0.0000,0.0005,0.180,0.002,11.850,0.000,75.000
3.808,0.6623,0.0005,0.6623,0.0000,0.0005,0.180,0.002,11.870,0.000,76.110
3.849,0.6699,0.0004,0.6699,0.0000,0.0004,0.180,0.002,11.850,0.000,75.000
3.909,0.6775,0.0004,0.6775,0.0000,0.0004,0.180,0.002,11.850,0.000,75.000
3.992,0.6891,0.0003,0.6891,0.0000,0.0003,0.180,0.002,11.850,0.000,75.000
4.013,0.6968,0.0003,0.6968,0.0000,0.0003,0.180,0.002,11.850,0.000,75.000
4.058,0.7044,0.0002,0.7044,0.0000,0.0002,0.180,0.002,11.850,0.000,75.000
