t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,-0.0000,0.0000,0.0000,0.0000,0.153,-0.007,11.98,0.000,82.2
0.021,0.0000,-0.0000,0.0000,0.0000,0.0000,0.179,-0.001,11.98,0.000,82.2
0.063,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.63,0.000,62.8
0.123,0.0007,0.0000,0.0007,0.0000,0.0000,0.180,-0.001,11.63,0.000,62.8
0.169,0.0054,0.0000,0.0054,0.0000,0.0000,0.180,-0.078,11.73,0.000,68.3
0.215,0.0157,0.0001,0.0157,0.0000,0.0001,0.180,-0.020,11.76,0.000,70.0
0.274,0.0232,0.0002,0.0232,0.0000,0.0002,0.180,-0.021,11.71,0.000,67.2
0.319,0.0302,0.0002,0.0302,0.0000,0.0002,0.180,-0.012,11.74,0.000,68.9
0.403,0.0415,0.0003,0.0415,0.0000,0.0003,0.180,-0.021,11.74,0.000,68.9
0.423,0.0494,0.0004,0.0494,0.0000,0.0004,0.180,-0.016,11.74,0.000,68.9
0.492,0.0568,0.0004,0.0568,0.0000,0.0004,0.180,-0.017,11.73,0.000,68.3
0.515,0.0684,0.0004,0.0684,0.0000,0.0004,0.180,-0.011,11.78,0.000,71.1
0.572,0.0763,0.0005,0.0763,0.0000,0.0005,0.180,-0.014,11.76,0.000,70.0
0.618,0.0840,0.0005,0.0840,0.0000,0.0005,0.180,-0.010,11.76,0.000,70.0
0.688,0.0957,0.0005,0.0957,0.0000,0.0005,0.180,-0.016,11.76,0.000,70.0
0.723,0.1037,0.0005,0.1037,0.0000,0.0005,0.180,-0.013,11.78,0.000,71.1
0.766,0.1115,0.0006,0.1115,0.0000,0.0006,0.180,-0.012,11.71,0.000,67.2
0.813,0.1226,0.0006,0.1226,0.0000,0.0006,0.180,-0.010,11.73,0.000,68.3
0.875,0.1304,0.0006,0.1304,0.0000,0.0006,0.180,-0.010,11.78,0.000,71.1
0.917,0.1383,0.0006,0.1383,0.0000,0.0006,0.180,-0.000,11.73,0.000,68.3
1.003,0.1499,0.0006,0.1499,0.0000,0.0006,0.180,-0.007,11.76,0.000,70.0
1.008,0.1571,0.0006,0.1571,0.0000,0.0006,0.180,0.008,11.76,0.000,70.0
1.083,0.1649,0.0006,0.1649,0.0000,0.0006,0.180,-0.005,11.73,0.000,68.3
1.113,0.1764,0.0006,0.1764,0.0000,0.0006,0.180,-0.003,11.74,0.000,68.9
1.173,0.1839,0.0006,0.1839,0.0000,0.0006,0.180,-0.003,11.76,0.000,70.0
1.238,0.1952,0.0006,0.1952,0.0000,0.0006,0.180,0.001,11.74,0.000,68.9
1.275,0.2030,0.0006,0.2030,0.0000,0.0006,0.180,-0.003,11.71,0.000,67.2
1.320,0.2105,0.0006,0.2105,0.0000,0.0006,0.180,-0.014,11.76,0.000,70.0
1.368,0.2216,0.0006,0.2216,0.0000,0.0006,0.180,-0.009,11.74,0.000,68.9
1.423,0.2294,0.0006,0.2294,0.0000,0.0006,0.180,-0.006,11.71,0.000,67.2
1.499,0.2369,0.0006,0.2369,0.0000,0.0006,0.180,-0.007,11.74,0.000,68.9
1.511,0.2484,0.0006,0.2484,0.0000,0.0006,0.180,-0.007,11.76,0.000,70.0
1.571,0.2562,0.0006,0.2562,0.0000,0.0006,0.180,-0.006,11.74,0.000,68.9
1.617,0.2632,0.0006,0.2632,0.0000,0.0006,0.180,0.012,11.74,0.000,68.9
1.674,0.2749,0.0006,0.2749,0.0000,0.0006,0.180,-0.004,11.76,0.000,70.0
1.724,0.2828,0.0006,0.2828,0.0000,0.0006,0.180,-0.003,11.76,0.000,70.0
1.767,0.2900,0.0005,0.2900,0.0000,0.0005,0.180,0.008,11.73,0.000,68.3
1.808,0.3017,0.0005,0.3017,0.0000,0.0005,0.180,0.003,11.78,0.000,71.1
1.873,0.3098,0.0005,0.3098,0.0000,0.0005,0.180,-0.001,11.76,0.000,70.0
1.915,0.3174,0.0005,0.3174,0.0000,0.0005,0.180,-0.001,11.71,0.000,67.2
1.996,0.3291,0.0005,0.3291,0.0000,0.0005,0.180,0.000,11.78,0.000,71.1
2.021,0.3370,0.0004,0.3370,0.0000,0.0004,0.180,0.001,11.78,0.000,71.1
2.085,0.3487,0.0004,0.3487,0.0000,0.0004,0.180,0.003,11.74,0.000,68.9
2.113,0.3562,0.0004,0.3562,0.0000,0.0004,0.180,0.004,11.74,0.000,68.9
2.173,0.3641,0.0003,0.3641,0.0000,0.0003,0.180,0.005,11.78,0.000,71.1
2.217,0.3719,0.0003,0.3719,0.0000,0.0003,0.180,0.022,11.73,0.000,68.3
2.263,0.3833,0.0002,0.3833,0.0000,0.0002,0.180,0.009,11.74,0.000,68.9
2.319,0.3910,0.0002,0.3910,0.0000,0.0002,0.180,0.012,11.78,0.000,71.1
2.383,0.3989,0.0002,0.3989,0.0000,0.0002,0.180,0.010,11.74,0.000,68.9
2.413,0.4104,0.0001,0.4104,0.0000,0.0001,0.180,0.009,11.73,0.000,68.3
2.500,0.4179,0.0001,0.4179,0.0000,0.0001,0.180,0.008,11.76,0.000,70.0
