t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.119,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.020,0.000,84.440
0.120,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.020,0.000,84.440
0.159,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.020,0.000,84.440
0.215,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.730,0.000,68.330
0.276,0.0032,-0.0000,0.0032,0.0000,0.0000,0.180,0.009,11.760,0.000,70.000
0.305,0.0097,-0.0001,0.0097,0.0000,0.0001,0.180,0.009,11.760,0.000,70.000
0.372,0.0172,-0.0002,0.0172,0.0000,0.0002,0.180,0.030,11.800,0.000,72.220
0.404,0.0288,-0.0003,0.0288,0.0000,0.0003,0.180,0.030,11.840,0.000,74.440
0.456,0.0367,-0.0005,0.0367,0.0000,0.0005,0.180,0.029,11.780,0.000,71.110
0.503,0.0444,-0.0006,0.0444,0.0000,0.0006,0.180,0.029,11.780,0.000,71.110
0.551,0.0559,-0.0007,0.0559,0.0000,0.0007,0.180,0.027,11.820,0.000,73.330
0.594,0.0637,-0.0008,0.0637,0.0000,0.0008,0.180,0.026,11.800,0.000,72.220
0.656,0.0711,-0.0009,0.0711,0.0000,0.0009,0.180,0.024,11.760,0.000,70.000
0.699,0.0825,-0.0010,0.0825,0.0000,0.0010,0.180,0.024,11.840,0.000,74.440
0.760,0.0903,-0.0011,0.0903,0.0000,0.0011,0.180,0.023,11.800,0.000,72.220
0.802,0.0977,-0.0012,0.0977,0.0000,0.0012,0.180,0.022,11.800,0.000,72.220
0.853,0.1092,-0.0013,0.1092,0.0000,0.0013,0.180,0.019,11.820,0.000,73.330
0.917,0.1170,-0.0014,0.1170,0.0000,0.0014,0.180,0.018,11.800,0.000,72.220
0.963,0.1245,-0.0014,0.1245,0.0000,0.0014,0.180,0.018,11.800,0.000,72.220
0.994,0.1361,-0.0015,0.1361,0.0000,0.0015,0.180,0.016,11.820,0.000,73.330
1.058,0.1440,-0.0016,0.1440,0.0000,0.0016,0.180,0.018,11.820,0.000,73.330
1.100,0.1515,-0.0016,0.1515,0.0000,0.0016,0.180,0.018,11.820,0.000,73.330
1.148,0.1631,-0.0017,0.1631,0.0000,0.0017,0.180,0.019,11.780,0.000,71.110
1.210,0.1705,-0.0018,0.1705,0.0000,0.0018,0.180,0.020,11.820,0.000,73.330
1.252,0.1820,-0.0019,0.1820,0.0000,0.0019,0.180,0.021,11.780,0.000,71.110
