t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.02,0.000,84.4
0.047,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.02,0.000,84.4
0.086,-0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.76,0.000,70.0
0.151,0.0005,0.0000,0.0005,0.0000,0.0000,0.179,-0.000,11.73,0.000,68.3
0.190,0.0073,-0.0000,0.0073,0.0000,0.0000,0.179,-0.000,11.78,0.000,71.1
0.236,0.0139,-0.0000,0.0139,0.0000,0.0000,0.180,-0.000,11.82,0.000,73.3
0.294,0.0212,-0.0000,0.0212,0.0000,0.0000,0.180,-0.000,11.82,0.000,73.3
0.343,0.0320,0.0000,0.0320,0.0000,0.0000,0.180,-0.000,11.78,0.000,71.1
0.391,0.0393,0.0000,0.0393,0.0000,0.0000,0.180,-0.001,11.82,0.000,73.3
0.443,0.0466,0.0000,0.0466,0.0000,0.0000,0.180,-0.002,11.82,0.000,73.3
0.499,0.0573,0.0000,0.0573,0.0000,0.0000,0.180,-0.002,11.80,0.000,72.2
0.554,0.0646,0.0000,0.0646,0.0000,0.0000,0.180,-0.002,11.82,0.000,73.3
0.603,0.0718,0.0000,0.0718,0.0000,0.0000,0.180,-0.001,11.80,0.000,72.2
0.638,0.0824,0.0001,0.0824,0.0000,0.0001,0.180,-0.002,11.80,0.000,72.2
0.684,0.0898,0.0001,0.0898,0.0000,0.0001,0.180,-0.002,11.82,0.000,73.3
0.750,0.0968,0.0001,0.0968,0.0000,0.0001,0.180,-0.001,11.80,0.000,72.2
0.787,0.1076,0.0001,0.1076,0.0000,0.0001,0.180,-0.001,11.80,0.000,72.2
0.847,0.1151,0.0001,0.1151,0.0000,0.0001,0.180,-0.000,11.82,0.000,73.3
0.894,0.1222,0.0001,0.1222,0.0000,0.0001,0.180,-0.000,11.82,0.000,73.3
