t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.020,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.040,0.000,85.550
0.071,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,12.020,0.000,84.440
0.118,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.002,11.730,0.000,68.330
0.160,0.0008,-0.0000,0.0008,0.0000,0.0000,0.180,-0.002,11.760,0.000,70.000
0.222,0.0063,-0.0000,0.0063,0.0000,0.0000,0.180,0.002,11.820,0.000,73.330
0.275,0.0170,-0.0002,0.0170,0.0000,0.0002,0.180,0.024,11.840,0.000,74.440
0.325,0.0247,-0.0003,0.0247,0.0000,0.0003,0.180,0.024,11.850,0.000,75.000
0.364,0.0365,-0.0005,0.0365,0.0000,0.0005,0.180,0.024,11.850,0.000,75.000
0.412,0.0441,-0.0006,0.0441,0.0000,0.0006,0.180,0.024,11.840,0.000,74.440
0.469,0.0519,-0.0007,0.0519,0.0000,0.0007,0.180,0.024,11.840,0.000,74.440
0.513,0.0636,-0.0009,0.0636,0.0000,0.0009,0.180,0.024,11.850,0.000,75.000
0.562,0.0712,-0.0010,0.0712,0.0000,0.0010,0.180,0.024,11.820,0.000,73.330
0.624,0.0789,-0.0011,0.0789,0.0000,0.0011,0.180,0.024,11.820,0.000,73.330
0.664,0.0905,-0.0012,0.0905,0.0000,0.0012,0.180,0.024,11.850,0.000,75.000
0.719,0.0981,-0.0013,0.0981,0.0000,0.0013,0.180,0.024,11.840,0.000,74.440
0.770,0.1056,-0.0014,0.1056,0.0000,0.0014,0.180,0.023,11.820,0.000,73.330
0.816,0.1171,-0.0015,0.1171,0.0000,0.0015,0.180,0.022,11.870,0.000,76.110
0.870,0.1247,-0.0015,0.1247,0.0000,0.0015,0.180,0.022,11.800,0.000,72.220
0.930,0.1322,-0.0016,0.1322,0.0000,0.0016,0.180,0.019,11.820,0.000,73.330
0.965,0.1437,-0.0017,0.1437,0.0000,0.0017,0.180,0.019,11.850,0.000,75.000
1.042,0.1514,-0.0017,0.1514,0.0000,0.0017,0.180,0.018,11.820,0.000,73.330
1.077,0.1590,-0.0018,0.1590,0.0000,0.0018,0.180,0.019,11.820,0.000,73.330
1.120,0.1706,-0.0018,0.1706,0.0000,0.0018,0.180,0.019,11.850,0.000,75.000
1.172,0.1784,-0.0019,0.1784,0.0000,0.0019,0.180,0.020,11.840,0.000,74.440
1.239,0.1859,-0.0019,0.1859,0.0000,0.0019,0.180,0.022,11.820,0.000,73.330
1.265,0.1974,-0.0020,0.1974,0.0000,0.0020,0.180,0.022,11.870,0.000,76.110
1.330,0.2052,-0.0021,0.2052,0.0000,0.0021,0.180,0.023,11.850,0.000,75.000
1.368,0.2127,-0.0021,0.2127,0.0000,0.0021,0.180,0.023,11.840,0.000,74.440
1.417,0.2243,-0.0022,0.2243,0.0000,0.0022,0.180,0.022,11.840,0.000,74.440
1.514,0.2321,-0.0023,0.2321,0.0000,0.0023,0.180,0.022,11.840,0.000,74.440
1.565,0.2398,-0.0023,0.2398,0.0000,0.0023,0.180,0.022,11.840,0.000,74.440
1.567,0.2513,-0.0024,0.2513,0.0000,0.0024,0.180,0.022,11.840,0.000,74.440
1.624,0.2593,-0.0024,0.2593,0.0000,0.0024,0.180,0.018,11.840,0.000,74.440
1.671,0.2670,-0.0024,0.2670,0.0000,0.0024,0.180,0.018,11.870,0.000,76.110
1.726,0.2785,-0.0024,0.2785,0.0000,0.0024,0.180,0.017,11.820,0.000,73.330
1.771,0.2863,-0.0024,0.2863,0.0000,0.0024,0.180,0.017,11.850,0.000,75.000
1.822,0.2940,-0.0025,0.2940,0.0000,0.0025,0.180,0.017,11.850,0.000,75.000
1.862,0.3054,-0.0025,0.3054,0.0000,0.0025,0.180,0.018,11.820,0.000,73.330
1.932,0.3130,-0.0025,0.3130,0.0000,0.0025,0.180,0.018,11.850,0.000,75.000
1.968,0.3206,-0.0025,0.3206,0.0000,0.0025,0.180,0.018,11.850,0.000,75.000
2.053,0.3320,-0.0025,0.3320,0.0000,0.0025,0.180,0.017,11.820,0.000,73.330
2.070,0.3396,-0.0026,0.3396,0.0000,0.0026,0.180,0.017,11.850,0.000,75.000
2.123,0.3474,-0.0026,0.3474,0.0000,0.0026,0.180,0.016,11.850,0.000,75.000
2.174,0.3587,-0.0026,0.3587,0.0000,0.0026,0.180,0.016,11.850,0.000,75.000
2.225,0.3664,-0.0026,0.3664,0.0000,0.0026,0.180,0.016,11.820,0.000,73.330
2.274,0.3779,-0.0026,0.3779,0.0000,0.0026,0.180,0.016,11.840,0.000,74.440
2.324,0.3851,-0.0026,0.3851,0.0000,0.0026,0.180,0.016,11.840,0.000,74.440
2.376,0.3929,-0.0026,0.3929,0.0000,0.0026,0.180,0.017,11.850,0.000,75.000
2.417,0.4044,-0.0026,0.4044,0.0000,0.0026,0.180,0.017,11.850,0.000,75.000
2.472,0.4121,-0.0026,0.4121,0.0000,0.0026,0.180,0.017,11.840,0.000,74.440
2.542,0.4198,-0.0026,0.4198,0.0000,0.0026,0.180,0.016,11.850,0.000,75.000
2.565,0.4313,-0.0026,0.4313,0.0000,0.0026,0.180,0.016,11.850,0.000,75.000
2.624,0.4391,-0.0026,0.4391,0.0000,0.0026,0.180,0.015,11.850,0.000,75.000
2.674,0.4468,-0.0026,0.4468,0.0000,0.0026,0.180,0.015,11.840,0.000,74.440
2.716,0.4585,-0.0026,0.4585,0.0000,0.0026,0.180,0.013,11.850,0.000,75.000
2.763,0.4662,-0.0026,0.4662,0.0000,0.0026,0.180,0.012,11.850,0.000,75.000
2.820,0.4740,-0.0026,0.4740,0.0000,0.0026,0.180,0.011,11.850,0.000,75.000
2.865,0.4855,-0.0025,0.4855,0.0000,0.0025,0.180,0.011,11.850,0.000,75.000
2.922,0.4932,-0.0025,0.4932,0.0000,0.0025,0.180,0.011,11.840,0.000,74.440
2.967,0.5009,-0.0025,0.5009,0.0000,0.0025,0.180,0.010,11.840,0.000,74.440
3.047,0.5124,-0.0025,0.5124,0.0000,0.0025,0.180,0.010,11.820,0.000,73.330
3.069,0.5200,-0.0024,0.5200,0.0000,0.0024,0.180,0.010,11.820,0.000,73.330
3.119,0.5276,-0.0024,0.5276,0.0000,0.0024,0.180,0.008,11.850,0.000,75.000
3.161,0.5390,-0.0023,0.5390,0.0000,0.0023,0.180,0.008,11.850,0.000,75.000
3.220,0.5467,-0.0023,0.5467,0.0000,0.0023,0.180,0.008,11.840,0.000,74.440
3.270,0.5543,-0.0023,0.5543,0.0000,0.0023,0.180,0.007,11.840,0.000,74.440
3.325,0.5657,-0.0022,0.5657,0.0000,0.0022,0.180,0.007,11.850,0.000,75.000
3.373,0.5734,-0.0022,0.5734,0.0000,0.0022,0.180,0.007,11.840,0.000,74.440
3.435,0.5849,-0.0022,0.5849,0.0000,0.0022,0.180,0.008,11.820,0.000,73.330
3.475,0.5926,-0.0022,0.5926,0.0000,0.0022,0.180,0.009,11.850,0.000,75.000
3.542,0.6003,-0.0021,0.6003,0.0000,0.0021,0.180,0.011,11.820,0.000,73.330
3.629,0.6118,-0.0021,0.6118,0.0000,0.0021,0.180,0.012,11.840,0.000,74.440
3.629,0.6195,-0.0021,0.6195,0.0000,0.0021,0.180,0.012,11.840,0.000,74.440
3.678,0.6272,-0.0021,0.6272,0.0000,0.0021,0.180,0.012,11.850,0.000,75.000
3.716,0.6387,-0.0021,0.6387,0.0000,0.0021,0.180,0.012,11.840,0.000,74.440
3.772,0.6464,-0.0021,0.6464,0.0000,0.0021,0.180,0.010,11.840,0.000,74.440
3.823,0.6542,-0.0021,0.6542,0.0000,0.0021,0.180,0.009,11.850,0.000,75.000
3.865,0.6659,-0.0020,0.6659,0.0000,0.0020,0.180,0.008,11.840,0.000,74.440
3.931,0.6735,-0.0020,0.6735,0.0000,0.0020,0.180,0.007,11.840,0.000,74.440
3.970,0.6813,-0.0020,0.6813,0.0000,0.0020,0.180,0.007,11.850,0.000,75.000
4.015,0.6929,-0.0020,0.6929,0.0000,0.0020,0.180,0.007,11.840,0.000,74.440
4.073,0.7005,-0.0019,0.7005,0.0000,0.0019,0.180,0.007,11.840,0.000,74.440
4.121,0.7083,-0.0019,0.7083,0.0000,0.0019,0.180,0.008,11.850,0.000,75.000
4.162,0.7197,-0.0019,0.7197,0.0000,0.0019,0.180,0.008,11.840,0.000,74.440
4.224,0.7273,-0.0019,0.7273,0.0000,0.0019,0.180,0.008,11.820,0.000,73.330
4.266,0.7346,-0.0019,0.7346,0.0000,0.0019,0.180,0.008,11.850,0.000,75.000
4.323,0.7460,-0.0019,0.7460,0.0000,0.0019,0.180,0.008,11.820,0.000,73.330
4.379,0.7535,-0.0018,0.7535,0.0000,0.0018,0.180,0.008,11.820,0.000,73.330
4.416,0.7645,-0.0018,0.7645,0.0000,0.0018,0.180,0.008,11.820,0.000,73.330
4.472,0.7723,-0.0018,0.7723,0.0000,0.0018,0.180,0.007,11.850,0.000,75.000
4.542,0.7799,-0.0018,0.7799,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
4.565,0.7913,-0.0018,0.7913,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
4.624,0.7986,-0.0018,0.7986,0.0000,0.0018,0.180,0.010,11.840,0.000,74.440
4.671,0.8063,-0.0018,0.8063,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
4.730,0.8179,-0.0018,0.8179,0.0000,0.0018,0.180,0.012,11.820,0.000,73.330
4.857,0.8250,-0.0018,0.8250,0.0000,0.0018,0.180,0.012,11.840,0.000,74.440
4.858,0.8366,-0.0018,0.8366,0.0000,0.0018,0.180,0.012,11.800,0.000,72.220
4.874,0.8444,-0.0018,0.8444,0.0000,0.0018,0.180,0.011,11.800,0.000,72.220
4.924,0.8520,-0.0018,0.8520,0.0000,0.0018,0.180,0.011,11.820,0.000,73.330
4.967,0.8637,-0.0018,0.8637,0.0000,0.0018,0.180,0.010,11.840,0.000,74.440
5.043,0.8714,-0.0018,0.8714,0.0000,0.0018,0.180,0.008,11.800,0.000,72.220
5.073,0.8790,-0.0018,0.8790,0.0000,0.0018,0.180,0.008,11.800,0.000,72.220
5.114,0.8906,-0.0018,0.8906,0.0000,0.0018,0.180,0.007,11.850,0.000,75.000
5.173,0.8985,-0.0018,0.8985,0.0000,0.0018,0.180,0.008,11.840,0.000,74.440
5.223,0.9061,-0.0018,0.9061,0.0000,0.0018,0.180,0.008,11.800,0.000,72.220
5.265,0.9176,-0.0018,0.9176,0.0000,0.0018,0.180,0.009,11.840,0.000,74.440
5.332,0.9253,-0.0018,0.9253,0.0000,0.0018,0.180,0.010,11.850,0.000,75.000
5.371,0.9328,-0.0018,0.9328,0.0000,0.0018,0.180,0.010,11.800,0.000,72.220
5.419,0.9442,-0.0018,0.9442,0.0000,0.0018,0.180,0.010,11.840,0.000,74.440
5.470,0.9519,-0.0018,0.9519,0.0000,0.0018,0.180,0.010,11.850,0.000,75.000
5.542,0.9595,-0.0018,0.9595,0.0000,0.0018,0.180,0.009,11.840,0.000,74.440
5.565,0.9709,-0.0017,0.9709,0.0000,0.0017,0.180,0.009,11.840,0.000,74.440
5.625,0.9786,-0.0017,0.9786,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
5.670,0.9862,-0.0017,0.9862,0.0000,0.0017,0.180,0.009,11.800,0.000,72.220
5.728,0.9977,-0.0017,0.9977,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
5.768,1.0054,-0.0017,1.0054,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
5.822,1.0131,-0.0017,1.0131,0.0000,0.0017,0.180,0.010,11.820,0.000,73.330
5.871,1.0245,-0.0017,1.0245,0.0000,0.0017,0.180,0.011,11.820,0.000,73.330
5.921,1.0322,-0.0018,1.0322,0.0000,0.0018,0.180,0.011,11.840,0.000,74.440
5.965,1.0400,-0.0018,1.0400,0.0000,0.0018,0.180,0.012,11.840,0.000,74.440
6.042,1.0515,-0.0018,1.0515,0.0000,0.0018,0.180,0.011,11.840,0.000,74.440
6.074,1.0592,-0.0018,1.0592,0.0000,0.0018,0.180,0.009,11.840,0.000,74.440
6.122,1.0708,-0.0018,1.0708,0.0000,0.0018,0.180,0.009,11.850,0.000,75.000
6.174,1.0786,-0.0017,1.0786,0.0000,0.0017,0.180,0.009,11.840,0.000,74.440
6.222,1.0862,-0.0017,1.0862,0.0000,0.0017,0.180,0.007,11.840,0.000,74.440
6.266,1.0978,-0.0017,1.0978,0.0000,0.0017,0.180,0.007,11.850,0.000,75.000
6.331,1.1057,-0.0017,1.1057,0.0000,0.0017,0.180,0.008,11.840,0.000,74.440
6.374,1.1133,-0.0017,1.1133,0.0000,0.0017,0.180,0.008,11.820,0.000,73.330
6.445,1.1248,-0.0017,1.1248,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.476,1.1325,-0.0017,1.1325,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.546,1.1400,-0.0017,1.1400,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.561,1.1514,-0.0017,1.1514,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.627,1.1592,-0.0017,1.1592,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.670,1.1667,-0.0017,1.1667,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
6.717,1.1781,-0.0017,1.1781,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.772,1.1859,-0.0017,1.1859,0.0000,0.0017,0.180,0.009,11.850,0.000,75.000
6.821,1.1935,-0.0017,1.1935,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
6.864,1.2049,-0.0017,1.2049,0.0000,0.0017,0.180,0.010,11.850,0.000,75.000
6.923,1.2126,-0.0017,1.2126,0.0000,0.0017,0.180,0.011,11.850,0.000,75.000
6.968,1.2204,-0.0017,1.2204,0.0000,0.0017,0.180,0.012,11.820,0.000,73.330
7.042,1.2318,-0.0017,1.2318,0.0000,0.0017,0.180,0.013,11.850,0.000,75.000
7.070,1.2395,-0.0017,1.2395,0.0000,0.0017,0.180,0.013,11.850,0.000,75.000
