t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.004,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.026,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,12.020,0.000,84.440
0.076,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.740,0.000,68.880
0.130,0.0008,0.0000,0.0008,0.0000,0.0000,0.180,-0.000,11.840,0.000,74.440
0.176,0.0095,0.0000,0.0095,0.0000,0.0000,0.180,-0.000,11.870,0.000,76.110
0.236,0.0172,0.0000,0.0172,0.0000,0.0000,0.180,-0.000,11.850,0.000,75.000
0.276,0.0288,0.0001,0.0288,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.328,0.0366,0.0001,0.0366,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.372,0.0441,0.0001,0.0441,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.430,0.0519,0.0001,0.0519,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.494,0.0635,0.0001,0.0635,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.539,0.0710,0.0001,0.0710,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.576,0.0824,0.0001,0.0824,0.0000,0.0001,0.180,-0.000,11.850,0.000,75.000
0.621,0.0903,0.0001,0.0903,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.683,0.0978,0.0001,0.0978,0.0000,0.0001,0.180,-0.000,11.890,0.000,77.220
0.726,0.1092,0.0001,0.1092,0.0000,0.0001,0.180,-0.000,11.840,0.000,74.440
0.773,0.1169,0.0001,0.1169,0.0000,0.0001,0.180,-0.000,11.870,0.000,76.110
0.838,0.1246,0.0002,0.1246,0.0000,0.0002,0.180,-0.000,11.890,0.000,77.220
0.873,0.1361,0.0002,0.1361,0.0000,0.0002,0.180,-0.001,11.850,0.000,75.000
0.993,0.1439,0.0002,0.1439,0.0000,0.0002,0.180,-0.001,11.870,0.000,76.110
