t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.040,0.000,85.550
0.050,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,12.020,0.000,84.440
0.113,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.670,0.000,65.000
0.170,0.0008,-0.0000,0.0008,0.0000,0.0000,0.180,-0.001,11.740,0.000,68.880
0.198,0.0062,-0.0000,0.0062,0.0000,0.0000,0.180,0.013,11.760,0.000,70.000
0.269,0.0132,-0.0001,0.0132,0.0000,0.0001,0.180,0.013,11.800,0.000,72.220
0.300,0.0244,-0.0003,0.0244,0.0000,0.0003,0.180,0.019,11.850,0.000,75.000
0.347,0.0323,-0.0004,0.0323,0.0000,0.0004,0.180,0.020,11.800,0.000,72.220
0.406,0.0396,-0.0004,0.0396,0.0000,0.0004,0.180,0.020,11.800,0.000,72.220
0.447,0.0511,-0.0006,0.0511,0.0000,0.0006,0.180,0.022,11.840,0.000,74.440
0.510,0.0588,-0.0007,0.0588,0.0000,0.0007,0.180,0.022,11.800,0.000,72.220
0.565,0.0663,-0.0008,0.0663,0.0000,0.0008,0.180,0.022,11.800,0.000,72.220
0.599,0.0780,-0.0009,0.0780,0.0000,0.0009,0.180,0.022,11.840,0.000,74.440
0.694,0.0858,-0.0010,0.0858,0.0000,0.0010,0.180,0.021,11.820,0.000,73.330
0.707,0.0934,-0.0011,0.0934,0.0000,0.0011,0.180,0.021,11.800,0.000,72.220
0.747,0.1051,-0.0012,0.1051,0.0000,0.0012,0.180,0.019,11.820,0.000,73.330
0.815,0.1131,-0.0013,0.1131,0.0000,0.0013,0.180,0.019,11.840,0.000,74.440
0.897,0.1207,-0.0013,0.1207,0.0000,0.0013,0.180,0.019,11.820,0.000,73.330
0.900,0.1321,-0.0014,0.1321,0.0000,0.0014,0.180,0.019,11.820,0.000,73.330
