t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,0.0000,0.0000,0.0000,0.0000,0.153,-0.010,11.97,0.000,81.7
0.052,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.80,0.000,72.2
0.095,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.56,0.000,58.9
0.186,0.0055,0.0000,0.0055,0.0000,0.0000,0.180,-0.110,11.71,0.000,67.2
0.193,0.0120,0.0001,0.0120,0.0000,0.0001,0.180,-0.110,11.71,0.000,67.2
0.252,0.0196,0.0002,0.0196,0.0000,0.0002,0.180,-0.025,11.71,0.000,67.2
0.292,0.0304,0.0003,0.0304,0.0000,0.0003,0.180,-0.023,11.65,0.000,63.9
0.362,0.0378,0.0003,0.0378,0.0000,0.0003,0.180,-0.025,11.73,0.000,68.3
0.425,0.0457,0.0004,0.0457,0.0000,0.0004,0.180,-0.022,11.74,0.000,68.9
0.456,0.0574,0.0004,0.0574,0.0000,0.0004,0.180,-0.011,11.67,0.000,65.0
0.495,0.0647,0.0005,0.0647,0.0000,0.0005,0.180,-0.016,11.73,0.000,68.3
0.552,0.0727,0.0005,0.0727,0.0000,0.0005,0.180,-0.014,11.73,0.000,68.3
0.592,0.0843,0.0005,0.0843,0.0000,0.0005,0.180,-0.011,11.69,0.000,66.1
0.636,0.0918,0.0005,0.0918,0.0000,0.0005,0.180,-0.003,11.71,0.000,67.2
0.697,0.0996,0.0005,0.0996,0.0000,0.0005,0.180,0.012,11.73,0.000,68.3
0.744,0.1110,0.0006,0.1110,0.0000,0.0006,0.180,-0.007,11.73,0.000,68.3
0.793,0.1187,0.0006,0.1187,0.0000,0.0006,0.180,-0.006,11.69,0.000,66.1
0.853,0.1265,0.0006,0.1265,0.0000,0.0006,0.180,-0.005,11.69,0.000,66.1
0.893,0.1381,0.0006,0.1381,0.0000,0.0006,0.180,-0.005,11.74,0.000,68.9
0.949,0.1458,0.0006,0.1458,0.0000,0.0006,0.180,-0.017,11.67,0.000,65.0
1.001,0.1537,0.0006,0.1537,0.0000,0.0006,0.180,-0.009,11.74,0.000,68.9
1.045,0.1617,0.0006,0.1617,0.0000,0.0006,0.180,-0.008,11.74,0.000,68.9
1.084,0.1732,0.0006,0.1732,0.0000,0.0006,0.180,-0.010,11.67,0.000,65.0
1.146,0.1807,0.0006,0.1807,0.0000,0.0006,0.180,-0.011,11.67,0.000,65.0
1.192,0.1923,0.0006,0.1923,0.0000,0.0006,0.180,-0.010,11.73,0.000,68.3
1.247,0.2001,0.0006,0.2001,0.0000,0.0006,0.180,-0.008,11.69,0.000,66.1
1.283,0.2076,0.0006,0.2076,0.0000,0.0006,0.180,-0.009,11.71,0.000,67.2
1.355,0.2154,0.0006,0.2154,0.0000,0.0006,0.180,-0.007,11.73,0.000,68.3
1.405,0.2269,0.0006,0.2269,0.0000,0.0006,0.180,-0.006,11.71,0.000,67.2
1.445,0.2343,0.0006,0.2343,0.0000,0.0006,0.180,0.009,11.71,0.000,67.2
1.493,0.2423,0.0006,0.2423,0.0000,0.0006,0.180,-0.003,11.73,0.000,68.3
1.539,0.2541,0.0006,0.2541,0.0000,0.0006,0.180,0.000,11.73,0.000,68.3
1.594,0.2617,0.0006,0.2617,0.0000,0.0006,0.180,-0.000,11.69,0.000,66.1
1.644,0.2695,0.0006,0.2695,0.0000,0.0006,0.180,0.002,11.71,0.000,67.2
1.687,0.2811,0.0005,0.2811,0.0000,0.0005,0.180,0.013,11.73,0.000,68.3
1.746,0.2887,0.0005,0.2887,0.0000,0.0005,0.180,0.013,11.67,0.000,65.0
1.790,0.2963,0.0004,0.2963,0.0000,0.0004,0.180,0.007,11.71,0.000,67.2
1.836,0.3079,0.0004,0.3079,0.0000,0.0004,0.180,0.008,11.73,0.000,68.3
1.894,0.3152,0.0003,0.3152,0.0000,0.0003,0.180,0.010,11.69,0.000,66.1
1.952,0.3266,0.0003,0.3266,0.0000,0.0003,0.180,0.011,11.67,0.000,65.0
1.995,0.3345,0.0002,0.3345,0.0000,0.0002,0.180,0.013,11.74,0.000,68.9
2.047,0.3422,0.0002,0.3422,0.0000,0.0002,0.180,-0.007,11.71,0.000,67.2
2.092,0.3538,0.0001,0.3538,0.0000,0.0001,0.180,0.009,11.67,0.000,65.0
2.148,0.3617,0.0001,0.3617,0.0000,0.0001,0.180,0.005,11.73,0.000,68.3
2.195,0.3695,0.0001,0.3695,0.0000,0.0001,0.180,0.007,11.71,0.000,67.2
