t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.118,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.006,12.020,0.000,84.440
0.119,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.006,12.020,0.000,84.440
0.143,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.005,12.040,0.000,85.550
0.197,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.006,11.730,0.000,68.330
0.241,0.0038,-0.0000,0.0038,0.0000,0.0000,0.180,-0.004,11.800,0.000,72.220
0.282,0.0106,-0.0001,0.0106,0.0000,0.0001,0.180,0.015,11.820,0.000,73.330
0.344,0.0180,-0.0002,0.0180,0.0000,0.0002,0.180,0.022,11.840,0.000,74.440
0.408,0.0299,-0.0003,0.0299,0.0000,0.0003,0.180,0.022,11.870,0.000,76.110
0.448,0.0378,-0.0004,0.0378,0.0000,0.0004,0.180,0.022,11.850,0.000,75.000
0.504,0.0455,-0.0005,0.0455,0.0000,0.0005,0.180,0.022,11.840,0.000,74.440
0.536,0.0571,-0.0006,0.0571,0.0000,0.0006,0.180,0.024,11.850,0.000,75.000
0.598,0.0648,-0.0007,0.0648,0.0000,0.0007,0.180,0.024,11.870,0.000,76.110
0.640,0.0726,-0.0008,0.0726,0.0000,0.0008,0.180,0.024,11.850,0.000,75.000
0.686,0.0837,-0.0009,0.0837,0.0000,0.0009,0.180,0.024,11.840,0.000,74.440
0.737,0.0913,-0.0010,0.0913,0.0000,0.0010,0.180,0.023,11.870,0.000,76.110
0.793,0.0991,-0.0011,0.0991,0.0000,0.0011,0.180,0.020,11.850,0.000,75.000
0.834,0.1106,-0.0012,0.1106,0.0000,0.0012,0.180,0.020,11.840,0.000,74.440
0.895,0.1181,-0.0012,0.1181,0.0000,0.0012,0.180,0.018,11.890,0.000,77.220
0.940,0.1259,-0.0013,0.1259,0.0000,0.0013,0.180,0.018,11.870,0.000,76.110
0.989,0.1375,-0.0014,0.1375,0.0000,0.0014,0.180,0.018,11.840,0.000,74.440
1.035,0.1450,-0.0015,0.1450,0.0000,0.0015,0.180,0.018,11.870,0.000,76.110
1.105,0.1528,-0.0015,0.1528,0.0000,0.0015,0.180,0.018,11.870,0.000,76.110
1.153,0.1639,-0.0016,0.1639,0.0000,0.0016,0.180,0.016,11.870,0.000,76.110
1.198,0.1714,-0.0017,0.1714,0.0000,0.0017,0.180,0.016,11.850,0.000,75.000
1.242,0.1828,-0.0017,0.1828,0.0000,0.0017,0.180,0.016,11.910,0.000,78.330
1.296,0.1906,-0.0018,0.1906,0.0000,0.0018,0.180,0.013,11.870,0.000,76.110
1.346,0.1982,-0.0018,0.1982,0.0000,0.0018,0.180,0.013,11.870,0.000,76.110
1.390,0.2098,-0.0018,0.2098,0.0000,0.0018,0.180,0.008,11.890,0.000,77.220
1.433,0.2176,-0.0019,0.2176,0.0000,0.0019,0.180,0.007,11.870,0.000,76.110
1.501,0.2253,-0.0019,0.2253,0.0000,0.0019,0.180,0.007,11.890,0.000,77.220
1.537,0.2369,-0.0019,0.2369,0.0000,0.0019,0.180,0.006,11.870,0.000,76.110
1.588,0.2448,-0.0019,0.2448,0.0000,0.0019,0.180,0.008,11.890,0.000,77.220
1.643,0.2525,-0.0019,0.2525,0.0000,0.0019,0.180,0.008,11.850,0.000,75.000
1.689,0.2641,-0.0020,0.2641,0.0000,0.0020,0.180,0.013,11.870,0.000,76.110
1.735,0.2718,-0.0020,0.2718,0.0000,0.0020,0.180,0.014,11.890,0.000,77.220
1.798,0.2795,-0.0021,0.2795,0.0000,0.0021,0.180,0.014,11.890,0.000,77.220
1.840,0.2910,-0.0022,0.2910,0.0000,0.0022,0.180,0.017,11.870,0.000,76.110
1.890,0.2983,-0.0022,0.2983,0.0000,0.0022,0.180,0.017,11.870,0.000,76.110
1.940,0.3060,-0.0023,0.3060,0.0000,0.0023,0.180,0.017,11.870,0.000,76.110
1.992,0.3175,-0.0024,0.3175,0.0000,0.0024,0.180,0.018,11.850,0.000,75.000
2.042,0.3252,-0.0024,0.3252,0.0000,0.0024,0.180,0.018,11.870,0.000,76.110
2.094,0.3329,-0.0025,0.3329,0.0000,0.0025,0.180,0.017,11.870,0.000,76.110
2.172,0.3445,-0.0026,0.3445,0.0000,0.0026,0.180,0.018,11.870,0.000,76.110
2.196,0.3521,-0.0026,0.3521,0.0000,0.0026,0.180,0.017,11.870,0.000,76.110
2.241,0.3598,-0.0027,0.3598,0.0000,0.0027,0.180,0.017,11.850,0.000,75.000
2.281,0.3712,-0.0027,0.3712,0.0000,0.0027,0.180,0.016,11.870,0.000,76.110
2.339,0.3789,-0.0028,0.3789,0.0000,0.0028,0.180,0.016,11.910,0.000,78.330
2.394,0.3865,-0.0028,0.3865,0.0000,0.0028,0.180,0.012,11.870,0.000,76.110
2.434,0.3979,-0.0028,0.3979,0.0000,0.0028,0.180,0.010,11.850,0.000,75.000
2.494,0.4057,-0.0029,0.4057,0.0000,0.0029,0.180,0.007,11.850,0.000,75.000
2.543,0.4133,-0.0029,0.4133,0.0000,0.0029,0.180,0.007,11.840,0.000,74.440
2.597,0.4249,-0.0029,0.4249,0.0000,0.0029,0.180,0.005,11.870,0.000,76.110
2.643,0.4323,-0.0029,0.4323,0.0000,0.0029,0.180,0.004,11.870,0.000,76.110
2.691,0.4440,-0.0028,0.4440,0.0000,0.0028,0.180,0.004,11.870,0.000,76.110
2.733,0.4516,-0.0028,0.4516,0.0000,0.0028,0.180,0.005,11.850,0.000,75.000
2.797,0.4594,-0.0029,0.4594,0.0000,0.0029,0.180,0.005,11.850,0.000,75.000
2.838,0.4711,-0.0029,0.4711,0.0000,0.0029,0.180,0.008,11.870,0.000,76.110
2.896,0.4788,-0.0029,0.4788,0.0000,0.0029,0.180,0.011,11.850,0.000,75.000
2.942,0.4864,-0.0029,0.4864,0.0000,0.0029,0.180,0.011,11.850,0.000,75.000
2.989,0.4980,-0.0030,0.4980,0.0000,0.0030,0.180,0.015,11.870,0.000,76.110
3.051,0.5056,-0.0030,0.5056,0.0000,0.0030,0.180,0.016,11.850,0.000,75.000
3.096,0.5168,-0.0031,0.5168,0.0000,0.0031,0.180,0.015,11.850,0.000,75.000
3.144,0.5245,-0.0031,0.5245,0.0000,0.0031,0.180,0.015,11.850,0.000,75.000
3.198,0.5317,-0.0032,0.5317,0.0000,0.0032,0.180,0.015,11.840,0.000,74.440
3.253,0.5394,-0.0032,0.5394,0.0000,0.0032,0.180,0.015,11.850,0.000,75.000
3.306,0.5509,-0.0032,0.5509,0.0000,0.0032,0.180,0.015,11.850,0.000,75.000
3.347,0.5585,-0.0033,0.5585,0.0000,0.0033,0.180,0.015,11.840,0.000,74.440
3.392,0.5701,-0.0033,0.5701,0.0000,0.0033,0.180,0.014,11.840,0.000,74.440
3.444,0.5777,-0.0034,0.5777,0.0000,0.0034,0.180,0.014,11.850,0.000,75.000
3.495,0.5854,-0.0034,0.5854,0.0000,0.0034,0.180,0.013,11.850,0.000,75.000
