t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.033,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,12.020,0.000,84.440
0.095,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,11.740,0.000,68.880
0.143,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.008,11.690,0.000,66.110
0.201,0.0064,0.0000,0.0064,0.0000,0.0000,0.180,-0.008,11.730,0.000,68.330
0.234,0.0133,0.0000,0.0133,0.0000,0.0000,0.180,0.003,11.760,0.000,70.000
0.289,0.0208,-0.0000,0.0208,0.0000,0.0000,0.180,0.005,11.800,0.000,72.220
0.333,0.0326,-0.0001,0.0326,0.0000,0.0001,0.180,0.007,11.760,0.000,70.000
0.391,0.0400,-0.0001,0.0400,0.0000,0.0001,0.180,0.008,11.780,0.000,71.110
0.437,0.0478,-0.0001,0.0478,0.0000,0.0001,0.180,0.010,11.820,0.000,73.330
0.497,0.0594,-0.0002,0.0594,0.0000,0.0002,0.180,0.011,11.760,0.000,70.000
0.535,0.0669,-0.0003,0.0669,0.0000,0.0003,0.180,0.012,11.780,0.000,71.110
0.608,0.0746,-0.0003,0.0746,0.0000,0.0003,0.180,0.012,11.780,0.000,71.110
0.632,0.0862,-0.0004,0.0862,0.0000,0.0004,0.180,0.014,11.780,0.000,71.110
0.690,0.0939,-0.0005,0.0939,0.0000,0.0005,0.180,0.014,11.760,0.000,70.000
0.736,0.1016,-0.0005,0.1016,0.0000,0.0005,0.180,0.014,11.820,0.000,73.330
0.798,0.1132,-0.0006,0.1132,0.0000,0.0006,0.180,0.014,11.840,0.000,74.440
0.842,0.1210,-0.0007,0.1210,0.0000,0.0007,0.180,0.013,11.780,0.000,71.110
0.887,0.1325,-0.0007,0.1325,0.0000,0.0007,0.180,0.013,11.820,0.000,73.330
0.933,0.1403,-0.0008,0.1403,0.0000,0.0008,0.180,0.013,11.800,0.000,72.220
0.994,0.1481,-0.0008,0.1481,0.0000,0.0008,0.180,0.014,11.780,0.000,71.110
1.038,0.1596,-0.0009,0.1596,0.0000,0.0009,0.180,0.015,11.800,0.000,72.220
1.086,0.1672,-0.0010,0.1672,0.0000,0.0010,0.180,0.015,11.820,0.000,73.330
1.142,0.1749,-0.0010,0.1749,0.0000,0.0010,0.180,0.015,11.800,0.000,72.220
1.190,0.1863,-0.0011,0.1863,0.0000,0.0011,0.180,0.015,11.780,0.000,71.110
1.231,0.1938,-0.0011,0.1938,0.0000,0.0011,0.180,0.014,11.800,0.000,72.220
1.292,0.2016,-0.0012,0.2016,0.0000,0.0012,0.180,0.013,11.800,0.000,72.220
1.338,0.2130,-0.0012,0.2130,0.0000,0.0012,0.180,0.013,11.800,0.000,72.220
1.396,0.2206,-0.0012,0.2206,0.0000,0.0012,0.180,0.012,11.800,0.000,72.220
1.439,0.2283,-0.0013,0.2283,0.0000,0.0013,0.180,0.012,11.820,0.000,73.330
1.497,0.2398,-0.0013,0.2398,0.0000,0.0013,0.180,0.012,11.800,0.000,72.220
1.546,0.2474,-0.0013,0.2474,0.0000,0.0013,0.180,0.013,11.800,0.000,72.220
1.595,0.2551,-0.0014,0.2551,0.0000,0.0014,0.180,0.013,11.820,0.000,73.330
1.633,0.2666,-0.0014,0.2666,0.0000,0.0014,0.180,0.014,11.820,0.000,73.330
1.693,0.2742,-0.0014,0.2742,0.0000,0.0014,0.180,0.014,11.780,0.000,71.110
1.756,0.2820,-0.0015,0.2820,0.0000,0.0015,0.180,0.014,11.820,0.000,73.330
1.783,0.2935,-0.0015,0.2935,0.0000,0.0015,0.180,0.014,11.800,0.000,72.220
1.834,0.3012,-0.0015,0.3012,0.0000,0.0015,0.180,0.014,11.780,0.000,71.110
1.902,0.3089,-0.0016,0.3089,0.0000,0.0016,0.180,0.014,11.820,0.000,73.330
1.934,0.3206,-0.0016,0.3206,0.0000,0.0016,0.180,0.014,11.820,0.000,73.330
1.991,0.3283,-0.0016,0.3283,0.0000,0.0016,0.180,0.013,11.800,0.000,72.220
2.038,0.3360,-0.0016,0.3360,0.0000,0.0016,0.180,0.013,11.800,0.000,72.220
2.087,0.3476,-0.0017,0.3476,0.0000,0.0017,0.180,0.013,11.820,0.000,73.330
2.134,0.3553,-0.0017,0.3553,0.0000,0.0017,0.180,0.013,11.820,0.000,73.330
2.188,0.3631,-0.0017,0.3631,0.0000,0.0017,0.180,0.014,11.800,0.000,72.220
2.230,0.3746,-0.0017,0.3746,0.0000,0.0017,0.180,0.013,11.800,0.000,72.220
2.291,0.3822,-0.0018,0.3822,0.0000,0.0018,0.180,0.013,11.820,0.000,73.330
2.337,0.3898,-0.0018,0.3898,0.0000,0.0018,0.180,0.013,11.800,0.000,72.220
2.383,0.4012,-0.0018,0.4012,0.0000,0.0018,0.180,0.012,11.820,0.000,73.330
2.445,0.4088,-0.0018,0.4088,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
2.487,0.4203,-0.0018,0.4203,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
2.533,0.4279,-0.0018,0.4279,0.0000,0.0018,0.180,0.009,11.800,0.000,72.220
2.597,0.4355,-0.0018,0.4355,0.0000,0.0018,0.180,0.008,11.800,0.000,72.220
2.659,0.4471,-0.0018,0.4471,0.0000,0.0018,0.180,0.008,11.820,0.000,73.330
2.684,0.4548,-0.0018,0.4548,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
2.741,0.4623,-0.0017,0.4623,0.0000,0.0017,0.180,0.010,11.820,0.000,73.330
2.787,0.4739,-0.0018,0.4739,0.0000,0.0018,0.180,0.011,11.840,0.000,74.440
2.833,0.4817,-0.0018,0.4817,0.0000,0.0018,0.180,0.012,11.820,0.000,73.330
2.901,0.4893,-0.0018,0.4893,0.0000,0.0018,0.180,0.012,11.800,0.000,72.220
2.934,0.5008,-0.0018,0.5008,0.0000,0.0018,0.180,0.012,11.820,0.000,73.330
2.993,0.5087,-0.0018,0.5087,0.0000,0.0018,0.180,0.011,11.820,0.000,73.330
3.037,0.5163,-0.0018,0.5163,0.0000,0.0018,0.180,0.010,11.800,0.000,72.220
3.090,0.5279,-0.0018,0.5279,0.0000,0.0018,0.180,0.009,11.840,0.000,74.440
3.138,0.5357,-0.0018,0.5357,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
3.192,0.5435,-0.0018,0.5435,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
3.238,0.5551,-0.0018,0.5551,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
3.294,0.5628,-0.0018,0.5628,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
3.338,0.5705,-0.0018,0.5705,0.0000,0.0018,0.180,0.011,11.800,0.000,72.220
3.385,0.5820,-0.0018,0.5820,0.0000,0.0018,0.180,0.011,11.800,0.000,72.220
3.446,0.5896,-0.0018,0.5896,0.0000,0.0018,0.180,0.011,11.820,0.000,73.330
3.496,0.5973,-0.0018,0.5973,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
3.536,0.6087,-0.0018,0.6087,0.0000,0.0018,0.180,0.009,11.800,0.000,72.220
3.592,0.6162,-0.0018,0.6162,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
3.641,0.6239,-0.0018,0.6239,0.0000,0.0018,0.180,0.008,11.820,0.000,73.330
3.687,0.6354,-0.0017,0.6354,0.0000,0.0017,0.180,0.007,11.800,0.000,72.220
3.735,0.6429,-0.0017,0.6429,0.0000,0.0017,0.180,0.007,11.800,0.000,72.220
3.790,0.6507,-0.0017,0.6507,0.0000,0.0017,0.180,0.009,11.840,0.000,74.440
3.836,0.6621,-0.0017,0.6621,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
3.895,0.6697,-0.0017,0.6697,0.0000,0.0017,0.180,0.010,11.800,0.000,72.220
3.952,0.6775,-0.0017,0.6775,0.0000,0.0017,0.180,0.010,11.840,0.000,74.440
3.984,0.6890,-0.0017,0.6890,0.0000,0.0017,0.180,0.013,11.840,0.000,74.440
4.033,0.6966,-0.0017,0.6966,0.0000,0.0017,0.180,0.013,11.800,0.000,72.220
4.090,0.7044,-0.0018,0.7044,0.0000,0.0018,0.180,0.014,11.840,0.000,74.440
4.133,0.7160,-0.0018,0.7160,0.0000,0.0018,0.180,0.013,11.820,0.000,73.330
4.195,0.7237,-0.0018,0.7237,0.0000,0.0018,0.180,0.012,11.800,0.000,72.220
4.240,0.7353,-0.0018,0.7353,0.0000,0.0018,0.180,0.011,11.820,0.000,73.330
4.286,0.7430,-0.0018,0.7430,0.0000,0.0018,0.180,0.011,11.840,0.000,74.440
4.343,0.7509,-0.0018,0.7509,0.0000,0.0018,0.180,0.011,11.800,0.000,72.220
4.389,0.7624,-0.0018,0.7624,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
4.451,0.7700,-0.0018,0.7700,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
4.493,0.7779,-0.0018,0.7779,0.0000,0.0018,0.180,0.011,11.820,0.000,73.330
4.534,0.7893,-0.0018,0.7893,0.0000,0.0018,0.180,0.010,11.800,0.000,72.220
4.584,0.7968,-0.0018,0.7968,0.0000,0.0018,0.180,0.010,11.820,0.000,73.330
4.645,0.8046,-0.0018,0.8046,0.0000,0.0018,0.180,0.009,11.820,0.000,73.330
4.686,0.8161,-0.0018,0.8161,0.0000,0.0018,0.180,0.008,11.800,0.000,72.220
4.733,0.8235,-0.0018,0.8235,0.0000,0.0018,0.180,0.008,11.820,0.000,73.330
4.802,0.8312,-0.0018,0.8312,0.0000,0.0018,0.180,0.008,11.820,0.000,73.330
4.839,0.8427,-0.0018,0.8427,0.0000,0.0018,0.180,0.007,11.780,0.000,71.110
4.895,0.8501,-0.0017,0.8501,0.0000,0.0017,0.180,0.007,11.800,0.000,72.220
4.941,0.8579,-0.0017,0.8579,0.0000,0.0017,0.180,0.008,11.820,0.000,73.330
4.984,0.8695,-0.0017,0.8695,0.0000,0.0017,0.180,0.008,11.780,0.000,71.110
5.036,0.8770,-0.0017,0.8770,0.0000,0.0017,0.180,0.009,11.800,0.000,72.220
5.091,0.8848,-0.0017,0.8848,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
5.166,0.8962,-0.0017,0.8962,0.0000,0.0017,0.180,0.009,11.780,0.000,71.110
5.198,0.9039,-0.0017,0.9039,0.0000,0.0017,0.180,0.010,11.780,0.000,71.110
5.247,0.9155,-0.0017,0.9155,0.0000,0.0017,0.180,0.011,11.840,0.000,74.440
5.290,0.9234,-0.0017,0.9234,0.0000,0.0017,0.180,0.011,11.800,0.000,72.220
5.332,0.9310,-0.0017,0.9310,0.0000,0.0017,0.180,0.010,11.780,0.000,71.110
5.389,0.9387,-0.0017,0.9387,0.0000,0.0017,0.180,0.008,11.840,0.000,74.440
5.442,0.9504,-0.0017,0.9504,0.0000,0.0017,0.180,0.008,11.840,0.000,74.440
5.493,0.9583,-0.0017,0.9583,0.0000,0.0017,0.180,0.008,11.800,0.000,72.220
5.537,0.9658,-0.0017,0.9658,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
5.589,0.9774,-0.0017,0.9774,0.0000,0.0017,0.180,0.009,11.840,0.000,74.440
5.645,0.9852,-0.0017,0.9852,0.0000,0.0017,0.180,0.010,11.800,0.000,72.220
5.691,0.9927,-0.0017,0.9927,0.0000,0.0017,0.180,0.010,11.800,0.000,72.220
5.735,1.0041,-0.0017,1.0041,0.0000,0.0017,0.180,0.010,11.820,0.000,73.330
5.806,1.0119,-0.0017,1.0119,0.0000,0.0017,0.180,0.010,11.820,0.000,73.330
5.838,1.0194,-0.0017,1.0194,0.0000,0.0017,0.180,0.009,11.780,0.000,71.110
5.882,1.0307,-0.0017,1.0307,0.0000,0.0017,0.180,0.008,11.820,0.000,73.330
5.942,1.0385,-0.0016,1.0385,0.0000,0.0016,0.180,0.007,11.820,0.000,73.330
5.989,1.0501,-0.0016,1.0501,0.0000,0.0016,0.180,0.006,11.780,0.000,71.110
6.033,1.0574,-0.0016,1.0574,0.0000,0.0016,0.180,0.006,11.820,0.000,73.330
6.095,1.0652,-0.0016,1.0652,0.0000,0.0016,0.180,0.006,11.820,0.000,73.330
6.135,1.0767,-0.0016,1.0767,0.0000,0.0016,0.180,0.007,11.780,0.000,71.110
6.185,1.0843,-0.0016,1.0843,0.0000,0.0016,0.180,0.007,11.800,0.000,72.220
6.242,1.0921,-0.0015,1.0921,0.0000,0.0015,0.180,0.008,11.840,0.000,74.440
6.285,1.1036,-0.0015,1.1036,0.0000,0.0015,0.180,0.009,11.780,0.000,71.110
6.330,1.1112,-0.0015,1.1112,0.0000,0.0015,0.180,0.009,11.800,0.000,72.220
6.392,1.1190,-0.0015,1.1190,0.0000,0.0015,0.180,0.009,11.820,0.000,73.330
6.433,1.1306,-0.0015,1.1306,0.0000,0.0015,0.180,0.009,11.800,0.000,72.220
6.505,1.1384,-0.0015,1.1384,0.0000,0.0015,0.180,0.009,11.780,0.000,71.110
6.550,1.1461,-0.0015,1.1461,0.0000,0.0015,0.180,0.009,11.840,0.000,74.440
6.586,1.1578,-0.0015,1.1578,0.0000,0.0015,0.180,0.008,11.820,0.000,73.330
6.633,1.1656,-0.0015,1.1656,0.0000,0.0015,0.180,0.008,11.820,0.000,73.330
6.693,1.1731,-0.0015,1.1731,0.0000,0.0015,0.180,0.009,11.820,0.000,73.330
6.733,1.1847,-0.0015,1.1847,0.0000,0.0015,0.180,0.009,11.820,0.000,73.330
6.794,1.1926,-0.0015,1.1926,0.0000,0.0015,0.180,0.011,11.820,0.000,73.330
6.840,1.2000,-0.0016,1.2000,0.0000,0.0016,0.180,0.011,11.800,0.000,72.220
6.891,1.2114,-0.0016,1.2114,0.0000,0.0016,0.180,0.011,11.840,0.000,74.440
6.935,1.2193,-0.0016,1.2193,0.0000,0.0016,0.180,0.011,11.840,0.000,74.440
7.007,1.2267,-0.0016,1.2267,0.0000,0.0016,0.180,0.011,11.800,0.000,72.220
7.034,1.2381,-0.0016,1.2381,0.0000,0.0016,0.180,0.010,11.820,0.000,73.330
7.093,1.2459,-0.0016,1.2459,0.0000,0.0016,0.180,0.009,11.820,0.000,73.330
7.138,1.2534,-0.0016,1.2534,0.0000,0.0016,0.180,0.008,11.800,0.000,72.220
7.184,1.2648,-0.0016,1.2648,0.0000,0.0016,0.180,0.008,11.820,0.000,73.330
7.233,1.2726,-0.0016,1.2726,0.0000,0.0016,0.180,0.009,11.820,0.000,73.330
7.289,1.2801,-0.0016,1.2801,0.0000,0.0016,0.180,0.010,11.780,0.000,71.110
7.332,1.2916,-0.0016,1.2916,0.0000,0.0016,0.180,0.010,11.800,0.000,72.220
7.395,1.2995,-0.0016,1.2995,0.0000,0.0016,0.180,0.012,11.840,0.000,74.440
7.437,1.3109,-0.0016,1.3109,0.0000,0.0016,0.180,0.013,11.800,0.000,72.220
7.486,1.3186,-0.0016,1.3186,0.0000,0.0016,0.180,0.012,11.780,0.000,71.110
7.543,1.3263,-0.0017,1.3263,0.0000,0.0017,0.180,0.013,11.840,0.000,74.440
7.587,1.3342,-0.0017,1.3342,0.0000,0.0017,0.180,0.012,11.800,0.000,72.220
7.636,1.3457,-0.0017,1.3457,0.0000,0.0017,0.180,0.011,11.780,0.000,71.110
7.695,1.3534,-0.0017,1.3534,0.0000,0.0017,0.180,0.010,11.840,0.000,74.440
7.737,1.3651,-0.0017,1.3651,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
7.784,1.3728,-0.0017,1.3728,0.0000,0.0017,0.180,0.009,11.800,0.000,72.220
7.842,1.3804,-0.0017,1.3804,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
7.886,1.3920,-0.0017,1.3920,0.0000,0.0017,0.180,0.009,11.820,0.000,73.330
7.932,1.3998,-0.0017,1.3998,0.0000,0.0017,0.180,0.011,11.800,0.000,72.220
7.995,1.4073,-0.0017,1.4073,0.0000,0.0017,0.180,0.011,11.820,0.000,73.330
8.037,1.4188,-0.0017,1.4188,0.0000,0.0017,0.180,0.010,11.820,0.000,73.330
8.110,1.4265,-0.0017,1.4265,0.0000,0.0017,0.180,0.010,11.800,0.000,72.220
8.167,1.4339,-0.0017,1.4339,0.0000,0.0017,0.180,0.010,11.800,0.000,72.220
8.189,1.4454,-0.0017,1.4454,0.0000,0.0017,0.180,0.007,11.800,0.000,72.220
8.233,1.4531,-0.0017,1.4531,0.0000,0.0017,0.180,0.007,11.840,0.000,74.440
8.292,1.4606,-0.0016,1.4606,0.0000,0.0016,0.180,0.006,11.780,0.000,71.110
8.333,1.4720,-0.0016,1.4720,0.0000,0.0016,0.180,0.006,11.820,0.000,73.330
