t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.019,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.020,0.000,84.440
0.061,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.401,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.402,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.402,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.403,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.404,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.404,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.422,-0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.000,12.040,0.000,85.550
0.463,0.0000,0.0000,0.0000,0.0000,0.0000,0.173,-0.000,11.800,0.000,72.220
0.527,0.0006,-0.0000,0.0006,0.0000,0.0000,0.173,-0.000,11.800,0.000,72.220
0.568,0.0049,-0.0000,0.0049,0.0000,0.0000,0.179,0.005,11.800,0.000,72.220
0.616,0.0133,-0.0001,0.0133,0.0000,0.0001,0.179,0.005,11.820,0.000,73.330
0.660,0.0201,-0.0002,0.0201,0.0000,0.0002,0.180,0.008,11.850,0.000,75.000
0.717,0.0275,-0.0002,0.0275,0.0000,0.0002,0.180,0.008,11.850,0.000,75.000
0.761,0.0382,-0.0004,0.0382,0.0000,0.0004,0.180,0.009,11.820,0.000,73.330
0.824,0.0454,-0.0004,0.0454,0.0000,0.0004,0.180,0.009,11.870,0.000,76.110
0.866,0.0528,-0.0005,0.0528,0.0000,0.0005,0.180,0.009,11.850,0.000,75.000
0.927,0.0637,-0.0006,0.0637,0.0000,0.0006,0.180,0.009,11.840,0.000,74.440
0.966,0.0710,-0.0007,0.0710,0.0000,0.0007,0.180,0.010,11.850,0.000,75.000
1.021,0.0785,-0.0008,0.0785,0.0000,0.0008,0.180,0.010,11.870,0.000,76.110
1.083,0.0893,-0.0009,0.0893,0.0000,0.0009,0.180,0.009,11.850,0.000,75.000
1.122,0.0965,-0.0010,0.0965,0.0000,0.0010,0.180,0.009,11.850,0.000,75.000
1.167,0.1037,-0.0011,0.1037,0.0000,0.0011,0.180,0.010,11.850,0.000,75.000
1.230,0.1144,-0.0012,0.1144,0.0000,0.0012,0.180,0.010,11.820,0.000,73.330
1.261,0.1217,-0.0013,0.1217,0.0000,0.0013,0.180,0.010,11.870,0.000,76.110
