t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.02,0.000,84.4
0.039,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.02,0.000,84.4
0.101,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.67,0.000,65.0
0.142,0.0031,0.0000,0.0031,0.0000,0.0000,0.180,-0.041,11.74,0.000,68.9
0.243,0.0095,0.0000,0.0095,0.0000,0.0000,0.180,-0.048,11.84,0.000,74.4
0.247,0.0172,0.0000,0.0172,0.0000,0.0000,0.180,-0.042,11.84,0.000,74.4
0.328,0.0287,0.0000,0.0287,0.0000,0.0000,0.180,-0.042,11.84,0.000,74.4
0.347,0.0363,0.0000,0.0363,0.0000,0.0000,0.180,-0.038,11.84,0.000,74.4
0.453,0.0442,0.0000,0.0442,0.0000,0.0000,0.180,-0.038,11.84,0.000,74.4
0.457,0.0557,-0.0000,0.0557,0.0000,0.0000,0.180,-0.034,11.84,0.000,74.4
0.498,0.0633,-0.0000,0.0633,0.0000,0.0000,0.180,-0.033,11.82,0.000,73.3
0.547,0.0714,-0.0001,0.0714,0.0000,0.0001,0.180,-0.029,11.84,0.000,74.4
0.591,0.0830,-0.0002,0.0830,0.0000,0.0002,0.180,-0.029,11.80,0.000,72.2
0.638,0.0904,-0.0002,0.0904,0.0000,0.0002,0.180,-0.026,11.82,0.000,73.3
0.697,0.0986,-0.0003,0.0986,0.0000,0.0003,0.180,-0.017,11.82,0.000,73.3
0.740,0.1103,-0.0004,0.1103,0.0000,0.0004,0.180,-0.017,11.82,0.000,73.3
0.802,0.1176,-0.0005,0.1176,0.0000,0.0005,0.180,-0.013,11.82,0.000,73.3
0.846,0.1255,-0.0006,0.1255,0.0000,0.0006,0.180,-0.006,11.84,0.000,74.4
0.888,0.1372,-0.0008,0.1372,0.0000,0.0008,0.180,-0.006,11.84,0.000,74.4
0.938,0.1447,-0.0009,0.1447,0.0000,0.0009,0.180,-0.003,11.80,0.000,72.2
1.005,0.1524,-0.0010,0.1524,0.0000,0.0010,0.180,-0.002,11.82,0.000,73.3
1.043,0.1640,-0.0013,0.1640,0.0000,0.0013,0.180,0.001,11.84,0.000,74.4
1.100,0.1716,-0.0014,0.1716,0.0000,0.0014,0.180,0.001,11.78,0.000,71.1
1.144,0.1793,-0.0015,0.1793,0.0000,0.0015,0.180,0.001,11.80,0.000,72.2
1.188,0.1910,-0.0017,0.1910,0.0000,0.0017,0.180,0.001,11.84,0.000,74.4
1.238,0.1986,-0.0019,0.1986,0.0000,0.0019,0.180,0.003,11.82,0.000,73.3
1.298,0.2062,-0.0020,0.2062,0.0000,0.0020,0.180,0.003,11.80,0.000,72.2
1.338,0.2178,-0.0022,0.2178,0.0000,0.0022,0.180,0.003,11.84,0.000,74.4
1.402,0.2254,-0.0024,0.2254,0.0000,0.0024,0.180,0.003,11.84,0.000,74.4
1.451,0.2369,-0.0026,0.2369,0.0000,0.0026,0.180,0.002,11.80,0.000,72.2
1.495,0.2445,-0.0027,0.2445,0.0000,0.0027,0.180,0.001,11.84,0.000,74.4
1.538,0.2523,-0.0029,0.2523,0.0000,0.0029,0.180,0.001,11.82,0.000,73.3
1.625,0.2598,-0.0030,0.2598,0.0000,0.0030,0.180,-0.001,11.78,0.000,71.1
1.637,0.2711,-0.0032,0.2711,0.0000,0.0032,0.180,-0.003,11.82,0.000,73.3
1.701,0.2790,-0.0033,0.2790,0.0000,0.0033,0.180,-0.003,11.84,0.000,74.4
1.743,0.2908,-0.0035,0.2908,0.0000,0.0035,0.180,-0.003,11.82,0.000,73.3
1.791,0.2983,-0.0036,0.2983,0.0000,0.0036,0.180,-0.003,11.82,0.000,73.3
1.904,0.3063,-0.0038,0.3063,0.0000,0.0038,0.180,0.000,11.84,0.000,74.4
1.913,0.3180,-0.0040,0.3180,0.0000,0.0040,0.180,0.003,11.78,0.000,71.1
1.943,0.3255,-0.0041,0.3255,0.0000,0.0041,0.180,0.007,11.80,0.000,72.2
