t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,-0.0000,0.0000,0.0000,0.0000,0.153,-0.005,12.00,0.000,83.3
0.020,0.0000,-0.0000,0.0000,0.0000,0.0000,0.179,-0.002,12.00,0.000,83.3
0.077,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.000,11.78,0.000,71.1
0.122,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.001,11.69,0.000,66.1
0.169,0.0063,0.0000,0.0063,0.0000,0.0000,0.180,-0.011,11.76,0.000,70.0
0.214,0.0131,0.0001,0.0131,0.0000,0.0001,0.180,-0.018,11.80,0.000,72.2
0.281,0.0205,0.0001,0.0205,0.0000,0.0001,0.180,-0.018,11.78,0.000,71.1
0.315,0.0317,0.0002,0.0317,0.0000,0.0002,0.180,-0.007,11.82,0.000,73.3
0.377,0.0391,0.0002,0.0391,0.0000,0.0002,0.180,0.000,11.80,0.000,72.2
0.427,0.0504,0.0003,0.0504,0.0000,0.0003,0.180,-0.016,11.80,0.000,72.2
0.495,0.0580,0.0003,0.0580,0.0000,0.0003,0.180,-0.013,11.80,0.000,72.2
0.530,0.0660,0.0003,0.0660,0.0000,0.0003,0.180,-0.010,11.80,0.000,72.2
0.571,0.0775,0.0003,0.0775,0.0000,0.0003,0.180,-0.009,11.80,0.000,72.2
0.623,0.0851,0.0004,0.0851,0.0000,0.0004,0.180,-0.009,11.82,0.000,73.3
0.676,0.0929,0.0004,0.0929,0.0000,0.0004,0.180,0.001,11.82,0.000,73.3
0.718,0.1045,0.0004,0.1045,0.0000,0.0004,0.180,-0.014,11.84,0.000,74.4
0.781,0.1120,0.0004,0.1120,0.0000,0.0004,0.180,-0.008,11.82,0.000,73.3
0.827,0.1198,0.0004,0.1198,0.0000,0.0004,0.180,-0.012,11.82,0.000,73.3
0.886,0.1314,0.0004,0.1314,0.0000,0.0004,0.180,-0.015,11.82,0.000,73.3
0.922,0.1389,0.0004,0.1389,0.0000,0.0004,0.180,-0.009,11.80,0.000,72.2
1.004,0.1466,0.0005,0.1466,0.0000,0.0005,0.180,-0.010,11.80,0.000,72.2
1.016,0.1577,0.0005,0.1577,0.0000,0.0005,0.180,-0.016,11.78,0.000,71.1
1.080,0.1653,0.0005,0.1653,0.0000,0.0005,0.180,-0.011,11.78,0.000,71.1
1.137,0.1729,0.0005,0.1729,0.0000,0.0005,0.180,0.016,11.82,0.000,73.3
1.183,0.1847,0.0005,0.1847,0.0000,0.0005,0.180,-0.006,11.80,0.000,72.2
1.211,0.1923,0.0005,0.1923,0.0000,0.0005,0.180,-0.003,11.80,0.000,72.2
1.276,0.1996,0.0005,0.1996,0.0000,0.0005,0.180,0.008,11.82,0.000,73.3
1.314,0.2112,0.0005,0.2112,0.0000,0.0005,0.180,-0.001,11.82,0.000,73.3
1.374,0.2190,0.0005,0.2190,0.0000,0.0005,0.180,-0.001,11.82,0.000,73.3
1.431,0.2264,0.0005,0.2264,0.0000,0.0005,0.180,-0.001,11.82,0.000,73.3
1.497,0.2377,0.0004,0.2377,0.0000,0.0004,0.180,-0.001,11.80,0.000,72.2
1.527,0.2450,0.0004,0.2450,0.0000,0.0004,0.180,-0.001,11.82,0.000,73.3
1.572,0.2567,0.0004,0.2567,0.0000,0.0004,0.180,-0.000,11.80,0.000,72.2
1.611,0.2645,0.0004,0.2645,0.0000,0.0004,0.180,-0.000,11.82,0.000,73.3
1.691,0.2723,0.0004,0.2723,0.0000,0.0004,0.180,0.001,11.84,0.000,74.4
1.717,0.2840,0.0003,0.2840,0.0000,0.0003,0.180,0.005,11.82,0.000,73.3
1.765,0.2915,0.0003,0.2915,0.0000,0.0003,0.180,0.003,11.82,0.000,73.3
1.843,0.2993,0.0003,0.2993,0.0000,0.0003,0.180,0.005,11.82,0.000,73.3
1.868,0.3109,0.0002,0.3109,0.0000,0.0002,0.180,0.001,11.82,0.000,73.3
1.913,0.3180,0.0002,0.3180,0.0000,0.0002,0.180,0.006,11.82,0.000,73.3
1.997,0.3258,0.0002,0.3258,0.0000,0.0002,0.180,0.007,11.84,0.000,74.4
2.027,0.3373,0.0001,0.3373,0.0000,0.0001,0.180,0.001,11.82,0.000,73.3
2.074,0.3445,0.0001,0.3445,0.0000,0.0001,0.180,0.007,11.82,0.000,73.3
2.121,0.3559,0.0001,0.3559,0.0000,0.0001,0.180,0.007,11.84,0.000,74.4
2.183,0.3637,0.0000,0.3637,0.0000,0.0000,0.180,0.008,11.82,0.000,73.3
2.225,0.3712,0.0000,0.3712,0.0000,0.0000,0.180,0.015,11.80,0.000,72.2
2.271,0.3827,-0.0000,0.3827,0.0000,0.0000,0.180,0.008,11.82,0.000,73.3
2.311,0.3902,-0.0001,0.3902,0.0000,0.0001,0.180,0.011,11.82,0.000,73.3
2.392,0.3978,-0.0001,0.3978,0.0000,0.0001,0.180,0.011,11.82,0.000,73.3
2.418,0.4090,-0.0001,0.4090,0.0000,0.0001,0.180,0.025,11.82,0.000,73.3
2.497,0.4168,-0.0002,0.4168,0.0000,0.0002,0.180,0.014,11.82,0.000,73.3
2.536,0.4242,-0.0002,0.4242,0.0000,0.0002,0.180,0.003,11.78,0.000,71.1
2.581,0.4357,-0.0003,0.4357,0.0000,0.0003,0.180,0.011,11.84,0.000,74.4
2.624,0.4437,-0.0003,0.4437,0.0000,0.0003,0.180,0.011,11.82,0.000,73.3
2.672,0.4514,-0.0003,0.4514,0.0000,0.0003,0.180,0.010,11.78,0.000,71.1
2.718,0.4631,-0.0003,0.4631,0.0000,0.0003,0.180,0.007,11.78,0.000,71.1
2.781,0.4709,-0.0004,0.4709,0.0000,0.0004,0.180,0.008,11.84,0.000,74.4
2.821,0.4822,-0.0004,0.4822,0.0000,0.0004,0.180,0.009,11.80,0.000,72.2
2.871,0.4898,-0.0004,0.4898,0.0000,0.0004,0.180,0.010,11.78,0.000,71.1
2.924,0.4975,-0.0004,0.4975,0.0000,0.0004,0.180,0.011,11.82,0.000,73.3
2.997,0.5091,-0.0005,0.5091,0.0000,0.0005,0.180,0.014,11.78,0.000,71.1
3.026,0.5168,-0.0005,0.5168,0.0000,0.0005,0.180,0.007,11.80,0.000,72.2
3.074,0.5240,-0.0005,0.5240,0.0000,0.0005,0.180,0.014,11.82,0.000,73.3
3.117,0.5355,-0.0006,0.5355,0.0000,0.0006,0.180,0.009,11.80,0.000,72.2
3.169,0.5433,-0.0006,0.5433,0.0000,0.0006,0.180,0.011,11.78,0.000,71.1
