t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.026,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.007,12.040,0.000,85.550
0.070,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.007,11.800,0.000,72.220
0.133,0.0008,-0.0000,0.0008,0.0000,0.0000,0.180,-0.011,11.820,0.000,73.330
0.173,0.0093,-0.0001,0.0093,0.0000,0.0001,0.179,0.022,11.840,0.000,74.440
0.235,0.0164,-0.0002,0.0164,0.0000,0.0002,0.178,0.075,11.870,0.000,76.110
0.281,0.0238,-0.0003,0.0238,0.0000,0.0003,0.178,0.048,11.850,0.000,75.000
0.340,0.0348,-0.0004,0.0348,0.0000,0.0004,0.179,-0.001,11.870,0.000,76.110
0.371,0.0421,-0.0004,0.0421,0.0000,0.0004,0.179,0.029,11.870,0.000,76.110
0.434,0.0494,-0.0005,0.0494,0.0000,0.0005,0.179,0.029,11.870,0.000,76.110
0.475,0.0603,-0.0006,0.0603,0.0000,0.0006,0.179,0.032,11.870,0.000,76.110
0.521,0.0675,-0.0006,0.0675,0.0000,0.0006,0.179,0.029,11.870,0.000,76.110
0.574,0.0747,-0.0007,0.0747,0.0000,0.0007,0.179,0.027,11.850,0.000,75.000
0.630,0.0852,-0.0007,0.0852,0.0000,0.0007,0.179,-0.011,11.850,0.000,75.000
0.669,0.0924,-0.0007,0.0924,0.0000,0.0007,0.179,0.013,11.850,0.000,75.000
0.744,0.0993,-0.0008,0.0993,0.0000,0.0008,0.179,0.019,11.870,0.000,76.110
0.772,0.1102,-0.0008,0.1102,0.0000,0.0008,0.179,0.018,11.840,0.000,74.440
0.834,0.1170,-0.0008,0.1170,0.0000,0.0008,0.179,0.018,11.870,0.000,76.110
0.875,0.1279,-0.0009,0.1279,0.0000,0.0009,0.179,0.034,11.850,0.000,75.000
0.925,0.1353,-0.0009,0.1353,0.0000,0.0009,0.179,0.028,11.850,0.000,75.000
0.979,0.1425,-0.0010,0.1425,0.0000,0.0010,0.179,0.048,11.870,0.000,76.110
1.026,0.1535,-0.0010,0.1535,0.0000,0.0010,0.179,0.021,11.850,0.000,75.000
1.068,0.1609,-0.0011,0.1609,0.0000,0.0011,0.179,-0.000,11.850,0.000,75.000
1.136,0.1681,-0.0011,0.1681,0.0000,0.0011,0.179,0.006,11.870,0.000,76.110
1.173,0.1791,-0.0012,0.1791,0.0000,0.0012,0.179,0.020,11.850,0.000,75.000
1.221,0.1866,-0.0012,0.1866,0.0000,0.0012,0.179,0.018,11.850,0.000,75.000
1.281,0.1939,-0.0012,0.1939,0.0000,0.0012,0.180,0.014,11.870,0.000,76.110
1.324,0.2049,-0.0012,0.2049,0.0000,0.0012,0.180,0.013,11.890,0.000,77.220
1.371,0.2123,-0.0012,0.2123,0.0000,0.0012,0.180,0.012,11.850,0.000,75.000
1.430,0.2196,-0.0012,0.2196,0.0000,0.0012,0.180,0.043,11.890,0.000,77.220
1.486,0.2271,-0.0013,0.2271,0.0000,0.0013,0.180,0.022,11.890,0.000,77.220
1.538,0.2380,-0.0013,0.2380,0.0000,0.0013,0.180,0.022,11.850,0.000,75.000
1.577,0.2452,-0.0013,0.2452,0.0000,0.0013,0.179,0.042,11.890,0.000,77.220
1.625,0.2526,-0.0013,0.2526,0.0000,0.0013,0.180,0.008,11.890,0.000,77.220
1.670,0.2634,-0.0014,0.2634,0.0000,0.0014,0.180,0.012,11.840,0.000,74.440
1.730,0.2706,-0.0014,0.2706,0.0000,0.0014,0.179,0.042,11.870,0.000,76.110
1.775,0.2779,-0.0014,0.2779,0.0000,0.0014,0.179,0.021,11.870,0.000,76.110
1.821,0.2887,-0.0015,0.2887,0.0000,0.0015,0.179,0.020,11.870,0.000,76.110
1.878,0.2960,-0.0015,0.2960,0.0000,0.0015,0.180,0.006,11.890,0.000,77.220
1.936,0.3032,-0.0015,0.3032,0.0000,0.0015,0.180,0.021,11.850,0.000,75.000
1.980,0.3139,-0.0015,0.3139,0.0000,0.0015,0.180,0.017,11.850,0.000,75.000
2.030,0.3213,-0.0015,0.3213,0.0000,0.0015,0.180,0.019,11.890,0.000,77.220
2.076,0.3286,-0.0016,0.3286,0.0000,0.0016,0.179,0.034,11.870,0.000,76.110
2.121,0.3394,-0.0016,0.3394,0.0000,0.0016,0.179,0.020,11.870,0.000,76.110
2.178,0.3469,-0.0016,0.3469,0.0000,0.0016,0.179,0.043,11.870,0.000,76.110
2.226,0.3541,-0.0017,0.3541,0.0000,0.0017,0.179,0.021,11.870,0.000,76.110
2.271,0.3649,-0.0017,0.3649,0.0000,0.0017,0.179,0.024,11.850,0.000,75.000
2.331,0.3724,-0.0017,0.3724,0.0000,0.0017,0.179,0.021,11.870,0.000,76.110
2.375,0.3831,-0.0018,0.3831,0.0000,0.0018,0.180,0.019,11.840,0.000,74.440
2.433,0.3903,-0.0018,0.3903,0.0000,0.0018,0.180,0.019,11.870,0.000,76.110
2.479,0.3978,-0.0018,0.3978,0.0000,0.0018,0.180,0.018,11.870,0.000,76.110
2.524,0.4085,-0.0018,0.4085,0.0000,0.0018,0.180,0.017,11.840,0.000,74.440
2.589,0.4156,-0.0018,0.4156,0.0000,0.0018,0.180,0.003,11.840,0.000,74.440
2.664,0.4232,-0.0018,0.4232,0.0000,0.0018,0.180,0.016,11.870,0.000,76.110
2.670,0.4341,-0.0019,0.4341,0.0000,0.0019,0.180,0.047,11.850,0.000,75.000
2.742,0.4413,-0.0019,0.4413,0.0000,0.0019,0.180,0.019,11.870,0.000,76.110
2.781,0.4488,-0.0019,0.4488,0.0000,0.0019,0.180,0.020,11.870,0.000,76.110
2.826,0.4596,-0.0019,0.4596,0.0000,0.0019,0.179,0.028,11.850,0.000,75.000
2.879,0.4664,-0.0020,0.4664,0.0000,0.0020,0.180,0.003,11.850,0.000,75.000
2.941,0.4738,-0.0020,0.4738,0.0000,0.0020,0.180,0.021,11.850,0.000,75.000
2.971,0.4846,-0.0020,0.4846,0.0000,0.0020,0.180,0.020,11.840,0.000,74.440
3.035,0.4919,-0.0020,0.4919,0.0000,0.0020,0.180,-0.031,11.850,0.000,75.000
3.074,0.4991,-0.0020,0.4991,0.0000,0.0020,0.180,0.014,11.840,0.000,74.440
3.124,0.5100,-0.0020,0.5100,0.0000,0.0020,0.180,0.012,11.840,0.000,74.440
3.178,0.5168,-0.0020,0.5168,0.0000,0.0020,0.180,0.000,11.870,0.000,76.110
3.226,0.5241,-0.0020,0.5241,0.0000,0.0020,0.180,0.015,11.840,0.000,74.440
3.272,0.5350,-0.0020,0.5350,0.0000,0.0020,0.180,0.011,11.850,0.000,75.000
3.336,0.5423,-0.0020,0.5423,0.0000,0.0020,0.180,0.009,11.870,0.000,76.110
3.374,0.5497,-0.0020,0.5497,0.0000,0.0020,0.180,0.011,11.850,0.000,75.000
3.422,0.5606,-0.0020,0.5606,0.0000,0.0020,0.180,0.014,11.850,0.000,75.000
3.479,0.5680,-0.0020,0.5680,0.0000,0.0020,0.180,0.006,11.850,0.000,75.000
3.535,0.5753,-0.0020,0.5753,0.0000,0.0020,0.180,0.013,11.850,0.000,75.000
3.572,0.5863,-0.0020,0.5863,0.0000,0.0020,0.180,0.014,11.850,0.000,75.000
3.629,0.5934,-0.0020,0.5934,0.0000,0.0020,0.180,-0.001,11.850,0.000,75.000
3.677,0.6007,-0.0020,0.6007,0.0000,0.0020,0.180,-0.018,11.870,0.000,76.110
3.719,0.6117,-0.0020,0.6117,0.0000,0.0020,0.180,0.003,11.850,0.000,75.000
3.778,0.6191,-0.0020,0.6191,0.0000,0.0020,0.180,-0.003,11.870,0.000,76.110
3.830,0.6265,-0.0020,0.6265,0.0000,0.0020,0.180,0.009,11.840,0.000,74.440
3.871,0.6374,-0.0019,0.6374,0.0000,0.0019,0.180,0.007,11.850,0.000,75.000
3.932,0.6448,-0.0019,0.6448,0.0000,0.0019,0.180,0.007,11.850,0.000,75.000
