t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.002,0.0000,0.0000,0.0000,0.0000,0.0000,0.153,-0.604,12.00,0.000,83.3
0.042,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.087,11.98,0.000,82.2
0.083,0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.087,11.54,0.000,57.8
0.124,0.0030,0.0001,0.0030,0.0000,0.0001,0.180,-0.086,11.65,0.000,63.9
0.181,0.0091,0.0003,0.0091,0.0000,0.0003,0.180,-0.097,11.73,0.000,68.3
0.238,0.0163,0.0006,0.0163,0.0000,0.0006,0.180,0.002,11.73,0.000,68.3
0.276,0.0272,0.0009,0.0272,0.0000,0.0009,0.180,-0.082,11.73,0.000,68.3
0.363,0.0346,0.0011,0.0346,0.0000,0.0011,0.180,-0.076,11.74,0.000,68.9
0.383,0.0424,0.0012,0.0424,0.0000,0.0012,0.180,-0.064,11.74,0.000,68.9
0.423,0.0540,0.0015,0.0540,0.0000,0.0015,0.180,-0.065,11.76,0.000,70.0
0.507,0.0615,0.0016,0.0615,0.0000,0.0016,0.180,-0.060,11.69,0.000,66.1
0.531,0.0725,0.0017,0.0725,0.0000,0.0017,0.180,-0.051,11.76,0.000,70.0
0.589,0.0803,0.0018,0.0803,0.0000,0.0018,0.180,-0.024,11.74,0.000,68.9
0.638,0.0880,0.0019,0.0880,0.0000,0.0019,0.180,-0.022,11.69,0.000,66.1
0.693,0.0994,0.0020,0.0994,0.0000,0.0020,0.180,-0.043,11.74,0.000,68.9
0.735,0.1067,0.0021,0.1067,0.0000,0.0021,0.180,-0.042,11.74,0.000,68.9
0.779,0.1139,0.0021,0.1139,0.0000,0.0021,0.180,-0.020,11.69,0.000,66.1
0.826,0.1254,0.0022,0.1254,0.0000,0.0022,0.180,-0.031,11.71,0.000,67.2
0.890,0.1328,0.0022,0.1328,0.0000,0.0022,0.180,-0.021,11.76,0.000,70.0
0.928,0.1444,0.0023,0.1444,0.0000,0.0023,0.180,-0.037,11.71,0.000,67.2
1.009,0.1521,0.0023,0.1521,0.0000,0.0023,0.180,-0.034,11.76,0.000,70.0
1.034,0.1599,0.0023,0.1599,0.0000,0.0023,0.180,-0.033,11.76,0.000,70.0
1.083,0.1717,0.0023,0.1717,0.0000,0.0023,0.180,-0.029,11.76,0.000,70.0
1.124,0.1795,0.0023,0.1795,0.0000,0.0023,0.180,-0.026,11.74,0.000,68.9
1.189,0.1872,0.0023,0.1872,0.0000,0.0023,0.180,0.021,11.76,0.000,70.0
1.227,0.1989,0.0022,0.1989,0.0000,0.0022,0.180,0.010,11.76,0.000,70.0
1.289,0.2066,0.0022,0.2066,0.0000,0.0022,0.180,0.000,11.74,0.000,68.9
1.338,0.2143,0.0022,0.2143,0.0000,0.0022,0.180,0.006,11.74,0.000,68.9
1.394,0.2258,0.0021,0.2258,0.0000,0.0021,0.180,-0.007,11.74,0.000,68.9
1.425,0.2335,0.0020,0.2335,0.0000,0.0020,0.180,-0.004,11.74,0.000,68.9
1.510,0.2413,0.0019,0.2413,0.0000,0.0019,0.180,-0.003,11.74,0.000,68.9
1.530,0.2528,0.0019,0.2528,0.0000,0.0019,0.180,-0.000,11.74,0.000,68.9
1.587,0.2605,0.0018,0.2605,0.0000,0.0018,0.180,0.005,11.74,0.000,68.9
1.645,0.2682,0.0017,0.2682,0.0000,0.0017,0.180,0.001,11.74,0.000,68.9
1.680,0.2797,0.0016,0.2797,0.0000,0.0016,0.180,0.005,11.74,0.000,68.9
1.726,0.2874,0.0016,0.2874,0.0000,0.0016,0.180,0.002,11.74,0.000,68.9
1.788,0.2951,0.0015,0.2951,0.0000,0.0015,0.180,-0.001,11.76,0.000,70.0
1.825,0.3066,0.0014,0.3066,0.0000,0.0014,0.180,0.002,11.74,0.000,68.9
1.876,0.3142,0.0014,0.3142,0.0000,0.0014,0.180,0.002,11.74,0.000,68.9
1.936,0.3218,0.0013,0.3218,0.0000,0.0013,0.180,0.002,11.74,0.000,68.9
2.001,0.3333,0.0012,0.3333,0.0000,0.0012,0.180,0.002,11.74,0.000,68.9
2.022,0.3411,0.0012,0.3411,0.0000,0.0012,0.180,0.001,11.74,0.000,68.9
2.089,0.3488,0.0011,0.3488,0.0000,0.0011,0.180,-0.012,11.76,0.000,70.0
2.131,0.3605,0.0011,0.3605,0.0000,0.0011,0.180,-0.000,11.76,0.000,70.0
2.178,0.3683,0.0010,0.3683,0.0000,0.0010,0.180,0.004,11.76,0.000,70.0
2.233,0.3762,0.0010,0.3762,0.0000,0.0010,0.180,-0.000,11.76,0.000,70.0
2.285,0.3839,0.0009,0.3839,0.0000,0.0009,0.180,-0.000,11.73,0.000,68.3
2.323,0.3956,0.0009,0.3956,0.0000,0.0009,0.180,0.002,11.74,0.000,68.9
2.387,0.4034,0.0008,0.4034,0.0000,0.0008,0.180,0.026,11.76,0.000,70.0
2.444,0.4150,0.0007,0.4150,0.0000,0.0007,0.180,0.010,11.74,0.000,68.9
2.506,0.4227,0.0006,0.4227,0.0000,0.0006,0.180,0.011,11.74,0.000,68.9
2.534,0.4305,0.0006,0.4305,0.0000,0.0006,0.180,0.012,11.74,0.000,68.9
2.583,0.4381,0.0005,0.4381,0.0000,0.0005,0.180,0.013,11.76,0.000,70.0
2.633,0.4496,0.0004,0.4496,0.0000,0.0004,0.180,0.014,11.76,0.000,70.0
2.685,0.4574,0.0003,0.4574,0.0000,0.0003,0.180,0.013,11.74,0.000,68.9
2.724,0.4650,0.0003,0.4650,0.0000,0.0003,0.180,0.014,11.73,0.000,68.3
2.774,0.4761,0.0002,0.4761,0.0000,0.0002,0.180,0.013,11.74,0.000,68.9
2.833,0.4839,0.0001,0.4839,0.0000,0.0001,0.180,0.012,11.74,0.000,68.9
2.893,0.4950,0.0001,0.4950,0.0000,0.0001,0.180,0.012,11.73,0.000,68.3
2.924,0.5027,0.0000,0.5027,0.0000,0.0000,0.180,0.012,11.73,0.000,68.3
3.002,0.5104,-0.0000,0.5104,0.0000,0.0000,0.180,0.010,11.74,0.000,68.9
3.029,0.5218,-0.0001,0.5218,0.0000,0.0001,0.180,0.009,11.76,0.000,70.0
3.086,0.5295,-0.0001,0.5295,0.0000,0.0001,0.180,0.010,11.74,0.000,68.9
3.134,0.5371,-0.0002,0.5371,0.0000,0.0002,0.180,0.007,11.76,0.000,70.0
3.175,0.5486,-0.0002,0.5486,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
3.253,0.5565,-0.0002,0.5565,0.0000,0.0002,0.180,0.005,11.73,0.000,68.3
3.285,0.5641,-0.0002,0.5641,0.0000,0.0002,0.180,0.003,11.73,0.000,68.3
3.325,0.5759,-0.0003,0.5759,0.0000,0.0003,0.180,0.003,11.78,0.000,71.1
3.407,0.5838,-0.0003,0.5838,0.0000,0.0003,0.180,0.002,11.73,0.000,68.3
3.443,0.5915,-0.0003,0.5915,0.0000,0.0003,0.180,0.005,11.73,0.000,68.3
3.507,0.6032,-0.0004,0.6032,0.0000,0.0004,0.180,0.008,11.76,0.000,70.0
3.543,0.6111,-0.0004,0.6111,0.0000,0.0004,0.180,0.011,11.76,0.000,70.0
3.579,0.6188,-0.0004,0.6188,0.0000,0.0004,0.180,0.029,11.71,0.000,67.2
3.623,0.6298,-0.0005,0.6298,0.0000,0.0005,0.180,0.015,11.73,0.000,68.3
3.693,0.6372,-0.0006,0.6372,0.0000,0.0006,0.180,0.018,11.78,0.000,71.1
3.733,0.6488,-0.0006,0.6488,0.0000,0.0006,0.180,0.019,11.73,0.000,68.3
3.776,0.6564,-0.0007,0.6564,0.0000,0.0007,0.180,0.018,11.76,0.000,70.0
3.823,0.6641,-0.0007,0.6641,0.0000,0.0007,0.180,0.018,11.74,0.000,68.9
3.883,0.6719,-0.0008,0.6719,0.0000,0.0008,0.180,0.018,11.71,0.000,67.2
3.927,0.6834,-0.0008,0.6834,0.0000,0.0008,0.180,0.014,11.73,0.000,68.3
4.002,0.6911,-0.0009,0.6911,0.0000,0.0009,0.180,0.016,11.78,0.000,71.1
4.029,0.6988,-0.0009,0.6988,0.0000,0.0009,0.180,0.007,11.73,0.000,68.3
4.074,0.7103,-0.0010,0.7103,0.0000,0.0010,0.180,0.015,11.71,0.000,67.2
4.137,0.7179,-0.0010,0.7179,0.0000,0.0010,0.180,0.007,11.76,0.000,70.0
4.183,0.7256,-0.0010,0.7256,0.0000,0.0010,0.180,0.014,11.74,0.000,68.9
4.228,0.7371,-0.0010,0.7371,0.0000,0.0010,0.180,0.004,11.71,0.000,67.2
4.284,0.7447,-0.0011,0.7447,0.0000,0.0011,0.180,0.010,11.76,0.000,70.0
4.329,0.7525,-0.0011,0.7525,0.0000,0.0011,0.180,0.000,11.78,0.000,71.1
