t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.02,0.000,84.4
0.035,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,12.02,0.000,84.4
0.087,0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.041,11.69,0.000,66.1
0.138,0.0010,0.0000,0.0010,0.0000,0.0000,0.180,-0.045,11.73,0.000,68.3
0.176,0.0101,0.0000,0.0101,0.0000,0.0000,0.180,-0.040,11.82,0.000,73.3
0.238,0.0178,-0.0000,0.0178,0.0000,0.0000,0.180,-0.035,11.85,0.000,75.0
0.282,0.0258,-0.0000,0.0258,0.0000,0.0000,0.180,-0.035,11.82,0.000,73.3
0.328,0.0366,-0.0001,0.0366,0.0000,0.0001,0.180,-0.028,11.85,0.000,75.0
0.387,0.0440,-0.0001,0.0440,0.0000,0.0001,0.180,-0.021,11.84,0.000,74.4
0.428,0.0557,-0.0003,0.0557,0.0000,0.0003,0.180,-0.021,11.82,0.000,73.3
0.500,0.0628,-0.0003,0.0628,0.0000,0.0003,0.180,-0.019,11.84,0.000,74.4
0.537,0.0706,-0.0004,0.0706,0.0000,0.0004,0.180,-0.014,11.85,0.000,75.0
0.578,0.0823,-0.0005,0.0823,0.0000,0.0005,0.180,-0.014,11.82,0.000,73.3
0.641,0.0894,-0.0006,0.0894,0.0000,0.0006,0.180,-0.012,11.82,0.000,73.3
0.682,0.0971,-0.0007,0.0971,0.0000,0.0007,0.180,-0.011,11.85,0.000,75.0
0.728,0.1087,-0.0009,0.1087,0.0000,0.0009,0.180,-0.009,11.82,0.000,73.3
0.784,0.1159,-0.0010,0.1159,0.0000,0.0010,0.180,-0.009,11.82,0.000,73.3
0.833,0.1235,-0.0011,0.1235,0.0000,0.0011,0.180,-0.009,11.84,0.000,74.4
0.876,0.1351,-0.0012,0.1351,0.0000,0.0012,0.180,-0.010,11.82,0.000,73.3
0.938,0.1423,-0.0013,0.1423,0.0000,0.0013,0.180,-0.013,11.82,0.000,73.3
1.008,0.1539,-0.0015,0.1539,0.0000,0.0015,0.180,-0.013,11.84,0.000,74.4
1.028,0.1617,-0.0016,0.1617,0.0000,0.0016,0.180,-0.013,11.85,0.000,75.0
1.086,0.1696,-0.0016,0.1696,0.0000,0.0016,0.180,-0.012,11.84,0.000,74.4
1.144,0.1812,-0.0018,0.1812,0.0000,0.0018,0.180,-0.012,11.82,0.000,73.3
1.186,0.1890,-0.0019,0.1890,0.0000,0.0019,0.180,-0.008,11.82,0.000,73.3
1.242,0.1964,-0.0020,0.1964,0.0000,0.0020,0.180,-0.008,11.84,0.000,74.4
1.281,0.2081,-0.0022,0.2081,0.0000,0.0022,0.180,-0.003,11.82,0.000,73.3
1.337,0.2158,-0.0023,0.2158,0.0000,0.0023,0.180,0.002,11.82,0.000,73.3
1.383,0.2236,-0.0025,0.2236,0.0000,0.0025,0.180,0.002,11.84,0.000,74.4
1.431,0.2347,-0.0027,0.2347,0.0000,0.0027,0.180,0.006,11.84,0.000,74.4
1.501,0.2423,-0.0029,0.2423,0.0000,0.0029,0.180,0.006,11.85,0.000,75.0
1.563,0.2496,-0.0030,0.2496,0.0000,0.0030,0.180,0.010,11.82,0.000,73.3
1.574,0.2612,-0.0033,0.2612,0.0000,0.0033,0.180,0.009,11.82,0.000,73.3
1.637,0.2689,-0.0034,0.2689,0.0000,0.0034,0.180,0.010,11.82,0.000,73.3
1.681,0.2767,-0.0036,0.2767,0.0000,0.0036,0.180,0.010,11.84,0.000,74.4
1.725,0.2883,-0.0038,0.2883,0.0000,0.0038,0.180,0.011,11.82,0.000,73.3
1.783,0.2959,-0.0040,0.2959,0.0000,0.0040,0.180,0.011,11.82,0.000,73.3
1.831,0.3036,-0.0042,0.3036,0.0000,0.0042,0.180,0.011,11.85,0.000,75.0
1.878,0.3147,-0.0044,0.3147,0.0000,0.0044,0.180,0.009,11.84,0.000,74.4
