t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.015,0.0000,0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.02,0.000,84.4
0.044,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.144,-0.001,12.00,0.000,83.3
0.105,0.0000,-0.0000,0.0000,0.0000,0.0000,0.173,-0.001,11.67,0.000,65.0
0.142,0.0023,0.0000,0.0023,0.0000,0.0000,0.179,-0.001,11.73,0.000,68.3
0.199,0.0075,0.0000,0.0075,0.0000,0.0000,0.179,-0.001,11.76,0.000,70.0
0.247,0.0140,-0.0000,0.0140,0.0000,0.0000,0.180,0.000,11.76,0.000,70.0
0.297,0.0247,-0.0000,0.0247,0.0000,0.0000,0.180,0.002,11.80,0.000,72.2
0.343,0.0319,-0.0000,0.0319,0.0000,0.0000,0.180,0.002,11.78,0.000,71.1
0.417,0.0390,-0.0000,0.0390,0.0000,0.0000,0.180,0.002,11.82,0.000,73.3
0.454,0.0499,-0.0001,0.0499,0.0000,0.0001,0.180,0.003,11.82,0.000,73.3
0.508,0.0572,-0.0001,0.0572,0.0000,0.0001,0.180,0.004,11.80,0.000,72.2
0.544,0.0678,-0.0001,0.0678,0.0000,0.0001,0.180,0.004,11.78,0.000,71.1
0.610,0.0751,-0.0001,0.0751,0.0000,0.0001,0.180,0.005,11.82,0.000,73.3
0.650,0.0824,-0.0002,0.0824,0.0000,0.0002,0.180,0.005,11.80,0.000,72.2
0.707,0.0932,-0.0002,0.0932,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
0.754,0.1006,-0.0002,0.1006,0.0000,0.0002,0.180,0.004,11.82,0.000,73.3
0.806,0.1079,-0.0002,0.1079,0.0000,0.0002,0.180,0.004,11.78,0.000,71.1
0.844,0.1188,-0.0002,0.1188,0.0000,0.0002,0.180,0.003,11.80,0.000,72.2
0.892,0.1262,-0.0002,0.1262,0.0000,0.0002,0.180,0.003,11.80,0.000,72.2
0.953,0.1334,-0.0002,0.1334,0.0000,0.0002,0.180,0.004,11.80,0.000,72.2
1.005,0.1441,-0.0003,0.1441,0.0000,0.0003,0.180,0.003,11.80,0.000,72.2
1.044,0.1516,-0.0003,0.1516,0.0000,0.0003,0.180,0.003,11.80,0.000,72.2
1.105,0.1585,-0.0003,0.1585,0.0000,0.0003,0.180,0.003,11.78,0.000,71.1
1.154,0.1692,-0.0003,0.1692,0.0000,0.0003,0.180,0.004,11.82,0.000,73.3
1.202,0.1766,-0.0003,0.1766,0.0000,0.0003,0.180,0.004,11.80,0.000,72.2
1.248,0.1835,-0.0003,0.1835,0.0000,0.0003,0.180,0.004,11.78,0.000,71.1
1.297,0.1944,-0.0003,0.1944,0.0000,0.0003,0.180,0.004,11.80,0.000,72.2
1.341,0.2018,-0.0004,0.2018,0.0000,0.0004,0.180,0.005,11.78,0.000,71.1
1.398,0.2089,-0.0004,0.2089,0.0000,0.0004,0.180,0.007,11.76,0.000,70.0
1.446,0.2199,-0.0004,0.2199,0.0000,0.0004,0.180,0.007,11.82,0.000,73.3
1.508,0.2272,-0.0004,0.2272,0.0000,0.0004,0.180,0.008,11.78,0.000,71.1
1.545,0.2344,-0.0005,0.2344,0.0000,0.0005,0.180,0.011,11.76,0.000,70.0
1.592,0.2452,-0.0005,0.2452,0.0000,0.0005,0.180,0.011,11.82,0.000,73.3
1.645,0.2526,-0.0006,0.2526,0.0000,0.0006,0.180,0.012,11.78,0.000,71.1
1.697,0.2596,-0.0006,0.2596,0.0000,0.0006,0.180,0.013,11.78,0.000,71.1
1.742,0.2704,-0.0007,0.2704,0.0000,0.0007,0.180,0.013,11.82,0.000,73.3
1.807,0.2777,-0.0008,0.2777,0.0000,0.0008,0.180,0.014,11.78,0.000,71.1
1.857,0.2849,-0.0008,0.2849,0.0000,0.0008,0.180,0.014,11.78,0.000,71.1
1.896,0.2958,-0.0009,0.2958,0.0000,0.0009,0.180,0.013,11.82,0.000,73.3
1.940,0.3032,-0.0009,0.3032,0.0000,0.0009,0.180,0.013,11.78,0.000,71.1
2.002,0.3105,-0.0009,0.3105,0.0000,0.0009,0.180,0.012,11.78,0.000,71.1
2.044,0.3215,-0.0010,0.3215,0.0000,0.0010,0.180,0.010,11.82,0.000,73.3
2.103,0.3289,-0.0010,0.3289,0.0000,0.0010,0.180,0.009,11.82,0.000,73.3
2.145,0.3397,-0.0010,0.3397,0.0000,0.0010,0.180,0.009,11.80,0.000,72.2
2.205,0.3470,-0.0011,0.3470,0.0000,0.0011,0.180,0.009,11.80,0.000,72.2
2.250,0.3542,-0.0011,0.3542,0.0000,0.0011,0.180,0.008,11.80,0.000,72.2
2.301,0.3648,-0.0011,0.3648,0.0000,0.0011,0.180,0.008,11.80,0.000,72.2
2.349,0.3721,-0.0011,0.3721,0.0000,0.0011,0.180,0.008,11.82,0.000,73.3
2.414,0.3792,-0.0011,0.3792,0.0000,0.0011,0.180,0.008,11.80,0.000,72.2
2.441,0.3899,-0.0011,0.3899,0.0000,0.0011,0.180,0.008,11.80,0.000,72.2
2.505,0.3973,-0.0011,0.3973,0.0000,0.0011,0.180,0.008,11.80,0.000,72.2
2.553,0.4044,-0.0012,0.4044,0.0000,0.0012,0.180,0.008,11.78,0.000,71.1
2.596,0.4153,-0.0012,0.4153,0.0000,0.0012,0.180,0.010,11.82,0.000,73.3
2.640,0.4228,-0.0012,0.4228,0.0000,0.0012,0.180,0.010,11.80,0.000,72.2
2.702,0.4298,-0.0012,0.4298,0.0000,0.0012,0.180,0.011,11.78,0.000,71.1
2.741,0.4407,-0.0013,0.4407,0.0000,0.0013,0.180,0.014,11.82,0.000,73.3
2.804,0.4481,-0.0013,0.4481,0.0000,0.0013,0.180,0.014,11.80,0.000,72.2
2.855,0.4551,-0.0014,0.4551,0.0000,0.0014,0.180,0.014,11.76,0.000,70.0
2.904,0.4661,-0.0014,0.4661,0.0000,0.0014,0.180,0.014,11.82,0.000,73.3
2.944,0.4733,-0.0015,0.4733,0.0000,0.0015,0.180,0.014,11.78,0.000,71.1
3.003,0.4804,-0.0015,0.4804,0.0000,0.0015,0.180,0.014,11.78,0.000,71.1
3.041,0.4913,-0.0015,0.4913,0.0000,0.0015,0.180,0.014,11.82,0.000,73.3
3.114,0.4987,-0.0016,0.4987,0.0000,0.0016,0.180,0.014,11.78,0.000,71.1
3.145,0.5058,-0.0016,0.5058,0.0000,0.0016,0.180,0.014,11.78,0.000,71.1
3.207,0.5169,-0.0016,0.5169,0.0000,0.0016,0.180,0.013,11.84,0.000,74.4
3.240,0.5244,-0.0016,0.5244,0.0000,0.0016,0.180,0.012,11.78,0.000,71.1
3.298,0.5315,-0.0017,0.5315,0.0000,0.0017,0.180,0.009,11.80,0.000,72.2
3.342,0.5426,-0.0017,0.5426,0.0000,0.0017,0.180,0.009,11.82,0.000,73.3
3.405,0.5499,-0.0017,0.5499,0.0000,0.0017,0.180,0.009,11.82,0.000,73.3
3.445,0.5606,-0.0017,0.5606,0.0000,0.0017,0.180,0.008,11.80,0.000,72.2
3.494,0.5678,-0.0017,0.5678,0.0000,0.0017,0.180,0.008,11.82,0.000,73.3
3.553,0.5750,-0.0017,0.5750,0.0000,0.0017,0.180,0.008,11.80,0.000,72.2
3.604,0.5855,-0.0017,0.5855,0.0000,0.0017,0.180,0.008,11.80,0.000,72.2
3.641,0.5929,-0.0017,0.5929,0.0000,0.0017,0.180,0.008,11.82,0.000,73.3
3.704,0.6000,-0.0017,0.6000,0.0000,0.0017,0.180,0.008,11.80,0.000,72.2
3.745,0.6108,-0.0017,0.6108,0.0000,0.0017,0.180,0.008,11.80,0.000,72.2
3.793,0.6182,-0.0017,0.6182,0.0000,0.0017,0.180,0.009,11.80,0.000,72.2
3.856,0.6253,-0.0017,0.6253,0.0000,0.0017,0.180,0.010,11.76,0.000,70.0
3.895,0.6361,-0.0017,0.6361,0.0000,0.0017,0.180,0.010,11.82,0.000,73.3
3.955,0.6436,-0.0017,0.6436,0.0000,0.0017,0.180,0.011,11.80,0.000,72.2
3.999,0.6506,-0.0018,0.6506,0.0000,0.0018,0.180,0.013,11.78,0.000,71.1
4.042,0.6615,-0.0018,0.6615,0.0000,0.0018,0.180,0.013,11.82,0.000,73.3
4.104,0.6689,-0.0018,0.6689,0.0000,0.0018,0.180,0.014,11.80,0.000,72.2
4.148,0.6758,-0.0018,0.6758,0.0000,0.0018,0.180,0.013,11.76,0.000,70.0
4.197,0.6866,-0.0019,0.6866,0.0000,0.0019,0.180,0.013,11.82,0.000,73.3
4.250,0.6941,-0.0019,0.6941,0.0000,0.0019,0.180,0.013,11.78,0.000,71.1
4.304,0.7012,-0.0019,0.7012,0.0000,0.0019,0.180,0.013,11.76,0.000,70.0
4.341,0.7121,-0.0019,0.7121,0.0000,0.0019,0.180,0.012,11.82,0.000,73.3
4.401,0.7196,-0.0019,0.7196,0.0000,0.0019,0.180,0.012,11.78,0.000,71.1
4.446,0.7268,-0.0020,0.7268,0.0000,0.0020,0.180,0.011,11.78,0.000,71.1
4.497,0.7379,-0.0019,0.7379,0.0000,0.0019,0.180,0.008,11.82,0.000,73.3
4.549,0.7453,-0.0019,0.7453,0.0000,0.0019,0.180,0.007,11.76,0.000,70.0
4.598,0.7557,-0.0019,0.7557,0.0000,0.0019,0.180,0.007,11.80,0.000,72.2
4.654,0.7629,-0.0019,0.7629,0.0000,0.0019,0.180,0.006,11.80,0.000,72.2
4.702,0.7701,-0.0019,0.7701,0.0000,0.0019,0.180,0.006,11.76,0.000,70.0
4.747,0.7807,-0.0019,0.7807,0.0000,0.0019,0.180,0.006,11.76,0.000,70.0
4.805,0.7879,-0.0019,0.7879,0.0000,0.0019,0.180,0.006,11.80,0.000,72.2
4.865,0.7951,-0.0019,0.7951,0.0000,0.0019,0.180,0.006,11.76,0.000,70.0
4.897,0.8057,-0.0018,0.8057,0.0000,0.0018,0.180,0.006,11.82,0.000,73.3
4.953,0.8131,-0.0018,0.8131,0.0000,0.0018,0.180,0.003,11.80,0.000,72.2
5.001,0.8203,-0.0018,0.8203,0.0000,0.0018,0.180,0.003,11.76,0.000,70.0
5.041,0.8311,-0.0018,0.8311,0.0000,0.0018,0.180,0.004,11.82,0.000,73.3
5.103,0.8386,-0.0017,0.8386,0.0000,0.0017,0.180,0.004,11.80,0.000,72.2
5.147,0.8457,-0.0017,0.8457,0.0000,0.0017,0.180,0.005,11.78,0.000,71.1
5.194,0.8566,-0.0017,0.8566,0.0000,0.0017,0.180,0.006,11.82,0.000,73.3
5.246,0.8638,-0.0017,0.8638,0.0000,0.0017,0.180,0.006,11.80,0.000,72.2
5.300,0.8710,-0.0017,0.8710,0.0000,0.0017,0.180,0.006,11.78,0.000,71.1
5.354,0.8818,-0.0017,0.8818,0.0000,0.0017,0.180,0.007,11.82,0.000,73.3
5.402,0.8891,-0.0017,0.8891,0.0000,0.0017,0.180,0.007,11.78,0.000,71.1
5.445,0.8962,-0.0017,0.8962,0.0000,0.0017,0.180,0.007,11.78,0.000,71.1
5.506,0.9070,-0.0017,0.9070,0.0000,0.0017,0.180,0.007,11.82,0.000,73.3
5.545,0.9144,-0.0017,0.9144,0.0000,0.0017,0.180,0.006,11.78,0.000,71.1
5.598,0.9216,-0.0017,0.9216,0.0000,0.0017,0.180,0.006,11.78,0.000,71.1
5.643,0.9326,-0.0016,0.9326,0.0000,0.0016,0.180,0.006,11.84,0.000,74.4
5.705,0.9401,-0.0016,0.9401,0.0000,0.0016,0.180,0.006,11.84,0.000,74.4
5.743,0.9510,-0.0016,0.9510,0.0000,0.0016,0.180,0.004,11.78,0.000,71.1
5.794,0.9582,-0.0016,0.9582,0.0000,0.0016,0.180,0.004,11.82,0.000,73.3
5.856,0.9655,-0.0016,0.9655,0.0000,0.0016,0.180,0.004,11.82,0.000,73.3
5.896,0.9762,-0.0016,0.9762,0.0000,0.0016,0.180,0.005,11.78,0.000,71.1
5.941,0.9834,-0.0016,0.9834,0.0000,0.0016,0.180,0.005,11.82,0.000,73.3
6.007,0.9906,-0.0016,0.9906,0.0000,0.0016,0.180,0.006,11.80,0.000,72.2
6.053,1.0012,-0.0016,1.0012,0.0000,0.0016,0.180,0.006,11.80,0.000,72.2
6.092,1.0085,-0.0016,1.0085,0.0000,0.0016,0.180,0.007,11.82,0.000,73.3
6.154,1.0156,-0.0016,1.0156,0.0000,0.0016,0.180,0.007,11.82,0.000,73.3
6.197,1.0264,-0.0016,1.0264,0.0000,0.0016,0.180,0.006,11.80,0.000,72.2
6.245,1.0338,-0.0016,1.0338,0.0000,0.0016,0.180,0.007,11.82,0.000,73.3
6.300,1.0410,-0.0016,1.0410,0.0000,0.0016,0.180,0.009,11.82,0.000,73.3
6.343,1.0519,-0.0016,1.0519,0.0000,0.0016,0.180,0.009,11.82,0.000,73.3
6.415,1.0593,-0.0016,1.0593,0.0000,0.0016,0.180,0.010,11.82,0.000,73.3
