t,x,y,ref_x,ref_y,err,v,w,V,I,%
0.001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.04,0.000,85.5
0.052,-0.0000,0.0000,0.0000,0.0000,0.0000,0.180,-0.042,12.04,0.000,85.5
0.082,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.180,-0.042,11.73,0.000,68.3
0.141,0.0007,0.0000,0.0007,0.0000,0.0000,0.180,-0.042,11.76,0.000,70.0
0.188,0.0062,0.0000,0.0062,0.0000,0.0000,0.180,-0.045,11.85,0.000,75.0
0.233,0.0174,0.0000,0.0174,0.0000,0.0000,0.180,-0.043,11.85,0.000,75.0
0.289,0.0251,0.0000,0.0251,0.0000,0.0000,0.180,-0.043,11.82,0.000,73.3
0.362,0.0361,0.0000,0.0361,0.0000,0.0000,0.180,-0.035,11.85,0.000,75.0
0.389,0.0436,-0.0000,0.0436,0.0000,0.0000,0.180,-0.035,11.85,0.000,75.0
0.451,0.0511,-0.0000,0.0511,0.0000,0.0000,0.180,-0.032,11.80,0.000,72.2
0.497,0.0621,-0.0001,0.0621,0.0000,0.0001,0.180,-0.030,11.84,0.000,74.4
0.545,0.0696,-0.0001,0.0696,0.0000,0.0001,0.180,-0.025,11.84,0.000,74.4
0.586,0.0810,-0.0002,0.0810,0.0000,0.0002,0.180,-0.024,11.80,0.000,72.2
0.630,0.0884,-0.0003,0.0884,0.0000,0.0003,0.180,-0.024,11.82,0.000,73.3
0.695,0.0962,-0.0004,0.0962,0.0000,0.0004,0.180,-0.016,11.85,0.000,75.0
0.732,0.1078,-0.0005,0.1078,0.0000,0.0005,0.180,-0.015,11.80,0.000,72.2
0.779,0.1150,-0.0006,0.1150,0.0000,0.0006,0.180,-0.015,11.82,0.000,73.3
0.841,0.1229,-0.0007,0.1229,0.0000,0.0007,0.180,-0.011,11.85,0.000,75.0
0.879,0.1342,-0.0008,0.1342,0.0000,0.0008,0.180,-0.007,11.82,0.000,73.3
0.928,0.1419,-0.0010,0.1419,0.0000,0.0010,0.180,-0.008,11.82,0.000,73.3
1.005,0.1498,-0.0011,0.1498,0.0000,0.0011,0.180,-0.006,11.85,0.000,75.0
1.030,0.1611,-0.0012,0.1611,0.0000,0.0012,0.180,-0.005,11.82,0.000,73.3
1.078,0.1689,-0.0014,0.1689,0.0000,0.0014,0.180,-0.006,11.82,0.000,73.3
1.139,0.1766,-0.0015,0.1766,0.0000,0.0015,0.180,-0.005,11.84,0.000,74.4
1.177,0.1882,-0.0017,0.1882,0.0000,0.0017,0.180,-0.003,11.84,0.000,74.4
1.240,0.1960,-0.0018,0.1960,0.0000,0.0018,0.180,-0.002,11.82,0.000,73.3
1.285,0.2036,-0.0019,0.2036,0.0000,0.0019,0.180,0.002,11.84,0.000,74.4
1.332,0.2151,-0.0022,0.2151,0.0000,0.0022,0.180,0.004,11.82,0.000,73.3
1.390,0.2225,-0.0023,0.2225,0.0000,0.0023,0.180,0.004,11.84,0.000,74.4
1.436,0.2340,-0.0025,0.2340,0.0000,0.0025,0.180,0.004,11.84,0.000,74.4
1.498,0.2417,-0.0027,0.2417,0.0000,0.0027,0.180,0.004,11.85,0.000,75.0
1.543,0.2495,-0.0028,0.2495,0.0000,0.0028,0.180,0.004,11.82,0.000,73.3
1.581,0.2609,-0.0030,0.2609,0.0000,0.0030,0.180,0.004,11.84,0.000,74.4
1.651,0.2681,-0.0032,0.2681,0.0000,0.0032,0.180,0.002,11.84,0.000,74.4
1.689,0.2758,-0.0033,0.2758,0.0000,0.0033,0.180,0.003,11.82,0.000,73.3
1.728,0.2873,-0.0035,0.2873,0.0000,0.0035,0.180,0.003,11.82,0.000,73.3
1.780,0.2944,-0.0036,0.2944,0.0000,0.0036,0.180,0.002,11.84,0.000,74.4
1.854,0.3022,-0.0038,0.3022,0.0000,0.0038,0.180,0.003,11.84,0.000,74.4
1.878,0.3137,-0.0040,0.3137,0.0000,0.0040,0.180,0.003,11.82,0.000,73.3
1.944,0.3210,-0.0041,0.3210,0.0000,0.0041,0.180,0.003,11.84,0.000,74.4
1.998,0.3327,-0.0044,0.3327,0.0000,0.0044,0.180,0.006,11.84,0.000,74.4
2.029,0.3406,-0.0045,0.3406,0.0000,0.0045,0.180,0.007,11.84,0.000,74.4
2.089,0.3479,-0.0047,0.3479,0.0000,0.0047,0.180,0.006,11.82,0.000,73.3
2.139,0.3596,-0.0049,0.3596,0.0000,0.0049,0.180,0.006,11.84,0.000,74.4
2.182,0.3675,-0.0051,0.3675,0.0000,0.0051,0.180,0.007,11.85,0.000,75.0
2.241,0.3751,-0.0052,0.3751,0.0000,0.0052,0.180,0.007,11.82,0.000,73.3
2.286,0.3868,-0.0055,0.3868,0.0000,0.0055,0.180,0.011,11.85,0.000,75.0
2.331,0.3945,-0.0057,0.3945,0.0000,0.0057,0.180,0.011,11.85,0.000,75.0
2.389,0.4022,-0.0058,0.4022,0.0000,0.0058,0.180,0.011,11.82,0.000,73.3
2.446,0.4137,-0.0061,0.4137,0.0000,0.0061,0.180,0.013,11.84,0.000,74.4
2.498,0.4215,-0.0063,0.4215,0.0000,0.0063,0.180,0.013,11.84,0.000,74.4
2.539,0.4288,-0.0064,0.4288,0.0000,0.0064,0.180,0.014,11.82,0.000,73.3
2.579,0.4403,-0.0067,0.4403,0.0000,0.0067,0.180,0.013,11.84,0.000,74.4
2.628,0.4480,-0.0068,0.4480,0.0000,0.0068,0.180,0.012,11.84,0.000,74.4
2.689,0.4557,-0.0070,0.4557,0.0000,0.0070,0.180,0.011,11.80,0.000,72.2
2.735,0.4672,-0.0072,0.4672,0.0000,0.0072,0.180,0.005,11.84,0.000,74.4
2.779,0.4748,-0.0074,0.4748,0.0000,0.0074,0.180,0.005,11.84,0.000,74.4
2.842,0.4826,-0.0075,0.4826,0.0000,0.0075,0.180,0.005,11.82,0.000,73.3
2.878,0.4936,-0.0077,0.4936,0.0000,0.0077,0.180,0.004,11.84,0.000,74.4
2.940,0.5011,-0.0079,0.5011,0.0000,0.0079,0.180,0.004,11.85,0.000,75.0
2.998,0.5089,-0.0080,0.5089,0.0000,0.0080,0.180,0.004,11.87,0.000,76.1
3.030,0.5205,-0.0082,0.5205,0.0000,0.0082,0.180,0.005,11.84,0.000,74.4
3.078,0.5281,-0.0084,0.5281,0.0000,0.0084,0.180,0.005,11.85,0.000,75.0
3.140,0.5359,-0.0085,0.5359,0.0000,0.0085,0.180,0.007,11.85,0.000,75.0
3.180,0.5477,-0.0088,0.5477,0.0000,0.0088,0.180,0.010,11.84,0.000,74.4
3.241,0.5553,-0.0089,0.5553,0.0000,0.0089,0.180,0.009,11.85,0.000,75.0
3.289,0.5633,-0.0091,0.5633,0.0000,0.0091,0.180,0.010,11.85,0.000,75.0
3.332,0.5750,-0.0093,0.5750,0.0000,0.0093,0.180,0.009,11.85,0.000,75.0
3.380,0.5826,-0.0095,0.5826,0.0000,0.0095,0.180,0.009,11.84,0.000,74.4
3.439,0.5904,-0.0097,0.5904,0.0000,0.0097,0.180,0.011,11.84,0.000,74.4
3.499,0.6020,-0.0099,0.6020,0.0000,0.0099,0.180,0.013,11.85,0.000,75.0
3.541,0.6097,-0.0101,0.6097,0.0000,0.0101,0.180,0.013,11.82,0.000,73.3
3.588,0.6174,-0.0103,0.6174,0.0000,0.0103,0.180,0.013,11.84,0.000,74.4
3.634,0.6289,-0.0105,0.6289,0.0000,0.0105,0.180,0.014,11.87,0.000,76.1
3.679,0.6367,-0.0107,0.6367,0.0000,0.0107,0.180,0.014,11.82,0.000,73.3
3.739,0.6443,-0.0109,0.6443,0.0000,0.0109,0.180,0.014,11.82,0.000,73.3
3.777,0.6555,-0.0111,0.6555,0.0000,0.0111,0.180,0.013,11.85,0.000,75.0
3.838,0.6632,-0.0113,0.6632,0.0000,0.0113,0.180,0.013,11.82,0.000,73.3
3.880,0.6742,-0.0115,0.6742,0.0000,0.0115,0.180,0.011,11.84,0.000,74.4
3.939,0.6814,-0.0116,0.6814,0.0000,0.0116,0.180,0.008,11.87,0.000,76.1
3.998,0.6891,-0.0118,0.6891,0.0000,0.0118,0.180,0.007,11.87,0.000,76.1
4.031,0.7006,-0.0120,0.7006,0.0000,0.0120,0.180,0.005,11.80,0.000,72.2
4.089,0.7077,-0.0121,0.7077,0.0000,0.0121,0.180,0.005,11.85,0.000,75.0
4.151,0.7192,-0.0123,0.7192,0.0000,0.0123,0.180,0.005,11.87,0.000,76.1
4.177,0.7268,-0.0125,0.7268,0.0000,0.0125,0.180,0.006,11.80,0.000,72.2
4.240,0.7341,-0.0126,0.7341,0.0000,0.0126,0.180,0.006,11.87,0.000,76.1
4.280,0.7458,-0.0129,0.7458,0.0000,0.0129,0.180,0.008,11.82,0.000,73.3
4.341,0.7532,-0.0130,0.7532,0.0000,0.0130,0.180,0.010,11.82,0.000,73.3
4.388,0.7609,-0.0132,0.7609,0.0000,0.0132,0.180,0.010,11.84,0.000,74.4
4.444,0.7727,-0.0134,0.7727,0.0000,0.0134,0.180,0.009,11.85,0.000,75.0
4.499,0.7802,-0.0136,0.7802,0.0000,0.0136,0.180,0.010,11.82,0.000,73.3
4.538,0.7918,-0.0138,0.7918,0.0000,0.0138,0.180,0.010,11.82,0.000,73.3
4.579,0.7994,-0.0139,0.7994,0.0000,0.0139,0.180,0.010,11.84,0.000,74.4
4.641,0.8072,-0.0141,0.8072,0.0000,0.0141,0.180,0.012,11.84,0.000,74.4
4.686,0.8188,-0.0143,0.8188,0.0000,0.0143,0.180,0.012,11.82,0.000,73.3
4.731,0.8264,-0.0145,0.8264,0.0000,0.0145,0.180,0.012,11.84,0.000,74.4
4.791,0.8342,-0.0147,0.8342,0.0000,0.0147,0.180,0.013,11.85,0.000,75.0
4.839,0.8457,-0.0149,0.8457,0.0000,0.0149,0.180,0.012,11.80,0.000,72.2
4.882,0.8532,-0.0151,0.8532,0.0000,0.0151,0.180,0.010,11.82,0.000,73.3
4.944,0.8611,-0.0152,0.8611,0.0000,0.0152,0.180,0.010,11.84,0.000,74.4
