t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.014,-0.0000,0.0000,0.0000,0.0000,0.0000,0.176,-1.000,11.850,0.000,75.000
0.061,-0.0000,0.0000,0.0000,0.0000,0.0000,0.176,-0.115,11.850,0.000,75.000
0.122,0.0007,0.0000,0.0007,0.0000,0.0000,0.176,-0.113,11.820,0.000,73.330
0.158,0.0058,0.0001,0.0058,0.0000,0.0001,0.178,0.222,11.840,0.000,74.440
0.228,0.0123,0.0002,0.0123,0.0000,0.0002,0.179,0.263,11.870,0.000,76.110
0.267,0.0233,0.0002,0.0233,0.0000,0.0002,0.179,-0.109,11.850,0.000,75.000
0.315,0.0305,0.0003,0.0305,0.0000,0.0003,0.179,-0.029,11.870,0.000,76.110
0.365,0.0378,0.0003,0.0378,0.0000,0.0003,0.179,0.033,11.870,0.000,76.110
0.419,0.0486,0.0004,0.0486,0.0000,0.0004,0.180,0.019,11.850,0.000,75.000
0.467,0.0558,0.0004,0.0558,0.0000,0.0004,0.180,-0.013,11.890,0.000,77.220
0.524,0.0631,0.0004,0.0631,0.0000,0.0004,0.180,-0.017,11.850,0.000,75.000
0.563,0.0739,0.0005,0.0739,0.0000,0.0005,0.180,-0.016,11.870,0.000,76.110
0.606,0.0811,0.0005,0.0811,0.0000,0.0005,0.180,-0.019,11.870,0.000,76.110
0.665,0.0886,0.0005,0.0886,0.0000,0.0005,0.180,-0.013,11.850,0.000,75.000
0.720,0.0993,0.0005,0.0993,0.0000,0.0005,0.180,0.009,11.870,0.000,76.110
0.768,0.1066,0.0005,0.1066,0.0000,0.0005,0.180,0.002,11.870,0.000,76.110
0.817,0.1140,0.0005,0.1140,0.0000,0.0005,0.180,0.031,11.840,0.000,74.440
0.852,0.1248,0.0005,0.1248,0.0000,0.0005,0.180,-0.003,11.850,0.000,75.000
0.912,0.1321,0.0005,0.1321,0.0000,0.0005,0.180,-0.002,11.870,0.000,76.110
0.969,0.1394,0.0005,0.1394,0.0000,0.0005,0.180,0.038,11.850,0.000,75.000
1.006,0.1503,0.0005,0.1503,0.0000,0.0005,0.180,0.020,11.840,0.000,74.440
1.052,0.1577,0.0005,0.1577,0.0000,0.0005,0.180,0.005,11.890,0.000,77.220
1.118,0.1650,0.0004,0.1650,0.0000,0.0004,0.180,-0.002,11.850,0.000,75.000
1.156,0.1758,0.0004,0.1758,0.0000,0.0004,0.180,0.006,11.910,0.000,78.330
1.217,0.1830,0.0004,0.1830,0.0000,0.0004,0.180,-0.001,11.870,0.000,76.110
1.262,0.1902,0.0004,0.1902,0.0000,0.0004,0.180,0.004,11.840,0.000,74.440
1.304,0.2012,0.0003,0.2012,0.0000,0.0003,0.180,0.006,11.870,0.000,76.110
1.363,0.2083,0.0003,0.2083,0.0000,0.0003,0.180,0.007,11.870,0.000,76.110
1.410,0.2155,0.0003,0.2155,0.0000,0.0003,0.180,0.022,11.850,0.000,75.000
1.454,0.2265,0.0002,0.2265,0.0000,0.0002,0.180,0.010,11.850,0.000,75.000
1.514,0.2338,0.0002,0.2338,0.0000,0.0002,0.180,0.011,11.850,0.000,75.000
1.554,0.2442,0.0002,0.2442,0.0000,0.0002,0.180,0.011,11.840,0.000,74.440
1.612,0.2514,0.0001,0.2514,0.0000,0.0001,0.179,0.013,11.850,0.000,75.000
1.661,0.2584,0.0001,0.2584,0.0000,0.0001,0.180,0.012,11.850,0.000,75.000
1.707,0.2691,0.0001,0.2691,0.0000,0.0001,0.180,0.018,11.850,0.000,75.000
1.754,0.2764,0.0000,0.2764,0.0000,0.0000,0.180,0.012,11.870,0.000,76.110
1.810,0.2837,0.0000,0.2837,0.0000,0.0000,0.180,0.012,11.850,0.000,75.000
1.854,0.2945,-0.0000,0.2945,0.0000,0.0000,0.180,0.011,11.850,0.000,75.000
1.915,0.3018,-0.0001,0.3018,0.0000,0.0001,0.180,0.012,11.850,0.000,75.000
1.962,0.3092,-0.0001,0.3092,0.0000,0.0001,0.180,0.011,11.850,0.000,75.000
2.009,0.3201,-0.0001,0.3201,0.0000,0.0001,0.179,0.024,11.850,0.000,75.000
2.057,0.3275,-0.0002,0.3275,0.0000,0.0002,0.179,0.013,11.850,0.000,75.000
2.128,0.3348,-0.0002,0.3348,0.0000,0.0002,0.179,0.017,11.850,0.000,75.000
2.152,0.3457,-0.0003,0.3457,0.0000,0.0003,0.179,0.015,11.850,0.000,75.000
2.211,0.3526,-0.0003,0.3526,0.0000,0.0003,0.179,0.014,11.850,0.000,75.000
2.258,0.3599,-0.0003,0.3599,0.0000,0.0003,0.179,0.018,11.840,0.000,74.440
