t,x,y,ref_x,ref_y,err,v,w,voltage,current,percentage
0.017,0.0047,0.0477,0.0000,0.0477,0.0047,0.170,0.304,12.130,0.000,90.550
0.078,0.0047,0.0477,0.0000,0.0477,0.0047,0.170,0.297,12.060,0.000,86.660
0.109,0.0054,0.0476,0.0000,0.0476,0.0054,0.170,0.258,12.060,0.000,86.660
0.171,0.0101,0.0471,0.0000,0.0471,0.0101,0.170,0.306,12.060,0.000,86.660
0.214,0.0197,0.0460,0.0000,0.0460,0.0197,0.170,0.314,12.060,0.000,86.660
0.268,0.0269,0.0453,0.0000,0.0453,0.0269,0.172,-0.082,12.060,0.000,86.660
0.316,0.0336,0.0447,0.0000,0.0447,0.0336,0.174,-0.254,12.040,0.000,85.550
0.364,0.0442,0.0439,0.0442,0.0000,0.0439,0.174,0.201,12.060,0.000,86.660
0.417,0.0514,0.0433,0.0514,0.0000,0.0433,0.175,-0.045,12.060,0.000,86.660
0.466,0.0588,0.0429,0.0588,0.0000,0.0429,0.176,-0.180,12.040,0.000,85.550
0.511,0.0697,0.0423,0.0697,0.0000,0.0423,0.176,0.128,12.040,0.000,85.550
0.567,0.0769,0.0419,0.0769,0.0000,0.0419,0.177,-0.054,12.060,0.000,86.660
0.615,0.0844,0.0415,0.0844,0.0000,0.0415,0.177,0.100,12.040,0.000,85.550
0.663,0.0953,0.0411,0.0953,0.0000,0.0411,0.178,0.079,12.040,0.000,85.550
0.705,0.1027,0.0408,0.1027,0.0000,0.0408,0.178,0.074,12.060,0.000,86.660
0.766,0.1100,0.0405,0.1100,0.0000,0.0405,0.179,-0.055,12.020,0.000,84.440
0.811,0.1210,0.0402,0.1210,0.0000,0.0402,0.179,0.051,12.060,0.000,86.660
0.868,0.1284,0.0399,0.1284,0.0000,0.0399,0.179,-0.027,12.040,0.000,85.550
0.915,0.1355,0.0397,0.1355,0.0000,0.0397,0.179,0.042,12.060,0.000,86.660
0.964,0.1465,0.0394,0.1465,0.0000,0.0394,0.179,0.035,12.060,0.000,86.660
1.019,0.1539,0.0392,0.1539,0.0000,0.0392,0.180,-0.010,12.060,0.000,86.660
1.069,0.1609,0.0390,0.1609,0.0000,0.0390,0.180,-0.019,12.040,0.000,85.550
1.111,0.1719,0.0387,0.1719,0.0000,0.0387,0.180,0.026,12.040,0.000,85.550
1.168,0.1793,0.0385,0.1793,0.0000,0.0385,0.180,-0.016,12.020,0.000,84.440
1.215,0.1863,0.0383,0.1863,0.0000,0.0383,0.180,0.019,12.040,0.000,85.550
1.293,0.1969,0.0381,0.1969,0.0000,0.0381,0.180,0.012,12.040,0.000,85.550
1.316,0.2041,0.0379,0.2041,0.0000,0.0379,0.180,-0.004,12.040,0.000,85.550
1.380,0.2113,0.0378,0.2113,0.0000,0.0378,0.180,0.015,12.040,0.000,85.550
1.405,0.2221,0.0376,0.2221,0.0000,0.0376,0.180,0.007,12.060,0.000,86.660
1.469,0.2294,0.0374,0.2294,0.0000,0.0374,0.180,0.009,12.040,0.000,85.550
1.516,0.2365,0.0373,0.2365,0.0000,0.0373,0.180,0.011,12.040,0.000,85.550
1.561,0.2475,0.0370,0.2475,0.0000,0.0370,0.180,0.007,12.040,0.000,85.550
1.606,0.2547,0.0369,0.2547,0.0000,0.0369,0.180,0.021,12.040,0.000,85.550
1.679,0.2620,0.0367,0.2620,0.0000,0.0367,0.180,0.018,12.060,0.000,86.660
1.710,0.2727,0.0365,0.2727,0.0000,0.0365,0.180,0.009,12.060,0.000,86.660
1.767,0.2800,0.0363,0.2800,0.0000,0.0363,0.180,0.008,12.040,0.000,85.550
1.815,0.2873,0.0361,0.2873,0.0000,0.0361,0.180,0.010,12.040,0.000,85.550
1.871,0.2985,0.0359,0.2985,0.0000,0.0359,0.180,0.008,12.060,0.000,86.660
1.916,0.3053,0.0357,0.3053,0.0000,0.0357,0.180,0.015,12.040,0.000,85.550
1.962,0.3159,0.0355,0.3159,0.0000,0.0355,0.180,0.008,12.060,0.000,86.660
2.020,0.3234,0.0353,0.3234,0.0000,0.0353,0.180,0.021,12.040,0.000,85.550
2.065,0.3305,0.0352,0.3305,0.0000,0.0352,0.180,0.021,12.040,0.000,85.550
2.114,0.3415,0.0349,0.3415,0.0000,0.0349,0.180,0.011,12.040,0.000,85.550
2.157,0.3489,0.0348,0.3489,0.0000,0.0348,0.180,0.034,12.040,0.000,85.550
2.214,0.3560,0.0346,0.3560,0.0000,0.0346,0.180,0.014,12.040,0.000,85.550
2.260,0.3665,0.0344,0.3665,0.0000,0.0344,0.180,-0.001,12.060,0.000,86.660
2.318,0.3735,0.0342,0.3735,0.0000,0.0342,0.180,0.008,12.060,0.000,86.660
2.365,0.3843,0.0339,0.3843,0.0000,0.0339,0.180,-0.000,12.060,0.000,86.660
2.408,0.3916,0.0338,0.3916,0.0000,0.0338,0.180,-0.013,12.060,0.000,86.660
2.469,0.3989,0.0336,0.3989,0.0000,0.0336,0.180,-0.012,12.040,0.000,85.550
2.511,0.4096,0.0334,0.4096,0.0000,0.0334,0.180,0.006,12.060,0.000,86.660
2.578,0.4165,0.0332,0.4165,0.0000,0.0332,0.180,0.005,12.040,0.000,85.550
2.615,0.4237,0.0331,0.4237,0.0000,0.0331,0.180,0.004,12.040,0.000,85.550
2.672,0.4344,0.0329,0.4344,0.0000,0.0329,0.180,0.006,12.040,0.000,85.550
2.714,0.4417,0.0327,0.4417,0.0000,0.0327,0.180,0.006,12.040,0.000,85.550
2.780,0.4485,0.0326,0.4485,0.0000,0.0326,0.180,0.019,12.040,0.000,85.550
2.804,0.4593,0.0323,0.4593,0.0000,0.0323,0.180,0.008,12.040,0.000,85.550
2.868,0.4668,0.0321,0.4668,0.0000,0.0321,0.180,0.035,12.040,0.000,85.550
2.915,0.4740,0.0320,0.4740,0.0000,0.0320,0.180,0.011,12.020,0.000,84.440
2.961,0.4850,0.0317,0.4850,0.0000,0.0317,0.180,0.013,12.060,0.000,86.660
3.016,0.4925,0.0315,0.4925,0.0000,0.0315,0.180,0.003,12.060,0.000,86.660
3.081,0.4997,0.0314,0.4997,0.0000,0.0314,0.180,0.012,12.040,0.000,85.550
3.107,0.5108,0.0311,0.5108,0.0000,0.0311,0.180,-0.015,12.040,0.000,85.550
3.168,0.5183,0.0309,0.5183,0.0000,0.0309,0.180,0.004,12.060,0.000,86.660
3.215,0.5254,0.0308,0.5254,0.0000,0.0308,0.180,0.006,12.040,0.000,85.550
3.260,0.5364,0.0305,0.5364,0.0000,0.0305,0.180,0.005,12.040,0.000,85.550
3.315,0.5438,0.0304,0.5438,0.0000,0.0304,0.180,0.014,12.040,0.000,85.550
3.369,0.5510,0.0302,0.5510,0.0000,0.0302,0.180,0.025,12.040,0.000,85.550
3.409,0.5619,0.0300,0.5619,0.0000,0.0300,0.180,0.007,12.040,0.000,85.550
3.471,0.5692,0.0298,0.5692,0.0000,0.0298,0.180,0.009,12.040,0.000,85.550
3.514,0.5797,0.0295,0.5797,0.0000,0.0295,0.180,0.009,12.040,0.000,85.550
3.580,0.5869,0.0294,0.5869,0.0000,0.0294,0.180,-0.003,12.040,0.000,85.550
3.618,0.5942,0.0292,0.5942,0.0000,0.0292,0.180,-0.008,12.040,0.000,85.550
3.666,0.6051,0.0290,0.6051,0.0000,0.0290,0.180,-0.003,12.040,0.000,85.550
3.706,0.6123,0.0288,0.6123,0.0000,0.0288,0.180,-0.014,12.040,0.000,85.550
3.770,0.6195,0.0286,0.6195,0.0000,0.0286,0.180,0.004,12.040,0.000,85.550
3.812,0.6302,0.0284,0.6302,0.0000,0.0284,0.180,0.003,12.060,0.000,86.660
3.858,0.6375,0.0282,0.6375,0.0000,0.0282,0.180,0.003,12.040,0.000,85.550
3.919,0.6446,0.0281,0.6446,0.0000,0.0281,0.180,0.005,12.040,0.000,85.550
3.977,0.6556,0.0278,0.6556,0.0000,0.0278,0.180,0.011,12.040,0.000,85.550
4.006,0.6628,0.0277,0.6628,0.0000,0.0277,0.180,0.013,12.060,0.000,86.660
4.068,0.6700,0.0275,0.6700,0.0000,0.0275,0.180,0.028,12.060,0.000,86.660
4.111,0.6806,0.0273,0.6806,0.0000,0.0273,0.180,0.008,12.060,0.000,86.660
4.171,0.6880,0.0271,0.6880,0.0000,0.0271,0.180,0.008,12.060,0.000,86.660
4.214,0.6954,0.0269,0.6954,0.0000,0.0269,0.180,0.008,12.060,0.000,86.660
4.258,0.7059,0.0267,0.7059,0.0000,0.0267,0.180,0.001,12.060,0.000,86.660
4.318,0.7130,0.0265,0.7130,0.0000,0.0265,0.180,0.001,12.060,0.000,86.660
4.378,0.7239,0.0263,0.7239,0.0000,0.0263,0.180,0.008,12.040,0.000,85.550
4.405,0.7312,0.0261,0.7312,0.0000,0.0261,0.180,0.005,12.060,0.000,86.660
4.465,0.7386,0.0259,0.7386,0.0000,0.0259,0.180,0.013,12.060,0.000,86.660
4.505,0.7490,0.0257,0.7490,0.0000,0.0257,0.180,0.006,12.060,0.000,86.660
4.569,0.7559,0.0255,0.7559,0.0000,0.0255,0.180,0.005,12.080,0.000,87.770
4.616,0.7633,0.0254,0.7633,0.0000,0.0254,0.180,0.022,12.080,0.000,87.770
4.659,0.7740,0.0251,0.7740,0.0000,0.0251,0.180,0.025,12.060,0.000,86.660
4.706,0.7812,0.0249,0.7812,0.0000,0.0249,0.180,-0.013,12.080,0.000,87.770
4.769,0.7886,0.0247,0.7886,0.0000,0.0247,0.180,-0.008,12.060,0.000,86.660
4.809,0.7994,0.0245,0.7994,0.0000,0.0245,0.180,0.003,12.040,0.000,85.550
4.871,0.8063,0.0243,0.8063,0.0000,0.0243,0.180,0.006,12.060,0.000,86.660
4.913,0.8171,0.0241,0.8171,0.0000,0.0241,0.180,0.000,12.060,0.000,86.660
4.968,0.8242,0.0240,0.8242,0.0000,0.0240,0.180,0.005,12.040,0.000,85.550
5.017,0.8310,0.0238,0.8310,0.0000,0.0238,0.180,0.002,12.040,0.000,85.550
5.061,0.8420,0.0236,0.8420,0.0000,0.0236,0.180,0.001,12.040,0.000,85.550
5.106,0.8489,0.0234,0.8489,0.0000,0.0234,0.180,-0.005,12.040,0.000,85.550
5.168,0.8559,0.0232,0.8559,0.0000,0.0232,0.180,-0.005,12.040,0.000,85.550
5.206,0.8668,0.0230,0.8668,0.0000,0.0230,0.180,0.032,12.040,0.000,85.550
5.268,0.8740,0.0228,0.8740,0.0000,0.0228,0.180,0.008,12.020,0.000,84.440
5.314,0.8812,0.0227,0.8812,0.0000,0.0227,0.180,0.004,12.040,0.000,85.550
5.371,0.8923,0.0224,0.8923,0.0000,0.0224,0.180,0.005,12.040,0.000,85.550
5.416,0.8995,0.0222,0.8995,0.0000,0.0222,0.180,-0.006,12.040,0.000,85.550
5.466,0.9102,0.0220,0.9102,0.0000,0.0220,0.180,-0.005,12.040,0.000,85.550
5.518,0.9172,0.0218,0.9172,0.0000,0.0218,0.180,0.009,12.040,0.000,85.550
5.568,0.9245,0.0216,0.9245,0.0000,0.0216,0.180,-0.008,12.040,0.000,85.550
5.611,0.9354,0.0214,0.9354,0.0000,0.0214,0.180,0.003,12.020,0.000,84.440
5.671,0.9428,0.0212,0.9428,0.0000,0.0212,0.180,0.003,12.040,0.000,85.550
5.717,0.9500,0.0210,0.9500,0.0000,0.0210,0.180,0.014,12.040,0.000,85.550
5.763,0.9611,0.0208,0.9611,0.0000,0.0208,0.180,0.005,12.040,0.000,85.550
5.819,0.9683,0.0206,0.9683,0.0000,0.0206,0.180,0.030,12.040,0.000,85.550
5.869,0.9755,0.0204,0.9755,0.0000,0.0204,0.180,0.026,12.020,0.000,84.440
5.909,0.9860,0.0202,0.9860,0.0000,0.0202,0.180,0.035,12.040,0.000,85.550
5.968,0.9933,0.0200,0.9933,0.0000,0.0200,0.180,-0.000,12.040,0.000,85.550
6.020,1.0005,0.0198,1.0005,0.0000,0.0198,0.180,-0.032,12.040,0.000,85.550
6.073,1.0115,0.0195,1.0115,0.0000,0.0195,0.180,0.006,12.040,0.000,85.550
6.116,1.0186,0.0194,1.0186,0.0000,0.0194,0.180,-0.007,12.020,0.000,84.440
6.169,1.0259,0.0192,1.0259,0.0000,0.0192,0.180,-0.018,12.040,0.000,85.550
6.207,1.0367,0.0189,1.0367,0.0000,0.0189,0.180,-0.018,12.040,0.000,85.550
6.268,1.0438,0.0188,1.0438,0.0000,0.0188,0.179,-0.005,12.020,0.000,84.440
6.319,1.0511,0.0186,1.0511,0.0000,0.0186,0.179,-0.014,12.040,0.000,85.550
6.356,1.0620,0.0184,1.0620,0.0000,0.0184,0.179,-0.008,12.020,0.000,84.440
6.416,1.0691,0.0182,1.0691,0.0000,0.0182,0.179,0.008,12.020,0.000,84.440
6.469,1.0765,0.0181,1.0765,0.0000,0.0181,0.179,0.001,12.040,0.000,85.550
6.511,1.0874,0.0178,1.0874,0.0000,0.0178,0.179,-0.003,12.040,0.000,85.550
6.568,1.0946,0.0177,1.0946,0.0000,0.0177,0.180,0.005,12.040,0.000,85.550
6.614,1.1020,0.0175,1.1020,0.0000,0.0175,0.180,-0.001,12.040,0.000,85.550
6.664,1.1130,0.0172,1.1130,0.0000,0.0172,0.179,-0.003,12.020,0.000,84.440
6.708,1.1202,0.0171,1.1202,0.0000,0.0171,0.179,-0.018,12.040,0.000,85.550
6.767,1.1277,0.0169,1.1277,0.0000,0.0169,0.179,-0.018,12.040,0.000,85.550
6.809,1.1387,0.0167,1.1387,0.0000,0.0167,0.179,-0.006,12.040,0.000,85.550
6.869,1.1460,0.0165,1.1460,0.0000,0.0165,0.179,-0.017,12.040,0.000,85.550
6.914,1.1534,0.0164,1.1534,0.0000,0.0164,0.179,-0.009,12.060,0.000,86.660
6.961,1.1644,0.0161,1.1644,0.0000,0.0161,0.179,-0.010,12.040,0.000,85.550
7.035,1.1716,0.0160,1.1716,0.0000,0.0160,0.179,-0.010,12.040,0.000,85.550
7.081,1.1790,0.0158,1.1790,0.0000,0.0158,0.179,-0.010,12.040,0.000,85.550
